,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,54500000.0,-50700000.0,7100000.0,-12400000.0
Change To Liabilities,56500000.0,39500000.0,21600000.0,6900000.0
Total Cashflows From Investing Activities,50100000.0,-54000000.0,6400000.0,-12700000.0
Total Cash From Financing Activities,341100000.0,300100000.0,119900000.0,800000.0
Change To Operating Activities,-18100000.0,14700000.0,8100000.0,-600000.0
Issuance Of Stock,341100000.0,700000.0,100000.0,100000.0
Net Income,-122300000.0,-108500000.0,-52900000.0,-28100000.0
Change In Cash,301100000.0,167900000.0,85500000.0,-31000000.0
Effect Of Exchange Rate,1600000.0,-100000.0,-100000.0,-100000.0
Total Cash From Operating Activities,-91700000.0,-78100000.0,-40800000.0,-19100000.0
Depreciation,1700000.0,600000.0,100000.0,100000.0
Change To Account Receivables,-34200000.0,-29100000.0,-20000000.0,-5700000.0
Change To Netincome,24700000.0,4700000.0,2300000.0,8400000.0
Capital Expenditures,-4400000.0,-2700000.0,-700000.0,-300000.0
Other Cashflows From Financing Activities,,-600000.0,-200000.0,-200000.0
