,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,1853200000.0,1811000000.0,1584000000.0,1665100000.0
Capital Surplus,2490900000.0,2369100000.0,2283000000.0,2180100000.0
Total Liab,4863600000.0,4794400000.0,3829700000.0,4094900000.0
Total Stockholder Equity,2698200000.0,2260800000.0,2070600000.0,1925400000.0
Other Current Liab,597600000.0,702000000.0,426300000.0,410700000.0
Total Assets,7561800000.0,7055200000.0,5900300000.0,6020300000.0
Common Stock,100000.0,100000.0,100000.0,100000.0
Other Current Assets,32300000.0,28300000.0,47400000.0,39100000.0
Retained Earnings,4762200000.0,4228400000.0,3942600000.0,3308000000.0
Other Liab,461600000.0,442900000.0,454600000.0,472900000.0
Good Will,4108100000.0,3864300000.0,3361500000.0,3368700000.0
Treasury Stock,-4555000000.0,-4336800000.0,-4155100000.0,-3562800000.0
Other Assets,182200000.0,253300000.0,104700000.0,230400000.0
Cash,218800000.0,184600000.0,139500000.0,142300000.0
Total Current Liabilities,1430800000.0,1491800000.0,1324600000.0,1337600000.0
Deferred Long Term Asset Charges,9100000.0,9800000.0,11100000.0,15900000.0
Short Long Term Debt,449900000.0,,250000000.0,
Other Stockholder Equity,-375700000.0,-486900000.0,-591900000.0,-412300000.0
Property Plant Equipment,431500000.0,354600000.0,199700000.0,158500000.0
Total Current Assets,794200000.0,744900000.0,644500000.0,597600000.0
Long Term Investments,192600000.0,27100000.0,5900000.0,8400000.0
Net Tangible Assets,-3263100000.0,-3414500000.0,-2874900000.0,-3108400000.0
Short Term Investments,4100000.0,3600000.0,3300000.0,3800000.0
Net Receivables,457800000.0,467500000.0,390400000.0,374300000.0
Long Term Debt,2689300000.0,2648300000.0,2031000000.0,2276800000.0
Accounts Payable,99300000.0,80000000.0,74700000.0,68900000.0
