,2021-07-31,2021-04-30,2021-01-31,2020-10-31
Investments,-2000000.0,-12000000.0,273000000.0,-46000000.0
Change To Liabilities,625000000.0,235000000.0,280000000.0,398000000.0
Total Cashflows From Investing Activities,-297000000.0,-312000000.0,-3000000.0,-85000000.0
Net Borrowings,948000000.0,-24000000.0,-42000000.0,-23000000.0
Total Cash From Financing Activities,-781000000.0,-1870000000.0,-1723000000.0,-1604000000.0
Change To Operating Activities,-587000000.0,401000000.0,-316000000.0,514000000.0
Issuance Of Stock,8000000.0,3000000.0,3000000.0,3000000.0
Net Income,1108000000.0,1228000000.0,1068000000.0,668000000.0
Change In Cash,15000000.0,-736000000.0,-704000000.0,185000000.0
Repurchase Of Stock,-1507000000.0,-1610000000.0,-1378000000.0,-1340000000.0
Total Cash From Operating Activities,1093000000.0,1446000000.0,1022000000.0,1874000000.0
Depreciation,196000000.0,186000000.0,203000000.0,196000000.0
Other Cashflows From Investing Activities,275000000.0,-9000000.0,-145000000.0,77000000.0
Dividends Paid,-230000000.0,-239000000.0,-250000000.0,-238000000.0
Change To Inventory,-670000000.0,-830000000.0,-725000000.0,-139000000.0
Change To Account Receivables,168000000.0,258000000.0,77000000.0,-124000000.0
Change To Netincome,135000000.0,137000000.0,365000000.0,270000000.0
Capital Expenditures,-158000000.0,-121000000.0,-131000000.0,-116000000.0
Other Cashflows From Financing Activities,,3000000.0,-53000000.0,-3000000.0
