,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,9629000.0,149497000.0,5998000.0,6910000.0
1,Capital Surplus,1507706000.0,1491004000.0,1459620000.0,1422808000.0
2,Total Liab,10287816000.0,8724160000.0,8891715000.0,8128395000.0
3,Total Stockholder Equity,1722785000.0,1803999000.0,1773949000.0,1844277000.0
4,Other Current Liab,115008000.0,92559000.0,175477000.0,122341000.0
5,Total Assets,12010601000.0,10528159000.0,10665664000.0,9972672000.0
6,Common Stock,1685000.0,1828000.0,1819000.0,1813000.0
7,Other Current Assets,262723000.0,147572000.0,124168000.0,156253000.0
8,Retained Earnings,1284823000.0,2193997000.0,2007583000.0,1607570000.0
9,Other Liab,294859000.0,358115000.0,369306000.0,347464000.0
10,Good Will,65976000.0,64160000.0,55048000.0,55947000.0
11,Treasury Stock,-1071429000.0,-1882830000.0,-1695073000.0,-1187914000.0
12,Other Assets,315046000.0,187160000.0,208537000.0,197868000.0
13,Cash,666161000.0,833868000.0,544548000.0,338186000.0
14,Total Current Liabilities,3981954000.0,3196772000.0,3597600000.0,3158170000.0
15,Deferred Long Term Asset Charges,158538000.0,101204000.0,141464000.0,109073000.0
16,Short Long Term Debt,3086000.0,9181000.0,4494000.0,
17,Other Stockholder Equity,-483417000.0,-536949000.0,-629684000.0,-500049000.0
18,Property Plant Equipment,750409000.0,770100000.0,847176000.0,922280000.0
19,Total Current Assets,5845433000.0,4202823000.0,4484442000.0,3884742000.0
20,Long Term Investments,52061000.0,52575000.0,,
21,Net Tangible Assets,1647180000.0,1590342000.0,1712903000.0,1781420000.0
22,Net Receivables,143082000.0,259334000.0,306474000.0,329986000.0
23,Long Term Debt,743977000.0,5124826000.0,742624000.0,741961000.0
24,Inventory,523497000.0,603571000.0,556128000.0,538202000.0
25,Accounts Payable,290904000.0,294380000.0,284861000.0,227597000.0
26,Short Term Investments,,,10007000.0,
0,Change To Liabilities,-43087000.0,-18462000.0,196192000.0,10128000.0
1,Total Cashflows From Investing Activities,-66783000.0,-508126000.0,-662269000.0,-562468000.0
2,Net Borrowings,1370040000.0,-182071000.0,618128000.0,155511000.0
3,Total Cash From Financing Activities,1373983000.0,-712223000.0,-14763000.0,-550261000.0
4,Change To Operating Activities,12949000.0,-37293000.0,30268000.0,-27381000.0
5,Issuance Of Stock,89000.0,3589000.0,3525000.0,11353000.0
6,Net Income,1298000.0,423635000.0,531451000.0,521759000.0
7,Change In Cash,2503802000.0,-354382000.0,513538000.0,-80921000.0
8,Repurchase Of Stock,-8006000.0,-296520000.0,-390606000.0,-465263000.0
9,Effect Of Exchange Rate,18712000.0,-2305000.0,-15351000.0,26747000.0
10,Total Cash From Operating Activities,1177890000.0,868272000.0,1205921000.0,1005061000.0
11,Depreciation,185715000.0,217853000.0,230209000.0,222188000.0
12,Other Cashflows From Investing Activities,21464000.0,17912000.0,-11598000.0,547000.0
13,Dividends Paid,-68087000.0,-237221000.0,-245810000.0,-251862000.0
14,Change To Inventory,80858000.0,-47576000.0,-31059000.0,-20584000.0
15,Change To Account Receivables,127657000.0,44902000.0,9143000.0,-18149000.0
16,Other Cashflows From Financing Activities,79947000.0,79947000.0,79947000.0,8458000.0
17,Change To Netincome,726923000.0,199064000.0,150035000.0,226144000.0
18,Capital Expenditures,-131050000.0,-181440000.0,-213516000.0,-206294000.0
19,Investments,,10007000.0,-10007000.0,6916000.0
