,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,9629000.0,149497000.0,5998000.0,6910000.0
Capital Surplus,1507706000.0,1491004000.0,1459620000.0,1422808000.0
Total Liab,10287816000.0,8724160000.0,8891715000.0,8128395000.0
Total Stockholder Equity,1722785000.0,1803999000.0,1773949000.0,1844277000.0
Other Current Liab,115008000.0,92559000.0,175477000.0,122341000.0
Total Assets,12010601000.0,10528159000.0,10665664000.0,9972672000.0
Common Stock,1685000.0,1828000.0,1819000.0,1813000.0
Other Current Assets,262723000.0,147572000.0,124168000.0,156253000.0
Retained Earnings,1284823000.0,2193997000.0,2007583000.0,1607570000.0
Other Liab,294859000.0,358115000.0,369306000.0,347464000.0
Good Will,65976000.0,64160000.0,55048000.0,55947000.0
Treasury Stock,-1071429000.0,-1882830000.0,-1695073000.0,-1187914000.0
Other Assets,315046000.0,187160000.0,208537000.0,197868000.0
Cash,666161000.0,833868000.0,544548000.0,338186000.0
Total Current Liabilities,3981954000.0,3196772000.0,3597600000.0,3158170000.0
Deferred Long Term Asset Charges,158538000.0,101204000.0,141464000.0,109073000.0
Short Long Term Debt,3086000.0,9181000.0,4494000.0,
Other Stockholder Equity,-483417000.0,-536949000.0,-629684000.0,-500049000.0
Property Plant Equipment,750409000.0,770100000.0,847176000.0,922280000.0
Total Current Assets,5845433000.0,4202823000.0,4484442000.0,3884742000.0
Long Term Investments,52061000.0,52575000.0,,
Net Tangible Assets,1647180000.0,1590342000.0,1712903000.0,1781420000.0
Net Receivables,143082000.0,259334000.0,306474000.0,329986000.0
Long Term Debt,743977000.0,5124826000.0,742624000.0,741961000.0
Inventory,523497000.0,603571000.0,556128000.0,538202000.0
Accounts Payable,290904000.0,294380000.0,284861000.0,227597000.0
Short Term Investments,,,10007000.0,
