Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-20,43.2841682434082,43.4316635131836,42.83185958862305,43.04817962646485,43.04817962646485,313745,LSXMK,0.9380995996215094,0.9996574159521522,0.9360439181052214,1.0187296628598663,-0.0806300632383569,-0.1172681098253923,-0.1294300911192427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,43.254669189453125,43.35300064086914,42.389381408691406,42.46804428100586,42.46804428100586,326050,LSXMK,0.9435053876659149,1.0159758471025515,0.9627228437771356,1.0231439317955078,-0.0796385441295929,-0.0982623058621305,-0.1057343080884529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,42.41888046264648,43.067848205566406,42.41888046264648,42.48770904541016,42.48770904541016,489482,LSXMK,0.9430687011139802,1.0094885049225624,0.975931454929826,1.023176662025299,-0.0801079609113191,-0.0913043789238321,-0.1034493653680271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,42.37954711914063,42.37954711914063,40.8751220703125,41.10127639770508,41.10127639770508,784819,LSXMK,0.977272720944627,1.0720095952898954,1.0179426278067203,1.028738706809164,-0.0514659858645369,-0.0362042262646702,-0.0758786344785842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,41.20943832397461,41.67158126831055,41.13077545166016,41.406097412109375,41.406097412109375,1378747,LSXMK,0.9624792249381816,1.056281162592728,0.9997624917544656,1.0357335667629224,-0.0732543418247407,-0.0480873680947133,-0.0912595425663955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,41.54375457763672,41.54375457763672,40.48180770874024,41.36676406860352,41.36676406860352,302151,LSXMK,0.9721892625162426,1.0477775413962072,1.0309009116428742,1.0327543330408862,-0.0605650705246435,-0.0306414121998335,-0.0652278870921954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,41.17993927001953,41.58308792114258,41.02261734008789,41.32743453979492,41.32743453979492,528026,LSXMK,0.9709730869462518,1.0228407754700384,1.0437782375964568,1.0448229351223306,-0.0738498481760787,-0.0232701581024403,-0.0666112547984101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,41.30776977539063,41.514259338378906,40.94395446777344,40.95378494262695,40.95378494262695,695323,LSXMK,1.0112844989781375,1.018967585894246,1.0554621555993695,1.0378093145840102,-0.0265248156058726,-0.0346887825202453,-0.0521177955290539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,41.14060974121094,41.494590759277344,40.6981315612793,40.934120178222656,40.934120178222656,554570,LSXMK,1.024261381014393,1.0204179920776348,1.064136471339904,1.0388512590749122,-0.0145898780605191,-0.0341660262742149,-0.0453061349191645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,40.98328399658203,41.01278305053711,40.10816192626953,40.40314865112305,40.40314865112305,676000,LSXMK,1.0384520787205294,0.997079529201073,1.0844487384769006,1.0310647944789963,0.007387284241533,-0.0209668129189264,-0.0200532728086815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,39.92133712768555,40.491641998291016,39.6460189819336,40.24582290649414,40.24582290649414,569418,LSXMK,1.0173466837266891,0.98949422859337,1.1148301345159206,1.0262436118253355,-0.0088969280986466,-0.0361421769743824,0.0070198158265544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,40.157325744628906,40.73746490478516,39.911502838134766,40.29498672485352,40.29498672485352,513382,LSXMK,1.0302586677060088,0.998291787563278,1.1029769795558857,1.0311845275729687,-0.0009258598669599,-0.0378191416391664,-0.002751304780221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,40.40314865112305,40.66863250732422,40.255653381347656,40.48180770874024,40.48180770874024,595148,LSXMK,1.0238037599286771,0.9953850632059008,1.1306777014045242,1.0414917955670933,-0.0176880356384161,-0.0505247468217652,0.018851342309454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,40.40314865112305,40.55064010620117,40.0196647644043,40.13766098022461,40.13766098022461,446361,LSXMK,1.039931392273619,1.023272910164917,1.1325330048992348,1.0390384642435906,0.0008929280300284,-0.0377318529328216,0.0178796994978831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,40.0196647644043,40.324485778808594,39.65584945678711,39.78367614746094,39.78367614746094,658406,LSXMK,1.0533860604012717,1.0338606040127138,1.1312407877532875,1.0401272810196784,0.0132587793815932,-0.0417142487213784,0.018561794926964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,39.77384567260742,40.491641998291016,39.58702087402344,40.29498672485352,40.29498672485352,318626,LSXMK,1.0280624351456282,1.0161054214349607,1.1185943808671874,1.0393664161720684,-0.0113039810264401,-0.059787827205457,0.0052564205122593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,40.157325744628906,41.14060974121094,40.09832763671875,41.14060974121094,41.14060974121094,305405,LSXMK,1.0043020876488349,0.9937858630935272,1.094407258239494,1.0305050740272153,-0.0262029863783803,-0.0728813516727935,-0.0172253025911128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,40.84562301635742,41.04228210449219,39.42969512939453,39.69518280029297,39.69518280029297,1571468,LSXMK,0.9838988707702414,1.0255140039443182,1.1377260338267288,1.043144349882203,-0.0592454791119616,-0.039426778498504,0.0240738129884778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,39.56735610961914,40.23598861694336,39.38053131103516,40.049163818359375,40.049163818359375,449819,LSXMK,0.9857598807008294,1.0144856747268791,1.124723773956418,1.0570826794517585,-0.071322798750929,-0.0534640435467179,0.01409567452577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,40.05899810791016,40.50245666503906,39.92133712768555,39.93117141723633,39.93117141723633,735494,LSXMK,0.97217435282211,1.0339817173123804,1.128539680619948,1.0412088647392546,-0.0690345119171446,-0.0364974950252376,0.0163249698567997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,39.94100189208984,40.88495635986328,39.83284378051758,40.53097152709961,40.53097152709961,637862,LSXMK,0.9461427163287623,1.0186802743843242,1.120572603111299,1.0392013474275237,-0.0930586310987613,-0.0566407732946412,0.0206332311936232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,40.53097152709961,40.90462112426758,40.23598861694336,40.34415054321289,40.34415054321289,461718,LSXMK,0.954911021459294,1.007067999486005,1.1284426015676852,1.0381241126825425,-0.0832130912232484,-0.0506415611428536,0.0212746497785534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,40.393314361572266,40.73746490478516,40.16715621948242,40.38348007202149,40.38348007202149,414631,LSXMK,0.964207469531102,1.0168006025153102,1.115656225832532,1.03199537924298,-0.067787909711878,-0.0258009372881364,0.0100867606131274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,40.36381530761719,40.521141052246094,40.039329528808594,40.06882858276367,40.06882858276367,543993,LSXMK,0.9803681580852192,1.0552147636432254,1.1163190132183554,1.0328322263084138,-0.0524640682231946,0.0207111173248457,0.006694974522345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,40.11799240112305,40.30481719970703,39.92133712768555,40.06882858276367,40.06882858276367,284353,LSXMK,0.9739878023226444,1.0566871827280082,1.1357055154214144,1.032019884081241,-0.0580320817585963,0.0139761607332995,0.0186804439321781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,40.02949905395508,40.285152435302734,39.70501327514648,40.16715621948242,40.16715621948242,624235,LSXMK,0.9747858865012552,1.04039173835915,1.129498244896591,1.0369551897736955,-0.0621693032724405,-0.0166394984312181,0.0124307494107913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,40.1769905090332,40.27531814575195,39.8033447265625,39.85250854492188,39.85250854492188,624743,LSXMK,0.978534417602748,1.0695780913662511,1.1391561827325027,1.020376345675996,-0.041841928073248,0.0161649116128668,0.027756932701368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,39.87217330932617,40.68829727172852,39.87217330932617,40.21632385253906,40.21632385253906,1068562,LSXMK,0.9471882674910655,1.0633251151438163,1.121271319011829,1.026253639124301,-0.0790653716332353,0.0092717604886065,0.0089870555696118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,40.43264389038086,40.66863250732422,39.89183807373047,40.12782669067383,40.12782669067383,1075376,LSXMK,0.9468267234158572,1.0541533827112892,1.1310953261105885,1.0246409570196735,-0.0778142336038163,0.0047282002374409,0.0202936241766533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,40.12782669067383,41.47492599487305,40.05899810791016,41.41592788696289,41.41592788696289,1457259,LSXMK,0.9411205941417916,1.0322887569486678,1.0968661787389942,1.029880242563007,-0.0887596484212153,-0.0359515187426737,-0.0122977519293965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,41.76007843017578,42.10422897338867,41.32743453979492,41.92723846435547,41.92723846435547,424903,LSXMK,0.9350375135088118,1.0089117670554038,1.0924014559583164,1.036157586789428,-0.1011200732806161,-0.0616995308981549,-0.0250092664967935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,41.79941177368164,42.0550651550293,41.47492599487305,41.95673370361328,41.95673370361328,878281,LSXMK,0.9299273932769908,1.0007030827080932,1.1188188865126498,1.0465343935592823,-0.1166070002822915,-0.0707065723171131,-0.0062063225422139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,42.03539657592773,42.03539657592773,40.83579254150391,40.94395446777344,40.94395446777344,723290,LSXMK,0.950288133691946,1.0208933728319165,1.150336171502063,1.048372731047773,-0.098084597355827,-0.0482459717544068,0.022353816421017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,40.99311828613281,41.76007843017578,40.934120178222656,41.514259338378906,41.514259338378906,765496,LSXMK,0.9644717301217324,0.9969208967542472,1.1174797941028314,1.0387885930282448,-0.0743168629065124,-0.0600979161545268,0.0028687913198246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,41.5535888671875,41.77974319458008,41.28810119628906,41.44542694091797,41.44542694091797,567689,LSXMK,0.9722420469282548,1.0030842170079717,1.1276394036818422,1.0447156071702373,-0.0724735602419824,-0.0538978202833129,0.0138135359775732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,41.43559646606445,41.85840606689453,41.23893737792969,41.74041366577149,41.74041366577149,591284,LSXMK,0.9648998322884144,0.9755005461067946,1.0765606906014156,1.0484619827112251,-0.0835621504228107,-0.0691229737278563,-0.0278905008395036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,41.96656799316406,42.2320556640625,41.710914611816406,41.90756988525391,41.90756988525391,413309,LSXMK,0.9439230651736628,0.9765368404974486,1.0872829861190123,1.0415757419863072,-0.0976526768126444,-0.0722503663511444,-0.0202134858104225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,41.92723846435547,41.92723846435547,41.29793548583984,41.42576217651367,41.42576217651367,566266,LSXMK,0.9594113549269924,1.0016614922489633,1.0937574099764125,1.0495576207370112,-0.0901462658100188,-0.047214299906426,0.003263198438312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,41.504425048828125,41.85840606689453,41.02261734008789,41.31760025024414,41.31760025024414,701527,LSXMK,0.968110436175771,0.9766777541207264,1.084007614696153,1.0539026313731312,-0.0857921951973602,-0.0540487386141487,-0.0164445496155121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,41.36676406860352,41.76991271972656,37.87610626220703,39.05604553222656,39.05604553222656,3301487,LSXMK,1.049848959417904,1.0241692279622765,1.1228600467967949,1.0520989179928428,-0.0022499585749389,0.0234460303495052,0.0490254852251954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,39.19370651245117,39.8033447265625,38.928218841552734,39.47885894775391,39.47885894775391,943166,LSXMK,1.0430883862301292,1.0321295109760746,1.133997529844491,1.049480051520865,-0.0063916652907358,0.0162360225690898,0.0626051539310905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,39.44935989379883,39.675514221191406,38.800392150878906,38.82006072998047,38.82006072998047,466600,LSXMK,1.0666159875461434,1.026595729000085,1.1489360824004764,1.0585213557872055,0.0080946317589376,0.0219887607077011,0.0713613689333223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,38.800392150878906,38.98721694946289,38.2694206237793,38.34808349609375,38.34808349609375,497516,LSXMK,1.0812819813940904,1.0438461431334007,1.1933333465967422,1.0561912314345747,0.0250907499595156,0.0417187628899433,0.112877290666276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,38.34808349609375,38.63323593139648,38.18092346191406,38.52507400512695,38.52507400512695,302456,LSXMK,1.0865237030128476,1.0426237264109328,1.1720265246951789,1.054691754118366,0.0318319488944816,0.0286273380025312,0.0936360830182709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,38.47591018676758,38.967552185058594,38.23992156982422,38.93805313110352,38.93805313110352,434666,LSXMK,1.105176775581033,1.0090908761379145,1.1792929760505562,1.0628648969920689,0.0423118785889644,0.0179529759326392,0.0911501616916317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,38.76106262207031,39.79351043701172,38.63814926147461,39.282203674316406,39.282203674316406,520399,LSXMK,1.098372882053808,1.007008724562262,1.1737170838158897,1.054562443450246,0.0438104386035618,0.0055973605705701,0.0767608461928845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,39.272369384765625,39.46902847290039,38.80137634277344,39.02655029296875,39.02655029296875,342119,LSXMK,1.09901729873274,1.0304862600111666,1.1934995644429014,1.0427572783556516,0.0562600203770884,0.018538537601997,0.0892186913512258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,39.075714111328125,39.272369384765625,38.741397857666016,39.15437698364258,39.15437698364258,586301,LSXMK,1.125313849213057,1.029884495305719,1.187845287719266,1.039387058829826,0.085926790383231,0.014140529347687,0.085931889141211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,39.1445426940918,39.43952941894531,38.9478874206543,38.99705123901367,38.99705123901367,479617,LSXMK,1.121533021684868,1.0297528779420757,1.18809884882317,1.0452598484191695,0.0762731732656984,0.0297081393014231,0.0863178555184005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,38.76106262207031,38.839725494384766,37.97443389892578,38.092430114746094,38.092430114746094,588843,LSXMK,1.137841986472258,1.0562725585041493,1.2263809795245242,1.0173995405954512,0.1204424458768067,0.0627639397754962,0.125785169568197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,38.19075775146485,38.32841873168945,37.88594055175781,37.99409866333008,37.99409866333008,626269,LSXMK,1.1125776549522208,1.054089061915627,1.234472147129622,0.9765980219270426,0.1359796330251782,0.0501402695917714,0.1390236862441078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,38.18092346191406,38.97738265991211,37.97443389892578,38.97738265991211,38.97738265991211,411275,LSXMK,1.070635751515974,1.023713488189646,1.2033300687327768,0.9849127815791188,0.085722969936855,0.0253565518706537,0.1137352089495793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,39.036380767822266,39.24287033081055,38.78072738647461,39.20354080200195,39.20354080200195,434361,LSXMK,1.0654627583433371,1.0170554111604653,1.2019061449319757,0.9789917900086822,0.0864709683346549,0.01742859207881,0.1120167740435771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,39.10520935058594,39.24287033081055,38.81022644042969,39.01671600341797,39.01671600341797,347407,LSXMK,1.0325100767520683,1.0060483977411807,1.2167339101943508,0.942840182406444,0.0896698943456243,0.0143239132668638,0.1293839045412963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,39.1248779296875,39.518192291259766,38.90855407714844,38.90855407714844,38.90855407714844,471176,LSXMK,1.0235026830348195,1.0192064546566528,1.218347228589547,0.9530778204901076,0.0704248625447118,0.0179822076092377,0.1290494102386687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,39.02655029296875,40.16715621948242,38.34808349609375,40.039329528808594,40.039329528808594,1111581,LSXMK,1.0046660321434595,0.991895919139259,1.190815324211824,0.966664672858564,0.0380013592848955,-0.0213786588569492,0.1050302847521749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,40.09832763671875,40.54080581665039,39.8230094909668,40.29498672485352,40.29498672485352,533518,LSXMK,1.0,0.999267922479873,1.168130742815856,0.9609362737659176,0.0390637262340823,-0.0056058473682777,0.093049136609135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,40.44247817993164,40.44247817993164,39.9803352355957,40.27531814575195,40.27531814575195,321067,LSXMK,1.0197754617310038,1.0124512061215012,1.142334015569146,0.9729510699723092,0.0468243917586944,0.0177259821171462,0.0790689839237663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,40.54080581665039,40.54080581665039,39.53785705566406,39.55752182006836,39.55752182006836,486533,LSXMK,1.039771288978817,1.0305741681563336,1.1871737330260168,0.9917823196316324,0.0479889693471845,0.0342611610873393,0.1049654429072255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,39.61651992797852,40.29498672485352,39.518192291259766,39.74434661865234,39.74434661865234,362357,LSXMK,1.030183106559314,1.0232557827039006,1.1853043294478356,0.9854883712686996,0.0446947352906146,0.0353359853436445,0.1094759541594529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,39.60668563842773,40.393314361572266,39.59685134887695,40.0,40.0,402325,LSXMK,1.022123908996582,1.0135201454162597,1.166420841217041,0.981540936006692,0.0405829729898898,0.0337137421621341,0.1009029378883048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,40.36381530761719,41.14552688598633,40.285152435302734,41.00294876098633,41.00294876098633,612844,LSXMK,0.9928058122874098,0.9918465314382412,1.133813026477584,0.9694690060853024,0.0233368062021073,0.0201344987620732,0.0879976631288481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,41.04228210449219,41.78957748413086,40.53097152709961,41.17993927001953,41.17993927001953,724714,LSXMK,0.9866285307539346,1.0064470146290798,1.127745951533079,0.962138874344328,0.0244896564096067,0.03321041466734,0.0783017309444462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,40.95378494262695,41.494590759277344,40.58013916015625,41.406097412109375,41.406097412109375,516636,LSXMK,0.9971502695690948,0.9902635438662436,1.100451155111863,0.9712482450100663,0.0259020245590283,0.0213323590276478,0.0581964499750888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,41.701080322265625,41.90756988525391,41.12094497680664,41.465091705322266,41.465091705322266,592199,LSXMK,0.9957315780152854,0.987906153042942,1.1145364345792137,0.9795485186833895,0.0161830593318959,0.0249947042318536,0.0610073264676187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,41.43559646606445,42.10422897338867,41.3765983581543,41.85840606689453,41.85840606689453,476566,LSXMK,0.970636648552392,0.978153692769388,1.099600653608471,0.966216685842239,0.0044199627101529,0.0138274417981422,0.0437078616412061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,42.02556610107422,43.75614547729492,41.07178115844727,43.03343200683594,43.03343200683594,987609,LSXMK,0.954187127403032,0.9363647017149966,1.0773449519703826,0.9510576163473856,0.0031295110556462,-0.0164161501390257,0.0245037712721207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,43.2841682434082,43.64798355102539,42.78269577026367,43.1465072631836,43.1465072631836,895977,LSXMK,0.9799453574426392,0.9475843805959684,1.0763445929207278,0.9505813448789944,0.0293640125636447,-0.0106390518765676,0.0121147619069987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,43.07767868041992,43.6086540222168,42.53687286376953,42.89085388183594,42.89085388183594,552740,LSXMK,0.9871619181790852,0.9667583634394028,1.0857404847922103,0.9691515138835962,0.0180104042954889,-0.0128088159343862,0.0122142935567512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,42.72369766235352,44.14945983886719,42.241886138916016,44.06096267700195,44.06096267700195,820312,LSXMK,0.948449033909632,0.9495648474409838,1.0502120417993723,0.9806085357513576,-0.0321595018417255,-0.0354259365708752,-0.025835185585054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
