,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,38404000000.0,38143000000.0,41577000000.0,38653000000.0
1,Capital Surplus,29403000000.0,29254000000.0,28975000000.0,28777000000.0
2,Total Liab,105440000000.0,103867000000.0,105065000000.0,111946000000.0
3,Total Stockholder Equity,48709000000.0,48149000000.0,50321000000.0,48032000000.0
4,Minority Interest,58000000.0,65000000.0,65000000.0,66000000.0
5,Other Current Liab,1511000000.0,1861000000.0,1738000000.0,7316000000.0
6,Total Assets,154207000000.0,152081000000.0,155451000000.0,160044000000.0
7,Common Stock,4000000.0,4000000.0,4000000.0,4000000.0
8,Other Current Assets,1381000000.0,1065000000.0,930000000.0,11744000000.0
9,Retained Earnings,30513000000.0,29389000000.0,28575000000.0,24440000000.0
10,Other Liab,38674000000.0,38349000000.0,39007000000.0,38062000000.0
11,Good Will,46063000000.0,44635000000.0,44648000000.0,44685000000.0
12,Treasury Stock,-11211000000.0,-10498000000.0,-7233000000.0,-5189000000.0
13,Other Assets,19313000000.0,18971000000.0,19191000000.0,15526000000.0
14,Cash,3821000000.0,6505000000.0,10182000000.0,5344000000.0
15,Total Current Liabilities,34711000000.0,33470000000.0,36022000000.0,43886000000.0
16,Other Stockholder Equity,-1077000000.0,-1231000000.0,-861000000.0,-541000000.0
17,Property Plant Equipment,4586000000.0,4648000000.0,1744000000.0,4733000000.0
18,Total Current Assets,24959000000.0,25494000000.0,27786000000.0,34557000000.0
19,Long Term Investments,20882000000.0,20190000000.0,20505000000.0,21890000000.0
20,Net Tangible Assets,-32361000000.0,-31278000000.0,-32519000000.0,-32145000000.0
21,Short Term Investments,1253000000.0,1417000000.0,1318000000.0,1324000000.0
22,Net Receivables,15462000000.0,13588000000.0,12191000000.0,13488000000.0
23,Long Term Debt,31575000000.0,31533000000.0,29509000000.0,29497000000.0
24,Inventory,3042000000.0,2919000000.0,3165000000.0,2657000000.0
25,Accounts Payable,25456000000.0,24584000000.0,23648000000.0,23089000000.0
26,Short Long Term Debt,,,,1150000000.0
0,Investments,-167000000.0,-547000000.0,-782000000.0,-513000000.0
1,Change To Liabilities,-1006000000.0,-637000000.0,1378000000.0,-662000000.0
2,Total Cashflows From Investing Activities,-2307000000.0,-717000000.0,4420000000.0,-938000000.0
3,Net Borrowings,1111000000.0,-1093000000.0,-3082000000.0,-554000000.0
4,Total Cash From Financing Activities,-62000000.0,-4051000000.0,-4721000000.0,-1682000000.0
5,Change To Operating Activities,429000000.0,838000000.0,2140000000.0,123000000.0
6,Issuance Of Stock,86000000.0,204000000.0,137000000.0,10000000.0
7,Net Income,1467000000.0,1161000000.0,4135000000.0,1388000000.0
8,Change In Cash,-2666000000.0,-3701000000.0,4041000000.0,-1717000000.0
9,Repurchase Of Stock,-916000000.0,-2794000000.0,-1690000000.0,-1028000000.0
10,Effect Of Exchange Rate,-1000000.0,-26000000.0,48000000.0,8000000.0
11,Total Cash From Operating Activities,-296000000.0,1093000000.0,4294000000.0,895000000.0
12,Depreciation,731000000.0,715000000.0,-286000000.0,702000000.0
13,Other Cashflows From Investing Activities,59000000.0,59000000.0,-14000000.0,-14000000.0
14,Dividends Paid,-342000000.0,-345000000.0,-345000000.0,-345000000.0
15,Change To Inventory,-123000000.0,247000000.0,-509000000.0,55000000.0
16,Change To Account Receivables,-1813000000.0,-1420000000.0,1314000000.0,-689000000.0
17,Other Cashflows From Financing Activities,-1000000.0,-23000000.0,-86000000.0,-110000000.0
18,Change To Netincome,19000000.0,189000000.0,-4877000000.0,-22000000.0
19,Capital Expenditures,-258000000.0,-242000000.0,-319000000.0,-252000000.0
