Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Net Income,Change To Liabilities,Investments,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-16,159.3800048828125,159.8000030517578,158.32000732421875,158.80999755859375,149.04306030273438,2453700,COST,1.0641648390417138,1.2276105108210886,1.2364679822836238,1.0047827275420922,0.0593821114996215,0.112548745679381,0.1508739849234173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,159.0,159.27000427246094,157.57000732421875,158.3800048828125,148.6394805908203,2426800,COST,1.0827593045934516,1.2248643575759424,1.2482065676053258,1.016827126331923,0.0659321782615285,0.103868587406626,0.1612682812905255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,158.83999633789062,158.83999633789062,157.30999755859375,157.5500030517578,147.86056518554688,3011300,COST,1.0884631777085898,1.236536848090698,1.258484198968235,1.016900814218988,0.0715623634896018,0.1199531239933915,0.1824888545435796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,157.13999938964844,158.75999450683594,157.0,158.4600067138672,148.71458435058594,2981700,COST,1.090440654620964,1.2529180982990324,1.247385764997267,1.0195478153138224,0.0708928393071415,0.1363671959598309,0.1695522236794429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,158.97000122070312,161.00999450683594,158.50999450683594,160.77000427246094,150.88250732421875,3993200,COST,1.0818846758916352,1.240904848953848,1.2135123999872173,1.0187296628598663,0.0631550130317688,0.1239793231763033,0.1480383907627531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,160.85000610351562,162.38999938964844,160.5800018310547,162.0399932861328,152.07440185546875,2811200,COST,1.0675870439202002,1.2275270741097946,1.1978570284722148,1.0231439317955078,0.0444431121246924,0.1132889211451124,0.1293998766066262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,161.16000366210938,162.88999938964844,161.0,162.2899932861328,152.30905151367188,3040700,COST,1.0606275908595366,1.2231022971377896,1.2095204777209874,1.023176662025299,0.0374509288342372,0.1223094132913951,0.1301396574231341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,161.0,163.0,160.5800018310547,162.17999267578125,152.205810546875,3603900,COST,1.0674694434864902,1.2051314491486682,1.197132920833768,1.028738706809164,0.0387307366773261,0.0969176275941026,0.1033116585484634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,162.4600067138672,163.5500030517578,160.7899932861328,162.4600067138672,152.46859741210938,3038900,COST,1.0720502288689298,1.1944113908253473,1.203859577417625,1.0357335667629224,0.0363166621060073,0.0900428601379059,0.1128375430967638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,160.8000030517578,162.67999267578125,160.6999969482422,162.3800048828125,152.39353942871094,3399900,COST,1.096543467414446,1.1796816605310183,1.2141140170234828,1.0327543330408862,0.0637891343735599,0.1012627069349776,0.1179852182884131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,161.99000549316406,162.0,159.47000122070312,160.22999572753906,150.375732421875,2550700,COST,1.1544482286395243,1.1440577922489077,1.2302797030225396,1.0448229351223306,0.1096252935171937,0.0979468586764289,0.1198902106276726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,159.83999633789062,161.27000427246094,159.72000122070312,161.0800018310547,151.17344665527344,2513600,COST,1.1527153252504745,1.151968300555661,1.2257287376796693,1.0378093145840102,0.1149060106664643,0.0983119321411696,0.1181487865512458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,161.97000122070312,163.2899932861328,161.2899932861328,162.69000244140625,152.6844482421875,2129400,COST,1.16861819840405,1.1293478486813544,1.2143426639622448,1.0388512590749122,0.1297669393291378,0.0747638303295046,0.1049000577031762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,163.72999572753906,165.5500030517578,162.61000061035156,164.9499969482422,154.80545043945312,3255700,COST,1.1420269227319368,1.0860260829366812,1.1952589023718303,1.0310647944789963,0.1109621282529405,0.0679797408166817,0.0907568910862481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,164.16000366210938,167.07000732421875,163.77999877929688,166.44000244140625,156.20382690429688,3112500,COST,1.1281876851499282,1.0890185908453025,1.204131513863374,1.0262436118253355,0.1019440733245924,0.06338218527755,0.0963211951740077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,165.8000030517578,166.58999633789062,164.97999572753906,165.0500030517578,154.89930725097656,1917300,COST,1.1314902722075724,1.1002563074294285,1.2197110943713534,1.0311845275729687,0.1003057446346036,0.064145378226984,0.1139828100352466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,165.1999969482422,166.5,164.60000610351562,166.27999877929688,156.0536651611328,1944200,COST,1.1344002273168834,1.1107554776103918,1.20680693210893,1.0414917955670933,0.0929084317497901,0.0648456675827258,0.0949805730138599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,166.6300048828125,169.19000244140625,166.02000427246094,169.0500030517578,158.65328979492188,3494300,COST,1.1204993276269628,1.1115407335338816,1.1909701964952737,1.0390384642435906,0.0814608633833722,0.0505359704361429,0.076316891093922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,167.47999572753906,169.30999755859375,167.0500030517578,169.11000061035156,158.70960998535156,2094000,COST,1.1167807385172066,1.1386795726221022,1.1866707021011915,1.0401272810196784,0.0766534574975281,0.0631047198880099,0.073991709274868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,168.44000244140625,171.3800048828125,168.0800018310547,171.36000061035156,160.82122802734375,2673100,COST,1.1019998899386882,1.124198023071128,1.166204440784168,1.0393664161720684,0.0626334737666198,0.0483047744307101,0.05286648042924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,171.0,173.08999633789062,170.64999389648438,171.4600067138672,160.9151153564453,4093300,COST,1.0911200767172846,1.1033656930248472,1.1699358404010418,1.0305050740272153,0.0606150026900693,0.0366984782585264,0.058303279570435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,170.82000732421875,171.8300018310547,169.77000427246094,171.44000244140625,160.8963165283203,1774300,COST,1.1275193581943803,1.0895922908063644,1.16695441538675,1.043144349882203,0.0843750083121772,0.0246515083635421,0.053302194548499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,169.3000030517578,170.72999572753906,167.05999755859375,169.0,158.60638427734375,2439900,COST,1.1413056110446866,1.1103222803602084,1.1741348345478944,1.0570826794517585,0.0842229315929281,0.0423725620866113,0.0635067351172464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,170.22999572753906,171.33999633789062,169.16000366210938,170.97999572753906,160.94078063964844,2342700,COST,1.1014738682416498,1.1131003188933022,1.1741601141132685,1.0412088647392546,0.0602650035023952,0.042621106555684,0.0619454033501203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,171.0,172.1999969482422,170.64999389648438,170.97999572753906,160.94078063964844,2100600,COST,1.0966778115775286,1.130693255172002,1.1659263430897524,1.0392013474275237,0.0574764641500049,0.0553722074930365,0.0659869711720766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,171.11000061035156,172.52999877929688,170.85000610351562,172.27999877929688,162.1644287109375,1955000,COST,1.0842813359318484,1.106389038812873,1.1506496099592685,1.0381241126825425,0.0461572232493059,0.0486794781840143,0.0434816581701367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,172.9600067138672,174.19000244140625,172.5500030517578,173.4199981689453,163.2374725341797,2360200,COST,1.0761737012512045,1.103741461783592,1.1517257869769395,1.03199537924298,0.0441783220082243,0.0611399219801451,0.0461563217575349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,173.83999633789062,174.0,171.10000610351562,172.47999572753906,162.3526611328125,1950100,COST,1.0815748654316226,1.0988860467686672,1.1534548490104837,1.0328322263084138,0.0487426391232088,0.0643824004502875,0.0438308103144733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,172.3800048828125,173.16000366210938,171.5,171.6199951171875,161.54318237304688,789400,COST,1.085537646830128,1.1061452962502505,1.1581801045708022,1.032019884081241,0.0535177627488874,0.0634342742555418,0.0411550330815659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,172.25,173.05999755859375,171.1199951171875,172.61000061035156,162.4750518798828,2346700,COST,1.081165556047564,1.1122900948678929,1.1801422149678364,1.0369551897736955,0.0442103662738682,0.0552588580775246,0.0630747194820369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,173.32000732421875,174.17999267578125,172.5500030517578,173.64999389648438,163.45399475097656,2728400,COST,1.0718111753965438,1.105513091198279,1.1799654802256248,1.020376345675996,0.0514348297205478,0.0520999114448945,0.06856623019449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,174.0,177.74000549316406,173.5500030517578,177.52999877929688,167.10614013671875,4683000,COST,1.0607787010837268,1.058195120508045,1.1583688141169752,1.026253639124301,0.0345250619594259,0.0041417658528353,0.046084550674758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,180.42999267578125,184.8999938964844,180.22000122070312,184.42999267578125,173.6009979248047,7716600,COST,1.0333459756713368,1.0095264045410457,1.117103149612182,1.0246409570196735,0.0087050186516632,-0.0398987779328026,0.0063014476782468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,183.259994506836,185.17999267578125,181.1300048828125,185.1300048828125,174.25994873046875,4034400,COST,1.021444182727249,1.0213611726487044,1.108696356488008,1.029880242563007,-0.008436059835758,-0.0468791030426372,-0.0004675741803827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,187.22000122070312,189.8800048828125,186.5599975585937,189.5599975585937,178.42982482910156,5774200,COST,0.9904516812947826,1.0016710028077809,1.0881442863890152,1.036157586789428,-0.0457059054946453,-0.0689402951457778,-0.0292664360660948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,189.6699981689453,191.22000122070312,186.8500061035156,187.82000732421875,176.7919921875,3182800,COST,1.0035139096031154,1.0007539978457205,1.110004022012318,1.0465343935592823,-0.0430204839561669,-0.0706556571794858,-0.0150211870425458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,187.6199951171875,187.97999572753903,185.509994506836,187.22000122070312,176.22723388671875,3569200,COST,0.9950323952388852,0.9888047928398332,1.107599139959831,1.048372731047773,-0.0533403358088878,-0.08033455174649,-0.0203832151212148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,186.509994506836,187.8000030517578,185.5599975585937,186.1999969482422,175.26705932617188,2240800,COST,0.9958112715476224,0.9989605009514811,1.120795883653416,1.0387885930282448,-0.0429773214806223,-0.0580583119572929,0.0061848808704092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,186.7899932861328,188.52999877929688,185.9499969482422,188.07000732421875,177.02731323242188,1772500,COST,1.006965381339329,0.9909467281498116,1.1120573931562563,1.0447156071702373,-0.0377502258309083,-0.066035309141473,-0.0017684745480126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,188.2100067138672,188.8999938964844,187.0399932861328,188.8600006103516,177.77090454101562,1964100,COST,1.015778779670456,0.9776701114142576,1.1179483715314693,1.0484619827112251,-0.0326832030407691,-0.0669534084203933,0.0134971800905501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,186.9600067138672,189.1199951171875,186.8000030517578,188.3000030517578,177.24383544921875,3365700,COST,1.0171532832890775,0.997617221707026,1.127361040757062,1.0415757419863072,-0.0244224586972297,-0.051169985141567,0.0198645688276271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,188.52999877929688,190.1199951171875,187.8000030517578,188.27999877929688,177.2249755859375,3062900,COST,1.0212979921161405,0.9909068022567428,1.1309524998501888,1.0495576207370112,-0.0282596286208707,-0.0579689898986465,0.0404582883120883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,188.5800018310547,189.7400054931641,186.1699981689453,186.52999877929688,175.5777130126953,3743200,COST,1.0266982750252225,0.981765692063058,1.132613883384589,1.0539026313731312,-0.0272043563479087,-0.0489608006718171,0.0321617190729237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,193.4100036621093,195.3500061035156,192.0,192.72999572753903,181.4137115478516,8452900,COST,0.9977168218125986,0.9408181204863704,1.0958651386489286,1.0520989179928428,-0.0543820961802442,-0.0599050771264009,0.0220305770773292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,192.6300048828125,194.3500061035156,191.8999938964844,192.3099975585937,181.0183563232422,3492300,COST,1.0107639418946912,0.9761374210490424,1.0913564859588278,1.049480051520865,-0.0387161096261738,-0.0397560673579423,0.0199641100454273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,192.9100036621093,193.0,187.0,188.3300018310547,177.27206420898438,3959900,COST,1.027027031679759,0.975097312704354,1.1158616394188798,1.0585213557872055,-0.0314943241074467,-0.0295096555880299,0.0382869259517257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,189.0399932861328,189.259994506836,185.3999938964844,187.509994506836,176.50018310546875,3894400,COST,1.0358914875583507,0.98182148428355,1.1154324033752234,1.0561912314345747,-0.020299743876224,-0.0203058959599073,0.0349763474447573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,188.0,188.3999938964844,186.5800018310547,186.8000030517578,175.8318634033203,1908100,COST,1.0596895841709466,1.0114251825234002,1.114988592260371,1.054691754118366,0.0049978300525805,-0.0025712058850013,0.0365981505834631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,187.2700042724609,187.47999572753903,185.97000122070312,186.6300048828125,175.671875,1078300,COST,1.0657985802276972,0.9818304479731832,1.1268880671584542,1.0628648969920689,0.0029336832356285,-0.009307452232092,0.0387452527995297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,186.19000244140625,187.33999633789065,186.1199951171875,186.5500030517578,175.5965576171875,1120000,COST,1.0630928538109836,0.98149896384187,1.1299587691790054,1.054562443450246,0.0085304103607375,-0.0199124001498219,0.0330025315560003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,186.8500061035156,187.0599975585937,185.8000030517578,186.3000030517578,175.3612060546875,1175200,COST,1.0623190554651776,0.9984779601812388,1.1386004682021411,1.0427572783556516,0.019561777109526,-0.0134697622279307,0.0343195951104655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,186.57000732421875,187.0200042724609,186.19000244140625,186.6199951171875,175.6624298095703,1017000,COST,1.044207399567746,1.0006880518975805,1.1407432263457946,1.039387058829826,0.0048203407379201,-0.0150559140604513,0.0388298277677396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,186.4600067138672,187.6000061035156,185.92999267578125,186.1199951171875,175.1918182373047,2028000,COST,1.0394904929036786,0.991039397646849,1.139755260935301,1.0452598484191695,-0.0057693555154909,-0.0090053409938035,0.0379742676305314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,187.22999572753903,190.67999267578125,186.7400054931641,188.32000732421875,177.26263427734375,2509300,COST,1.0141779985407695,0.9818578397126164,1.142833778252787,1.0173995405954512,-0.0032215420546817,-0.0116507790160366,0.0422379682964599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,188.82000732421875,192.1000061035156,188.3800048828125,190.5800018310547,179.389892578125,3364400,COST,0.959020187647748,0.9656902022507386,1.1425783668875489,0.9765980219270426,-0.0175778342792946,-0.0382585900731168,0.0471299060020347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,192.0,192.3000030517578,187.5599975585937,189.1000061035156,177.99681091308594,3525800,COST,0.9783715648571448,0.97908059691052,1.1425337021683042,0.9849127815791188,-0.006541216721974,-0.0192763394084721,0.0529388423851067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,189.42999267578125,189.67999267578125,186.72000122070312,187.75,176.7261199951172,2819000,COST,0.9757123234198674,1.00839023018889,1.1515523803775936,0.9789917900086822,-0.0032794665888148,0.0087634111072348,0.061663009489195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,187.32000732421875,188.97999572753903,187.25,188.47999572753903,177.41322326660156,1961800,COST,0.9476337437676062,1.004963467212777,1.1469323046201356,0.942840182406444,0.0047935613611622,0.0132389827384601,0.0595822989670811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,189.009994506836,189.3000030517578,186.1499938964844,186.2899932861328,175.351806640625,2241900,COST,0.9701004781125,1.0472957544890922,1.1742884700260772,0.9530778204901076,0.0170226576223923,0.046071507441677,0.084990651675199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,185.75,186.2400054931641,183.8800048828125,185.4199981689453,174.5329132080078,2609500,COST,0.9764859629439592,1.059888151874392,1.186034869680856,0.966664672858564,0.0098212900853952,0.0466135738781836,0.1002498302212069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,185.42999267578125,190.6699981689453,185.02999877929688,189.3800048828125,178.2603759765625,4678600,COST,0.972383584570115,1.0404258619237434,1.1620312892682303,0.9609362737659176,0.0114473108041973,0.0355520920755927,0.0869496830615093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,190.1000061035156,192.17999267578125,190.0,191.83999633789065,180.575912475586,3499500,COST,0.9765953370998668,1.0195580225250105,1.1457676604539224,0.9729510699723092,0.0036442671275574,0.0248327985206555,0.0825026288085428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,192.3500061035156,192.83999633789065,190.88999938964844,191.52999877929688,180.28414916992188,2006600,COST,1.0024141983708648,1.013303143722331,1.1587526709460485,0.9917823196316324,0.0106318787392322,0.0169901366533367,0.0765443808272572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,192.52999877929688,192.5599975585937,191.33999633789065,192.2899932861328,180.99951171875,2585200,COST,0.9988695820193316,1.008203433759479,1.15950695937543,0.9854883712686996,0.0133812107506321,0.0202836363992229,0.0836785840870473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,192.22999572753903,193.02999877929688,191.22000122070312,191.509994506836,180.2653350830078,1908000,COST,0.9849271225201498,1.0079115487060166,1.1533600042458572,0.981540936006692,0.0033861865134577,0.0281051454518911,0.087842100917121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,191.7100067138672,192.63999938964844,191.1600036621093,192.2899932861328,180.99951171875,2353800,COST,0.9685738068775004,1.0114363668000228,1.1458578092838432,0.9694690060853024,-0.0008951992078021,0.0397243341238549,0.1000424459351072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,192.5,194.759994506836,192.0599975585937,194.3800048828125,182.96682739257807,3009100,COST,0.9624925172509788,1.0072152131188667,1.1314677930306234,0.962138874344328,0.0003536429066509,0.033978613157127,0.0820235724419906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,193.6100006103516,194.1000061035156,192.07000732421875,193.4199981689453,182.06320190429688,2316400,COST,0.9839617911756704,1.019056975480598,1.128869211697853,0.9712482450100663,0.0127135461656039,0.0501257906420022,0.0866145065610788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,194.42999267578125,194.75,191.92999267578125,194.2400054931641,182.8350372314453,2799200,COST,0.9952942166167582,1.017749047196956,1.144760048528339,0.9795485186833895,0.0157456979333686,0.0548375983858675,0.0912309404167439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,195.0,198.4499969482422,194.7400054931641,197.9499969482422,186.3271942138672,3558700,COST,0.9629133695063172,0.9955844413858528,1.1279277878992289,0.966216685842239,-0.0033033163359217,0.0312581904146069,0.0720349959319639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,197.75,199.22999572753903,195.69000244140625,198.9100036621093,187.2308349609375,2756200,COST,0.9622985796667743,0.9779254235409558,1.1259725061041403,0.9510576163473856,0.0112409633193886,0.0251445716869334,0.0731313254058785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,198.3699951171875,199.8800048828125,197.5599975585937,198.32000732421875,186.67544555664065,2031100,COST,0.9557072353175528,0.9758294165046448,1.1351030843483083,0.9505813448789944,0.0051258904385582,0.0176059840321087,0.0708732533345792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
