,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,26000000.0,34000000.0,,23000000.0
Total Liab,15488000000.0,15396000000.0,15697000000.0,15671000000.0
Total Stockholder Equity,5420000000.0,5170000000.0,4974000000.0,5200000000.0
Minority Interest,9000000.0,9000000.0,9000000.0,3000000.0
Other Current Liab,1153000000.0,1212000000.0,1069000000.0,1437000000.0
Total Assets,20917000000.0,20575000000.0,20680000000.0,20874000000.0
Common Stock,2666000000.0,2666000000.0,2666000000.0,2666000000.0
Other Current Assets,1455000000.0,1475000000.0,1492000000.0,1183000000.0
Retained Earnings,8896000000.0,8709000000.0,8691000000.0,8987000000.0
Other Liab,1342000000.0,1326000000.0,1268000000.0,1362000000.0
Good Will,2804000000.0,2804000000.0,2804000000.0,2804000000.0
Treasury Stock,-6168000000.0,-6239000000.0,-6383000000.0,-6476000000.0
Other Assets,3237000000.0,3260000000.0,3177000000.0,3253000000.0
Cash,2658000000.0,2446000000.0,2563000000.0,2115000000.0
Total Current Liabilities,4334000000.0,4225000000.0,4421000000.0,3923000000.0
Deferred Long Term Asset Charges,2174000000.0,2165000000.0,2166000000.0,2056000000.0
Short Long Term Debt,515000000.0,515000000.0,695000000.0,195000000.0
Other Stockholder Equity,-360000000.0,-362000000.0,-362000000.0,-340000000.0
Property Plant Equipment,4949000000.0,4991000000.0,5224000000.0,5794000000.0
Total Current Assets,9927000000.0,9520000000.0,9475000000.0,9023000000.0
Net Tangible Assets,2616000000.0,2366000000.0,2170000000.0,2396000000.0
Net Receivables,3459000000.0,3250000000.0,3071000000.0,3145000000.0
Long Term Debt,9124000000.0,9127000000.0,9132000000.0,9632000000.0
Inventory,2355000000.0,2349000000.0,2349000000.0,2580000000.0
Accounts Payable,1891000000.0,1769000000.0,1573000000.0,1548000000.0
