Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-08-30,34.7599983215332,35.0,33.63999938964844,34.41999816894531,34.41999816894531,1534000,PINS,0.7701917966050302,0.5337013892059799,0.4488669561640058,0.9877970758764808,-0.2176052792714505,-0.5385612222663303,-0.4440155662210372,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-03,33.93000030517578,34.66999816894531,33.22999954223633,33.810001373291016,33.810001373291016,2279900,PINS,0.8095238014647038,0.5454007626460707,0.3936705081038902,1.006579794190457,-0.1970559927257532,-0.5404662287832424,-0.4160256244999671,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-04,34.27000045776367,34.400001525878906,32.33000183105469,32.619998931884766,32.619998931884766,3550600,PINS,0.8372164426789093,0.5751073219853688,0.4386879487488038,1.0063518641843596,-0.1691354215054503,-0.5069596960738947,-0.4238613916763111,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-05,32.95000076293945,33.18000030517578,30.799999237060547,31.26000022888184,31.26000022888184,6058500,PINS,0.8480486255527483,0.5825335556986981,0.3723608527861841,0.9877692663138892,-0.1397206407611407,-0.4791883463840396,-0.3673096126015236,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-06,31.34000015258789,31.48200035095215,30.0,30.36000061035156,30.36000061035156,4555800,PINS,0.8442028539363002,0.5925559752783498,0.416666645725202,0.9690296845701092,-0.1248268306338089,-0.4674307806205493,-0.3599438520258201,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-09,30.459999084472656,30.5,27.59000015258789,28.200000762939453,28.200000762939453,10037900,PINS,0.9095744299496474,0.645390080515812,0.3872340347821922,0.974601100586469,-0.0650266706368215,-0.4130853953316965,-0.3286645218772696,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-10,27.57999992370605,29.1299991607666,27.350000381469727,28.799999237060547,28.799999237060547,6358200,PINS,0.8954861666225371,0.6166666909500411,0.4378472219002835,0.9761899030612584,-0.0807037364387214,-0.4457570686472247,-0.2941300041057607,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-11,29.0,29.76000022888184,28.530000686645508,29.600000381469727,29.600000381469727,4371800,PINS,0.9084459136183726,0.5895270452044842,0.4124999959726592,0.9814555571814548,-0.0730096435630822,-0.460148121704547,-0.2842215285855822,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-12,30.200000762939453,30.3700008392334,29.1200008392334,29.770000457763672,29.770000457763672,4322400,PINS,0.870675165526721,0.611689580264138,0.4205576172404324,0.9786821553106512,-0.10800698978393,-0.4446713904145729,-0.2567745006961905,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-13,29.65999984741211,30.049999237060547,28.799999237060547,29.040000915527344,29.040000915527344,2943100,PINS,0.8805096036051515,0.6270660644069053,0.4910468243565785,0.987396678943335,-0.1068870753381835,-0.4304668135741401,-0.2588658521003528,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-16,28.64999961853028,29.82999992370605,28.6200008392334,29.26000022888184,29.26000022888184,2042700,PINS,0.8796992334166434,0.6332877833799534,0.4794941771436665,0.9826616262133095,-0.1029623927966663,-0.4240873768560514,-0.289910650521317,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-17,29.0,30.270000457763672,28.68000030517578,30.11000061035156,30.11000061035156,6216200,PINS,0.8631683574985722,0.6340086272208482,0.5048156592876158,0.9869791412258752,-0.1238107837273029,-0.4267454012908148,-0.3073916810215819,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-18,30.0,30.0,28.709999084472656,29.5,29.5,4859000,PINS,0.8579660835912672,0.643389814991062,0.5064406637418069,0.9867204398181848,-0.1287543562269175,-0.425807317501842,-0.2820415607087636,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-19,29.5,30.549999237060547,29.020000457763672,30.13999938964844,30.13999938964844,5198500,PINS,0.8878566944521087,0.6101526132069024,0.5116124880078774,0.995011450677082,-0.1071547562249732,-0.4609377230940017,-0.2960431511197906,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-20,30.229999542236328,30.729999542236328,29.600000381469727,30.21999931335449,30.21999931335449,6862400,PINS,0.8563864906949219,0.6115155513610435,0.5109199183058958,0.9960398818346244,-0.1396533911397024,-0.4640824237005023,-0.2863786814073203,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-23,29.96999931335449,30.09000015258789,28.34000015258789,28.549999237060547,28.549999237060547,5434200,PINS,0.9001751821267465,0.6409807259576193,0.4963222576167347,0.9976146190139424,-0.097439436887196,-0.4361761743937514,-0.2585784949798516,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-24,28.76000022888184,28.790000915527344,26.739999771118164,27.11000061035156,27.11000061035156,6651700,PINS,0.9505717402279872,0.6820361252245057,0.5053485614468777,1.0119348901247942,-0.061363149896807,-0.4062872918476909,-0.2668828028071488,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-25,27.06999969482422,27.549999237060547,26.75,27.11000061035156,27.11000061035156,3028800,PINS,0.9538915539705776,0.6680191885881596,0.509774968044348,1.0097773436008184,-0.0558857896302408,-0.4083738191180567,-0.2414142843408737,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-26,27.190000534057617,27.729999542236328,27.14999961853028,27.3799991607666,27.3799991607666,2657900,PINS,0.9587290286558592,0.6807888955803221,0.5555149928544086,1.0188342190622592,-0.0601051904064,-0.4049574192449521,-0.259758644892611,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-27,27.350000381469727,27.450000762939453,25.8700008392334,26.5,26.5,4565700,PINS,0.9649056488612912,0.7094339334739829,0.5683019026270453,1.0279220586600373,-0.0630164097987461,-0.388560172322827,-0.2586193008379935,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-09-30,26.3700008392334,26.65999984741211,25.13999938964844,26.450000762939453,26.450000762939453,8066600,PINS,0.9799621674344856,0.6941398896319414,0.6362948747921207,1.0229391089257944,-0.0429769414913088,-0.3923245954189575,-0.2231123534546991,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-01,26.559999465942383,26.989999771118164,26.25,26.43000030517578,26.43000030517578,3219200,PINS,0.95119179339265,0.715474825163319,0.6337495197349601,1.0331074467465924,-0.0819156533539423,-0.3911219134733419,-0.263083536332649,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-02,25.950000762939453,26.8799991607666,25.530000686645508,26.51000022888184,26.51000022888184,3825000,PINS,0.7868728943889342,0.7265182973442096,0.6212749593042601,1.0645124703401363,-0.2776395759512023,-0.3972886281180908,-0.2716428707660951,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-03,26.43000030517578,27.690000534057617,25.766000747680664,27.3700008392334,27.3700008392334,4317600,PINS,0.7519181327245612,0.7204968472301597,0.6298867096271904,1.0604946631589245,-0.308576530434363,-0.3970819005010494,-0.2790086689787245,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-04,27.68000030517578,28.040000915527344,26.8799991607666,27.309999465942383,27.309999465942383,4226200,PINS,0.749542281715608,0.7187843114111622,0.6235811431590541,1.0487397601702302,-0.2991974784546222,-0.3906292646236321,-0.2471521320325939,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-07,27.290000915527344,27.459999084472656,26.32999992370605,26.51000022888184,26.51000022888184,3520700,PINS,0.7559411822899335,0.746133553974692,0.6416446654855158,1.0501054432696155,-0.294164260979682,-0.3639669858462067,-0.2312745995308998,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-08,26.040000915527344,26.040000915527344,25.299999237060547,25.6299991607666,25.6299991607666,3240700,PINS,0.7799453931203428,0.7655092267528018,0.6808428144489068,1.0730029298493442,-0.2930575367290013,-0.3756417390713521,-0.2421362856631628,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-09,25.979999542236328,25.979999542236328,25.479999542236328,25.64999961853028,25.64999961853028,2429800,PINS,0.7820662676131378,0.8385965126230417,0.6795321857464615,1.0691769327565497,-0.2871106651434119,-0.2957505593765961,-0.2243580321292635,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-10,25.59000015258789,26.299999237060547,25.36000061035156,25.790000915527344,25.790000915527344,3078200,PINS,0.7910042223475875,0.8437378618230615,0.6541295168809592,1.062308334970296,-0.2713041126227085,-0.2863968823715552,-0.2180448051315202,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-11,26.0,27.51000022888184,25.979999542236328,26.88999938964844,26.88999938964844,6850400,PINS,0.7631089967842484,0.8534771767891625,0.7162514193397921,1.046331019445505,-0.2832220226612569,-0.2694993337725668,-0.1589213409214768,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-14,26.31999969482422,26.850000381469727,25.825000762939453,25.920000076293945,25.920000076293945,6281400,PINS,0.7793210147948294,0.8873456764004976,0.727237666897604,1.0486679415024387,-0.2693469267076093,-0.2393467439357967,-0.1533655324275148,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-15,25.40999984741211,25.600000381469727,24.270000457763672,25.56999969482422,25.56999969482422,43258600,PINS,0.7665232935234287,0.8721157412283594,0.8064138085776833,1.0411449978382394,-0.2746217043148107,-0.2407256457668917,-0.0802544436380418,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-16,25.0,25.950000762939453,24.809999465942383,25.739999771118164,25.739999771118164,15153100,PINS,0.759129801448266,0.8710178817270442,0.8073038411586128,1.0521863086694416,-0.2930565072211756,-0.2450086751364042,-0.1100233786609389,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-17,25.549999237060547,26.520000457763672,25.479999542236328,25.989999771118164,25.989999771118164,12184600,PINS,0.7502885791353378,0.8699500119071687,0.765294327233952,1.045139526059733,-0.2948509469243952,-0.2414176175973806,-0.1500224214988919,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-18,26.040000915527344,26.200000762939453,24.88999938964844,25.309999465942383,25.309999465942383,9649900,PINS,0.7775583058252358,0.8866061243601885,0.8237850976459278,1.0489642593361574,-0.2714059535109216,-0.2167733658392482,-0.124208069474152,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-21,25.82999992370605,26.950000762939453,25.61000061035156,26.76000022888184,26.76000022888184,15204900,PINS,0.7249626103363043,0.8157697958516876,0.7720478202804328,1.0401557689402523,-0.315193158603948,-0.2645563830317343,-0.1479980761407026,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
2019-10-22,26.39999961853028,27.0,25.780000686645508,25.8799991607666,25.8799991607666,8621500,PINS,0.7368624541431144,0.857032497079833,0.7631375827067445,1.0392857492778664,-0.3024232951347521,-0.2380852593540187,-0.1316716920538371,7166000.0,252212000.0,276961000.0,-594563000.0,1152731000.0,1000.0,1057000.0,-845355000.0,17139000.0,6905000.0,-1421000.0,22593000.0,122509000.0,108427000.0,-1421000.0,226715000.0,889352000.0,-608634000.0,505304000.0,221932000.0,22169000.0,136757000.0,6533000.0,114063000.0,-2216000.0,45421000.0,671000.0,-62974000.0,51321000.0,-475015000.0,-157000.0,-60369000.0,20859000.0,-500000.0,-86094000.0,-2887000.0,15886000.0,-22194000.0
