Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Good Will,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Repurchase Of Stock,Other Cashflows From Financing Activities
2019-05-21,26.299999237060547,26.549999237060547,25.299999237060547,25.40999984741211,25.40999984741211,6481700,PINS,1.1011412715567552,1.3577331840682267,0.7682015181023976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-22,25.299999237060547,25.34000015258789,24.100000381469727,24.600000381469727,24.600000381469727,7955700,PINS,1.0849593544787997,1.43821140323094,0.8052845186484031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-23,24.14999961853028,24.32999992370605,23.600000381469727,23.799999237060547,23.799999237060547,4718200,PINS,1.0983193372941007,1.4226891468813967,0.8184874019618764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-24,24.0,25.989999771118164,23.88999938964844,25.5,25.5,7738300,PINS,1.0286274330288756,1.3301960066253065,0.7372548720415901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28,25.64999961853028,26.3799991607666,25.40999984741211,25.799999237060547,25.799999237060547,4550900,PINS,1.0554263700566957,1.3472867964895914,0.7143411182238296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-29,25.420000076293945,25.780000686645508,24.950000762939453,25.57999992370605,25.57999992370605,2537700,PINS,1.064112564290064,1.3455824187492225,0.7181392061776026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-30,25.540000915527344,25.88999938964844,25.1299991607666,25.51000022888184,25.51000022888184,1982200,PINS,1.0458643694941756,1.3253626448427902,0.7228537972798711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,24.989999771118164,25.6299991607666,24.75,24.920000076293945,24.920000076293945,2618000,PINS,1.0798555282915598,1.308988717175636,0.7528089956439434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-03,24.979999542236328,25.13999938964844,24.229999542236328,24.39999961853028,24.39999961853028,3691300,PINS,1.1258196615910083,1.2811475703934774,0.7463114495560605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-04,24.86000061035156,24.950000762939453,24.06999969482422,24.200000762939453,24.200000762939453,3687100,PINS,1.1260330223514454,1.2545454402152625,0.7433883968577615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-05,24.520000457763672,25.06999969482422,23.90999984741211,24.940000534057617,24.940000534057617,2703200,PINS,1.073376098015998,1.1307137192892214,0.7297514183324038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06,24.940000534057617,25.96999931335449,24.90999984741211,25.809999465942383,25.809999465942383,3573700,PINS,1.035257646890419,1.1158465646256066,0.688105408615644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,26.0,27.739999771118164,25.96999931335449,27.61000061035156,27.61000061035156,6580200,PINS,0.9626946517973152,1.0720753251404158,0.6320173986666661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,27.84000015258789,28.950000762939453,27.06800079345703,27.940000534057617,27.940000534057617,5750900,PINS,0.9341445913594378,1.0654974906487695,0.6517537128274381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-11,28.18000030517578,28.190000534057617,26.165000915527344,26.479999542236328,26.479999542236328,4269000,PINS,0.9973565069473448,1.09667679069283,0.6876887990661482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,26.229999542236328,27.5,26.209999084472656,27.049999237060547,27.049999237060547,3160100,PINS,0.98595197147932,1.08170059349922,0.6850277711379009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-13,27.290000915527344,27.36000061035156,26.670000076293945,26.950000762939453,26.950000762939453,1629500,PINS,0.9836734500333416,1.117254165415743,0.7083487796720096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14,26.89999961853028,27.959999084472656,26.5,27.40999984741211,27.40999984741211,2630300,PINS,0.945275446612539,1.0762495499533984,0.6924479988287306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17,27.65999984741211,28.729999542236328,27.33099937438965,27.850000381469727,27.850000381469727,4439500,PINS,0.9256732615270802,1.0822261751099431,0.6603231288242426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-18,29.459999084472656,29.809999465942383,28.21999931335449,28.799999237060547,28.799999237060547,8769900,PINS,0.8875000049670538,1.049305559510802,0.6416666677704564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,29.0,29.100000381469727,27.559999465942383,28.09000015258789,28.09000015258789,3978800,PINS,0.9334282367719702,1.0163759018146632,0.6514773633909929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-20,28.84000015258789,29.07999992370605,27.440000534057617,27.540000915527344,27.540000915527344,3975900,PINS,0.9724037689318544,0.9843863365693156,0.6713870427176822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-21,27.31999969482422,27.979999542236328,27.21999931335449,27.979999542236328,27.979999542236328,5794600,PINS,0.9942816350954335,0.9689063993524556,0.6472480667133027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,27.979999542236328,28.11000061035156,26.56999969482422,26.690000534057617,26.690000534057617,3242900,PINS,1.03372047959991,1.0258523271975404,0.6983888728613168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,26.549999237060547,27.09000015258789,25.81999969482422,26.13999938964844,26.13999938964844,2658700,PINS,1.0573833219213469,1.0137720206104566,0.7192042722275438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,26.3700008392334,26.690000534057617,25.86400032043457,26.229999542236328,26.229999542236328,1960000,PINS,1.0621426266321718,1.0083873894221338,0.6999619111997214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,26.32999992370605,27.3700008392334,26.299999237060547,27.229999542236328,27.229999542236328,2281800,PINS,1.0510466882249134,0.9706206665255476,0.6944546516822703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,27.3700008392334,27.64999961853028,26.600000381469727,27.21999931335449,27.21999931335449,2714500,PINS,1.0650257348425167,0.9739162710366304,0.7075679909893543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,27.600000381469727,28.049999237060547,26.440000534057617,26.68000030517578,26.68000030517578,3739800,PINS,1.0607195994510723,1.025862088686849,0.7391304005918212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,26.799999237060547,27.15999984741211,26.40999984741211,26.90999984741211,26.90999984741211,2749000,PINS,1.2474916345290352,1.014864348598974,0.7294685719834512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03,26.940000534057617,27.690000534057617,26.940000534057617,27.46999931335449,27.46999931335449,2329600,PINS,1.2275210070467752,0.965052817310922,0.7200582883534874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-05,27.46999931335449,27.5,26.81999969482422,27.25,27.25,1870500,PINS,1.1992660662449828,0.9405504279180404,0.7200000307975559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,27.200000762939453,27.850000381469727,26.65900039672852,26.770000457763672,26.770000457763672,2410700,PINS,1.1991033965339977,0.9581620911437608,0.803511388160759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-09,26.770000457763672,27.06999969482422,26.51000022888184,26.71999931335449,26.71999931335449,1793000,PINS,1.249625757773142,0.9651946698455812,0.8143712869785265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10,26.959999084472656,27.3700008392334,26.299999237060547,26.57999992370605,26.57999992370605,2727400,PINS,1.2577125809304606,1.0116628843804438,0.8634311824234021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-11,26.709999084472656,26.71999931335449,25.8700008392334,26.100000381469727,26.100000381469727,2843900,PINS,1.2881225456132188,0.9931034366841016,0.8812260407601128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-12,26.229999542236328,26.75,26.1299991607666,26.40999984741211,26.40999984741211,1576400,PINS,1.3032941449379862,0.9681938599984428,0.8443771058652885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,26.57999992370605,26.88999938964844,26.38999938964844,26.670000076293945,26.670000076293945,1633300,PINS,1.2084739201363737,0.965129347487238,0.8406449198409385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-16,26.65999984741211,26.989999771118164,26.299999237060547,26.51000022888184,26.51000022888184,1370400,PINS,1.2074688059285372,0.9803847433695172,0.852885719167918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17,26.600000381469727,26.709999084472656,25.8700008392334,25.90999984741211,25.90999984741211,1815100,PINS,1.243535368986938,0.9768429029331062,0.866074900278277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-18,25.71999931335449,25.850000381469727,25.31999969482422,25.780000686645508,25.780000686645508,1291500,PINS,1.2928627208423704,1.0380139455443842,0.8467804244479471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-19,25.850000381469727,26.18000030517578,25.51000022888184,25.559999465942383,25.559999465942383,1563700,PINS,1.3442880018888423,1.0125195501373387,0.8677621583963526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,25.6299991607666,26.46999931335449,25.450000762939453,26.21999931335449,26.21999931335449,2757500,PINS,1.3943555427429055,0.9801678655975332,0.8627002834325963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23,26.520000457763672,26.850000381469727,26.11000061035156,26.780000686645508,26.780000686645508,2391700,PINS,1.3230022179515404,0.9622852799482752,0.8289768556283129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24,26.93000030517578,28.0,26.850000381469727,27.81999969482422,27.81999969482422,4305300,PINS,1.2401150387653874,0.929547120561712,0.7918763813194465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,27.920000076293945,27.96999931335449,27.229999542236328,27.59000015258789,27.59000015258789,2253100,PINS,1.2823487086786645,0.951431672882314,0.810076123880461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,27.979999542236328,28.39999961853028,27.299999237060547,27.63999938964844,27.63999938964844,2727900,PINS,1.2250362285837313,0.925108547737542,0.8125904334456764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,27.799999237060547,28.31999969482422,27.18000030517578,27.86000061035156,27.86000061035156,3178800,PINS,1.2175160597929824,0.930366098651958,0.7864321380980628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,27.61000061035156,29.0,27.31999969482422,28.6200008392334,28.6200008392334,3728900,PINS,1.214535195746146,0.8784066615115386,0.803983212933343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,28.59000015258789,29.59000015258789,28.43000030517578,28.989999771118164,28.989999771118164,4222100,PINS,1.1873059137874464,0.7195584951723155,0.8692652970644529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,28.989999771118164,29.13999938964844,27.90999984741211,28.299999237060547,28.299999237060547,8030300,PINS,1.194699727377193,0.7272084974742793,0.858303942415593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02,32.529998779296875,35.209999084472656,32.279998779296875,33.56999969482422,33.56999969482422,39770800,PINS,0.9717009004594682,0.6097706136265032,0.7158177213314191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,32.900001525878906,33.75,32.150001525878906,33.720001220703125,33.720001220703125,9992200,PINS,0.927046236572764,0.5943060554583655,0.7099644029478603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,34.119998931884766,34.43000030517578,32.0099983215332,32.68000030517578,32.68000030517578,6060600,PINS,0.9290085779327,0.6116890937712811,0.7203182587424619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07,32.25,32.68000030517578,31.520000457763672,32.099998474121094,32.099998474121094,3776400,PINS,0.8785047384246512,0.6249221314485321,0.7233644989757358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,32.099998474121094,33.6150016784668,31.670000076293945,33.38999938964844,33.38999938964844,3784700,PINS,0.8625336856396925,0.6109613654217281,0.6816412292579404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09,33.29999923706055,34.09600067138672,32.810001373291016,33.43000030517578,33.43000030517578,2641700,PINS,0.885432249813259,0.6138199303153065,0.7059527420290173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,33.470001220703125,36.09999847412109,32.93000030517578,33.619998931884766,33.619998931884766,8901700,PINS,0.8854848722059355,0.6008328793782929,0.700178514675749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,33.459999084472656,34.84000015258789,33.400001525878906,34.41999816894531,34.41999816894531,3765000,PINS,0.843695597338179,0.5694364155763784,0.6531086792014537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,33.38999938964844,33.880001068115234,32.13999938964844,32.22999954223633,32.22999954223633,3896900,PINS,0.9078498493472702,0.6062674897007315,0.6717344066405797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15,33.06999969482422,33.20000076293945,31.52899932861328,32.0099983215332,32.0099983215332,4178900,PINS,0.9406436172818068,0.6091846617462114,0.6547953821782244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,32.630001068115234,32.77000045776367,32.0,32.220001220703125,32.220001220703125,2534000,PINS,0.9155803501659904,0.6108007312094792,0.6303537770474102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,32.88199996948242,34.18000030517578,32.58000183105469,33.33000183105469,33.33000183105469,3403900,PINS,0.9042903610514051,0.5820581623987384,0.6063605752833268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,33.2599983215332,35.04999923706055,32.849998474121094,34.36000061035156,34.36000061035156,4895900,PINS,0.8795110237643644,0.5550058019812445,0.5675203624450832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-21,35.130001068115234,36.75,35.130001068115234,36.560001373291016,36.560001373291016,8902700,PINS,0.7809080460789536,0.5101203205138574,0.5470459313114534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22,36.68000030517578,36.83000183105469,35.02000045776367,35.43000030517578,35.43000030517578,6010800,PINS,0.7651707698797621,0.5348574823515073,0.5441716206767572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,34.93000030517578,36.25,34.0,34.5,34.5,5000800,PINS,0.7857971191406249,0.5657971147177876,0.5739130213640738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,34.880001068115234,35.380001068115234,34.459999084472656,35.380001068115234,35.380001068115234,2522700,PINS,0.7738835029443144,0.5599208272437088,0.535330694241457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,35.540000915527344,36.13999938964844,33.279998779296875,33.86000061035156,33.86000061035156,4481900,PINS,0.7826343627382721,0.5753100765237721,0.5466627257892909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-28,33.30099868774414,34.18000030517578,33.0099983215332,33.91999816894531,33.91999816894531,2231800,PINS,0.7797760079820745,0.5542452904455774,0.4778891497498179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29,34.36000061035156,35.150001525878906,34.15299987792969,34.7599983215332,34.7599983215332,2342300,PINS,0.7603567773708109,0.5302071690193012,0.4815880488909008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,34.7599983215332,35.0,33.63999938964844,34.41999816894531,34.41999816894531,1534000,PINS,0.7701917966050302,0.5337013892059799,0.4488669561640058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,33.93000030517578,34.66999816894531,33.22999954223633,33.810001373291016,33.810001373291016,2279900,PINS,0.8095238014647038,0.5454007626460707,0.3936705081038902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,34.27000045776367,34.400001525878906,32.33000183105469,32.619998931884766,32.619998931884766,3550600,PINS,0.8372164426789093,0.5751073219853688,0.4386879487488038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,32.95000076293945,33.18000030517578,30.799999237060547,31.26000022888184,31.26000022888184,6058500,PINS,0.8480486255527483,0.5825335556986981,0.3723608527861841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,31.34000015258789,31.48200035095215,30.0,30.36000061035156,30.36000061035156,4555800,PINS,0.8442028539363002,0.5925559752783498,0.416666645725202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,30.459999084472656,30.5,27.59000015258789,28.200000762939453,28.200000762939453,10037900,PINS,0.9095744299496474,0.645390080515812,0.3872340347821922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,27.57999992370605,29.1299991607666,27.350000381469727,28.799999237060547,28.799999237060547,6358200,PINS,0.8954861666225371,0.6166666909500411,0.4378472219002835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-11,29.0,29.76000022888184,28.530000686645508,29.600000381469727,29.600000381469727,4371800,PINS,0.9084459136183726,0.5895270452044842,0.4124999959726592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12,30.200000762939453,30.3700008392334,29.1200008392334,29.770000457763672,29.770000457763672,4322400,PINS,0.870675165526721,0.611689580264138,0.4205576172404324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13,29.65999984741211,30.049999237060547,28.799999237060547,29.040000915527344,29.040000915527344,2943100,PINS,0.8805096036051515,0.6270660644069053,0.4910468243565785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,28.64999961853028,29.82999992370605,28.6200008392334,29.26000022888184,29.26000022888184,2042700,PINS,0.8796992334166434,0.6332877833799534,0.4794941771436665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17,29.0,30.270000457763672,28.68000030517578,30.11000061035156,30.11000061035156,6216200,PINS,0.8631683574985722,0.6340086272208482,0.5048156592876158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-18,30.0,30.0,28.709999084472656,29.5,29.5,4859000,PINS,0.8579660835912672,0.643389814991062,0.5064406637418069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,29.5,30.549999237060547,29.020000457763672,30.13999938964844,30.13999938964844,5198500,PINS,0.8878566944521087,0.6101526132069024,0.5116124880078774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,30.229999542236328,30.729999542236328,29.600000381469727,30.21999931335449,30.21999931335449,6862400,PINS,0.8563864906949219,0.6115155513610435,0.5109199183058958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,29.96999931335449,30.09000015258789,28.34000015258789,28.549999237060547,28.549999237060547,5434200,PINS,0.9001751821267465,0.6409807259576193,0.4963222576167347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24,28.76000022888184,28.790000915527344,26.739999771118164,27.11000061035156,27.11000061035156,6651700,PINS,0.9505717402279872,0.6820361252245057,0.5053485614468777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25,27.06999969482422,27.549999237060547,26.75,27.11000061035156,27.11000061035156,3028800,PINS,0.9538915539705776,0.6680191885881596,0.509774968044348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26,27.190000534057617,27.729999542236328,27.14999961853028,27.3799991607666,27.3799991607666,2657900,PINS,0.9587290286558592,0.6807888955803221,0.5555149928544086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27,27.350000381469727,27.450000762939453,25.8700008392334,26.5,26.5,4565700,PINS,0.9649056488612912,0.7094339334739829,0.5683019026270453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
