Unnamed: 0,2021-07-31,2021-04-30,2021-01-31,2020-10-31
Intangible Assets,107253000.0,110166000.0,114595000.0,119165000.0
Capital Surplus,1098703000.0,1032063000.0,965670000.0,906137000.0
Total Liab,731286000.0,777165000.0,779747000.0,477262000.0
Total Stockholder Equity,2620097000.0,2444984000.0,2266320000.0,2106379000.0
Deferred Long Term Liab,37335000.0,40007000.0,42072000.0,35472000.0
Other Current Liab,561293000.0,614972000.0,619582000.0,333721000.0
Total Assets,3351383000.0,3222149000.0,3046067000.0,2583641000.0
Common Stock,2000.0,2000.0,2000.0,2000.0
Other Current Assets,7000.0,9000.0,440000.0,85000.0
Retained Earnings,1524081000.0,1415223000.0,1299656000.0,1196738000.0
Other Liab,20819000.0,18947000.0,12402000.0,11905000.0
Good Will,437261000.0,436029000.0,436029000.0,436029000.0
Treasury Stock,-2689000.0,-2304000.0,992000.0,3502000.0
Other Assets,69390000.0,74864000.0,74050000.0,68274000.0
Cash,1064731000.0,1184980000.0,730504000.0,634265000.0
Total Current Liabilities,662837000.0,709546000.0,715952000.0,417392000.0
Deferred Long Term Asset Charges,7590000.0,13845000.0,14100000.0,15689000.0
Other Stockholder Equity,-2689000.0,-2304000.0,992000.0,3502000.0
Property Plant Equipment,105687000.0,106024000.0,110567000.0,107176000.0
Total Current Assets,2631792000.0,2495066000.0,2310826000.0,1852997000.0
Net Tangible Assets,2075583000.0,1898789000.0,1715696000.0,1551185000.0
Short Term Investments,1198785000.0,965453000.0,933122000.0,956167000.0
Net Receivables,334719000.0,313694000.0,611593000.0,236670000.0
Accounts Payable,21301000.0,18858000.0,23253000.0,21324000.0
Investments,-235356000.0,-35293000.0,21320000.0,-259270000.0
Change To Liabilities,-44752000.0,-14970000.0,286669000.0,-87231000.0
Total Cashflows From Investing Activities,-242814000.0,-37949000.0,21093000.0,-262586000.0
Net Borrowings,-98000.0,-286000.0,-619000.0,79000.0
Total Cash From Financing Activities,5657000.0,16805000.0,8993000.0,6265000.0
Change To Operating Activities,-7462000.0,4835000.0,-10398000.0,-4043000.0
Issuance Of Stock,20851000.0,17091000.0,9612000.0,6186000.0
Net Income,108858000.0,115567000.0,102918000.0,96959000.0
Change In Cash,-118272000.0,454476000.0,96238000.0,-161517000.0
Repurchase Of Stock,-15096000.0,-15096000.0,-15096000.0,-15096000.0
Effect Of Exchange Rate,-180000.0,-2765000.0,-2199000.0,-599000.0
Total Cash From Operating Activities,119065000.0,478385000.0,68351000.0,95403000.0
Depreciation,6880000.0,6628000.0,6735000.0,7525000.0
Change To Account Receivables,-21142000.0,297571000.0,-374250000.0,20863000.0
Change To Netincome,73935000.0,58690000.0,53995000.0,51442000.0
Capital Expenditures,-5325000.0,-2656000.0,-227000.0,-3316000.0
