Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities
2017-09-29,56.47999954223633,56.880001068115234,56.02000045776367,56.40999984741211,56.40999984741211,1093700,VEEV,1.0803048890542533,1.0086864328982847,1.2811557673915133,1.0206479989635429,0.0596568900907104,-0.0815739558241612,0.1918625684003103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,56.41999816894531,57.650001525878906,56.34000015258789,57.08000183105469,57.08000183105469,1100200,VEEV,1.0607918236631515,1.006306881291276,1.2838121308438446,1.012478214064533,0.0483136095986185,-0.0824006744701235,0.1946812523669108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,56.93999862670898,57.5,56.2400016784668,57.09000015258789,57.09000015258789,855300,VEEV,1.0676125521113102,1.0108600268037775,1.2622175050971212,1.0113391723313174,0.0562733797799928,-0.0791033482011245,0.180416862876549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,57.04999923706055,57.43000030517578,56.40999984741211,57.20000076293945,57.20000076293945,998500,VEEV,1.0772726942306106,1.0145104546378816,1.2564685627267935,1.0126829906128405,0.06458970361777,-0.0739732323836848,0.1665091961301295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,57.470001220703125,58.150001525878906,57.22999954223633,58.02999877929688,58.02999877929688,1153300,VEEV,1.0572117829512804,0.9939686630797248,1.2822678826017193,1.0121464877707815,0.0450652951804988,-0.0888318126033879,0.1843461338304601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,58.0,58.220001220703125,57.709999084472656,58.09999847412109,58.09999847412109,803400,VEEV,1.05456113712386,0.999311581723227,1.288640356504151,1.0081446760609294,0.0464164610629305,-0.0956316411038091,0.1880672900683875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,58.11000061035156,58.7400016784668,57.97999954223633,58.09999847412109,58.09999847412109,756300,VEEV,1.0650602873195916,1.0046471680697882,1.283476792654981,1.0143616235707735,0.050698663748818,-0.0990682568828644,0.1849946464782841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,58.2400016784668,58.33000183105469,56.11000061035156,56.70000076293945,56.70000076293945,1318900,VEEV,1.0684303530142332,0.9966489869691424,1.2848324072993256,1.008797349947511,0.0596330030667222,-0.0962016891748032,0.19553509460537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,56.72999954223633,57.86000061035156,56.72999954223633,57.41999816894531,57.41999816894531,1277200,VEEV,1.0705329707577071,0.9949495452790362,1.2617554729812863,1.0091988628593096,0.0613341078983975,-0.1062826624636701,0.1736584227882927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,57.880001068115234,60.470001220703125,57.709999084472656,59.52000045776367,59.52000045776367,2558800,VEEV,1.0330981385341398,0.9665658322721464,1.1774193765469567,1.0112728774332036,0.0218252611009361,-0.1321190935512062,0.1013842755818272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,59.560001373291016,60.0,58.68999862670898,58.93000030517578,58.93000030517578,989800,VEEV,1.0315628813969002,0.9932122599048456,1.1780077686992343,1.0098252549340063,0.0217376264628936,-0.1150372384824294,0.1011171648556172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,59.13999938964844,59.18999862670898,58.060001373291016,58.650001525878906,58.650001525878906,947400,VEEV,1.027962478209396,0.9918157997537,1.204774114642284,1.0047827275420922,0.0231797506673037,-0.1232459653880075,0.1191801172820774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,58.79999923706055,59.59000015258789,58.79999923706055,59.58000183105469,59.58000183105469,1054500,VEEV,1.026183241199241,1.008056386832572,1.1903322589691483,1.016827126331923,0.009356114867318,-0.1129393833367442,0.103393972654348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,59.79999923706055,59.79999923706055,59.0,59.380001068115234,59.380001068115234,1483900,VEEV,1.029471201894937,0.9971370498385884,1.1810373188267769,1.016900814218988,0.012570387675949,-0.119446674258718,0.1050419744021216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,58.83000183105469,59.59999847412109,57.93999862670898,59.59999847412109,59.59999847412109,1238700,VEEV,1.0395973266908105,0.9884228415373436,1.1901007067302911,1.0195478153138224,0.020049511376988,-0.1281280608018579,0.1122671654124669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,59.79999923706055,61.18999862670898,59.72999954223633,61.0,61.0,1196500,VEEV,1.0278688649662209,0.999508216732838,1.1588524990394466,1.0187296628598663,0.0091392021063545,-0.1174173090447066,0.0933784898149825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,61.02000045776367,61.43999862670898,60.06999969482422,60.27000045776367,60.27000045776367,1044000,VEEV,1.039157136094688,1.0008295874677418,1.174547874197146,1.0231439317955078,0.0160132042991802,-0.1134085654969403,0.1060907223315574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,60.61000061035156,61.27000045776367,60.34999847412109,60.7599983215332,60.7599983215332,1524500,VEEV,1.033739353330945,1.02156026019551,1.1970046966107015,1.023176662025299,0.0105626913056455,-0.0792326236508844,0.1176238763128483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,60.56999969482422,61.150001525878906,59.09999847412109,59.29999923706055,59.29999923706055,938100,VEEV,1.061888735764923,1.0600337507435604,1.240640820258989,1.028738706809164,0.0331500289557589,-0.0481800708110051,0.1468195579736844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,59.290000915527344,59.709999084472656,58.0099983215332,59.4900016784668,59.4900016784668,1580900,VEEV,1.042191935631458,1.0257185869243417,1.240040251499412,1.0357335667629224,0.0064583688685355,-0.0786499437630996,0.1490182171785508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,59.56999969482422,59.880001068115234,58.52999877929688,59.43999862670898,59.43999862670898,828700,VEEV,0.9905787757144712,1.0100942513909943,1.2812921504323078,1.0327543330408862,-0.0421755573264149,-0.0683247022050463,0.1851633516972382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
