,Unnamed: 0,2021-06-19,2021-02-27,2020-12-05,2020-09-12
0,Intangible Assets,2149100000.0,2108800000.0,2076400000.0,2077800000.0
1,Capital Surplus,1911100000.0,1898900000.0,1883800000.0,1875800000.0
2,Total Liab,23484400000.0,23674600000.0,23345500000.0,23368900000.0
3,Total Stockholder Equity,1698400000.0,1324300000.0,1374700000.0,1501600000.0
4,Other Current Liab,1093300000.0,342900000.0,1079100000.0,1079300000.0
5,Total Assets,26781900000.0,26598000000.0,26319300000.0,26469600000.0
6,Common Stock,5900000.0,5900000.0,5900000.0,5800000.0
7,Other Current Assets,301400000.0,89700000.0,409400000.0,363100000.0
8,Retained Earnings,1624800000.0,1263000000.0,1481400000.0,1432200000.0
9,Other Liab,3169900000.0,3193200000.0,3064600000.0,2796200000.0
10,Good Will,1200500000.0,1183300000.0,1183300000.0,1183300000.0
11,Treasury Stock,-1843400000.0,-1843500000.0,-1996400000.0,-1812200000.0
12,Other Assets,797500000.0,444600000.0,697100000.0,665000000.0
13,Cash,2173800000.0,1717000000.0,1836100000.0,2389600000.0
14,Total Current Liabilities,6704200000.0,6832200000.0,6597300000.0,6727700000.0
15,Short Long Term Debt,248300000.0,170900000.0,268800000.0,400500000.0
16,Other Stockholder Equity,63600000.0,63500000.0,-105900000.0,-106400000.0
17,Property Plant Equipment,15152400000.0,15428300000.0,14829300000.0,14879200000.0
18,Total Current Assets,7377500000.0,6988000000.0,7444200000.0,7578600000.0
19,Long Term Investments,104900000.0,445000000.0,89000000.0,85700000.0
20,Net Tangible Assets,-1651200000.0,-1967800000.0,-1885000000.0,-1759500000.0
21,Short Term Investments,11700000.0,11900000.0,11200000.0,11700000.0
22,Net Receivables,618700000.0,550900000.0,549500000.0,547100000.0
23,Long Term Debt,7490900000.0,7570000000.0,7700600000.0,7827400000.0
24,Inventory,4271900000.0,4301300000.0,4638000000.0,4267100000.0
25,Accounts Payable,3386300000.0,3487300000.0,3395000000.0,3389800000.0
26,Deferred Long Term Liab,,107000000.0,,
0,Change To Liabilities,-31300000.0,160300000.0,41700000.0,-147700000.0
1,Total Cashflows From Investing Activities,-493000000.0,-627700000.0,-257200000.0,-287700000.0
2,Net Borrowings,-14400000.0,-241900000.0,-269300000.0,94100000.0
3,Total Cash From Financing Activities,-109200000.0,-397900000.0,-563200000.0,26200000.0
4,Change To Operating Activities,36500000.0,170000000.0,65400000.0,-51400000.0
5,Net Income,444800000.0,-144200000.0,123700000.0,284500000.0
6,Change In Cash,456800000.0,-119100000.0,-545200000.0,367400000.0
7,Repurchase Of Stock,-10000000.0,-30600000.0,-184700000.0,-184700000.0
8,Total Cash From Operating Activities,1059000000.0,906500000.0,275200000.0,628900000.0
9,Depreciation,693500000.0,487600000.0,497500000.0,481600000.0
10,Other Cashflows From Investing Activities,28700000.0,-300000.0,-400000.0,-1000000.0
11,Dividends Paid,-76000000.0,-76000000.0,-83700000.0,-83700000.0
12,Change To Inventory,14800000.0,332100000.0,-385100000.0,-5600000.0
13,Change To Account Receivables,-74700000.0,23500000.0,-1400000.0,-17000000.0
14,Other Cashflows From Financing Activities,-8800000.0,-49400000.0,-25500000.0,-67900000.0
15,Change To Netincome,-24600000.0,-142800000.0,-71500000.0,73300000.0
16,Capital Expenditures,-513400000.0,-547200000.0,-380100000.0,-300600000.0
