,2021-06-19,2021-02-27,2020-12-05,2020-09-12
Change To Liabilities,-31300000.0,160300000.0,41700000.0,-147700000.0
Total Cashflows From Investing Activities,-493000000.0,-627700000.0,-257200000.0,-287700000.0
Net Borrowings,-14400000.0,-241900000.0,-269300000.0,94100000.0
Total Cash From Financing Activities,-109200000.0,-397900000.0,-563200000.0,26200000.0
Change To Operating Activities,36500000.0,170000000.0,65400000.0,-51400000.0
Net Income,444800000.0,-144200000.0,123700000.0,284500000.0
Change In Cash,456800000.0,-119100000.0,-545200000.0,367400000.0
Repurchase Of Stock,-10000000.0,-30600000.0,-184700000.0,-184700000.0
Total Cash From Operating Activities,1059000000.0,906500000.0,275200000.0,628900000.0
Depreciation,693500000.0,487600000.0,497500000.0,481600000.0
Other Cashflows From Investing Activities,28700000.0,-300000.0,-400000.0,-1000000.0
Dividends Paid,-76000000.0,-76000000.0,-83700000.0,-83700000.0
Change To Inventory,14800000.0,332100000.0,-385100000.0,-5600000.0
Change To Account Receivables,-74700000.0,23500000.0,-1400000.0,-17000000.0
Other Cashflows From Financing Activities,-8800000.0,-49400000.0,-25500000.0,-67900000.0
Change To Netincome,-24600000.0,-142800000.0,-71500000.0,73300000.0
Capital Expenditures,-513400000.0,-547200000.0,-380100000.0,-300600000.0
