Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2017-10-13,47.206180572509766,47.24647521972656,46.85695266723633,46.99798583984375,43.72127914428711,1431227,PNR,0.976771860642681,1.062357918244844,0.9809042993573752,1.0098252549340063,-0.0330533942913255,-0.0458915801424311,-0.0959863044862417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,47.34721374511719,47.77703094482422,47.125587463378906,47.75016784667969,44.42101287841797,1201474,PNR,0.9536117798463198,1.04505800148428,0.9645963460464682,1.0047827275420922,-0.0511709476957723,-0.0700037636574275,-0.1209976513137383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,47.609134674072266,47.924781799316406,47.1658821105957,47.293487548828125,43.99618148803711,1253291,PNR,0.9736653795281244,1.0441609473755855,0.969298992875868,1.016827126331923,-0.0431617468037986,-0.0768348227937307,-0.1176392934389323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,47.25990676879883,47.46138381958008,47.05842971801758,47.34721374511719,44.0461540222168,873745,PNR,0.9755540995987072,1.046967570509859,0.9684870698185196,1.016900814218988,-0.0413467146202807,-0.0696161535874475,-0.1075082746061356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,46.93082427978516,47.48824691772461,46.76964569091797,47.48824691772461,44.39461135864258,814185,PNR,0.9780793262908112,1.0423023083180547,0.95312989649831,1.0195478153138224,-0.0414684890230112,-0.0742485940211468,-0.1247036448195141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,47.73673629760742,47.88448715209961,47.44795227050781,47.79718017578125,44.683406829833984,1046023,PNR,0.9744276832338654,1.0450250211572352,0.9596467729891196,1.0187296628598663,-0.0443019796260009,-0.0719005046203093,-0.1058272362353445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,47.83747482299805,47.97850799560547,47.44795227050781,47.5621223449707,44.46367645263672,1307640,PNR,0.981502307074726,1.0472097959777575,0.9329646841089556,1.0231439317955078,-0.0416416247207818,-0.0670283569869245,-0.1354924677566329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,46.33982467651367,48.11954116821289,46.33982467651367,47.40093994140625,44.31298828125,2252261,PNR,0.979880916471081,1.0200208601919496,0.9438070401253952,1.023176662025299,-0.0432957455542183,-0.0807720236544449,-0.135573780172458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,47.58227157592773,47.95164489746094,47.10543823242188,47.6427116394043,44.53901290893555,1604249,PNR,0.9742034587412162,1.0127197364426004,0.941773188353353,1.028738706809164,-0.0545352480679478,-0.0954940851119652,-0.1520480739319515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,47.98522567749024,48.08596420288086,47.75016784667969,47.79046249389648,44.6771354675293,1300790,PNR,0.9741426690914488,1.0189082111158765,0.9390727829941028,1.0357335667629224,-0.0615908976714736,-0.0854603195715648,-0.1519492513267584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,47.73673629760742,47.85090637207031,47.00469970703125,47.098724365234375,44.03046417236328,1326252,PNR,0.9884498110518836,1.0206915904789349,0.9552235676668872,1.0327543330408862,-0.0443045219890025,-0.0577273631171058,-0.1409052310681824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,47.011417388916016,47.22632598876953,46.77635955810547,47.078575134277344,44.011627197265625,1155613,PNR,1.015121192117728,0.9787008042724415,0.9522003428160144,1.0448229351223306,-0.0297017430046024,-0.0674101293000372,-0.1581891495788525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,47.10543823242188,47.609134674072266,47.011417388916016,47.320350646972656,44.23765182495117,1343525,PNR,0.9961678538645048,0.9765523360871494,0.9533106802102508,1.0378093145840102,-0.0416414607195053,-0.0771040323273418,-0.1542692709181726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,47.34049606323242,47.43452072143555,46.49428939819336,46.51443862915039,43.48424530029297,1585934,PNR,0.9985559429339108,0.9959382002176658,0.9733013928952848,1.0388512590749122,-0.0402953161410013,-0.058645818134184,-0.1361412133637837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,46.615177154541016,47.011417388916016,46.33311080932617,46.96440505981445,43.9048957824707,1276222,PNR,0.9802657044391088,0.957946740079092,0.9676316021549332,1.0310647944789963,-0.0507990900398875,-0.0600996020409074,-0.1368704091306489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,46.85695266723633,46.93754196166992,46.25923538208008,46.58159637451172,43.547019958496094,1252696,PNR,0.9981256334538996,0.9719036860994482,0.9890253591798585,1.0262436118253355,-0.0281179783714361,-0.0537327194683042,-0.1187849595095077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,46.62860870361328,46.83008575439453,46.44728088378906,46.66218948364258,43.62236022949219,1342631,PNR,0.999136623834534,0.9982804184221896,0.9894815545493182,1.0311845275729687,-0.0320479037384346,-0.0378305107802547,-0.1162467297867885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,46.67562103271485,46.68905258178711,46.0376091003418,46.29953002929688,43.28333282470703,1058232,PNR,1.0146503766018424,1.011346616646981,1.003775272406404,1.0414917955670933,-0.0268414189652508,-0.0345631933806851,-0.1080510866886661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,46.25251770019531,46.46742630004883,46.098052978515625,46.45399475097656,43.427730560302734,712933,PNR,1.0086745636695529,1.0286112854005585,1.010872587108636,1.0390384642435906,-0.0303639005740377,-0.0323934776971801,-0.1037807182927157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,46.04432678222656,46.33982467651367,45.5607795715332,45.78240585327149,42.799896240234375,1367349,PNR,1.022150432060077,1.04134188184107,1.011363190720352,1.0401272810196784,-0.0179768489596015,-0.0342329708930222,-0.1013158021059714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,45.5607795715332,45.74882507324219,45.17797088623047,45.70181274414063,42.72455596923828,1553623,PNR,1.0233652077779385,1.0458358608662546,1.0049706312132891,1.0393664161720684,-0.0160012083941298,-0.0300573877741632,-0.1083673291416389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,45.43989181518555,45.97716522216797,45.25856399536133,45.84956359863281,42.8626823425293,1093968,PNR,1.0083491787032888,1.0389333755777646,1.0004107262289414,1.0305050740272153,-0.0221558953239264,-0.0277338391885562,-0.1112218346016653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,45.54063034057617,45.71524429321289,45.31900787353516,45.68166732788086,42.70571517944336,976784,PNR,1.0022053502767787,1.043490482889442,0.9954660306473032,1.043144349882203,-0.0409389996054243,-0.0214502995533802,-0.1181861901909476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,45.52719879150391,45.68166732788086,45.191402435302734,45.31229019165039,42.36040115356445,997034,PNR,1.021046465292302,1.0586983234312135,0.9844141014586396,1.0570826794517585,-0.0360362141594565,-0.0092513948423835,-0.1262139979720082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,45.47347259521485,45.84284973144531,45.204833984375,45.82270050048828,42.83755874633789,1574915,PNR,1.0140701247924129,1.0513237816205354,0.9855703791645818,1.0412088647392546,-0.0271387399468416,-0.0191554307170827,-0.1266443315985663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,45.52719879150391,46.185359954833984,45.33915328979492,45.9637336730957,42.96940612792969,1688079,PNR,1.0195791577046232,1.0475105493772645,0.9588174789944612,1.0392013474275237,-0.0196221897229005,-0.0278104983017009,-0.1411218929232145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,46.09133529663086,46.48086166381836,45.876426696777344,46.44728088378906,43.42145156860352,1321041,PNR,1.0146039511106044,1.0248375754974246,0.9536188028945396,1.0381241126825425,-0.023520161571938,-0.032871985131434,-0.1535491488945921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,46.83008575439453,47.17931365966797,46.4002685546875,46.57488250732422,43.540748596191406,1373305,PNR,1.0054793495606165,0.9952254899401136,0.9464527867925782,1.03199537924298,-0.0265160296823636,-0.0473760498633331,-0.1591166784268264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,46.60174560546875,46.85023498535156,46.56145095825195,46.68233871459961,43.64120101928711,938219,PNR,0.9981298533016546,0.9679268311550794,0.9481680473002452,1.0328322263084138,-0.0347023730067591,-0.0665768151633002,-0.1614559913957651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,46.877098083496094,46.96440505981445,46.326393127441406,46.44728088378906,43.42145156860352,257895,PNR,1.0034703623656762,0.9767482558797916,0.963620407965686,1.032019884081241,-0.0285495217155644,-0.065962766114917,-0.1534046635235502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,46.413700103759766,46.54130172729492,46.23237228393555,46.413700103759766,43.39006042480469,974848,PNR,1.0149037614497904,0.9837066321659328,0.9756316880192122,1.0369551897736955,-0.0220514283239052,-0.0733246046244354,-0.1414358074665873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,46.60174560546875,46.69577026367188,46.30624771118164,46.55473327636719,43.52190399169922,3205817,PNR,1.0187538686542894,0.99319213260121,0.9761467388131796,1.020376345675996,-0.0016224770217065,-0.0602210471521743,-0.1352525112179551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,46.52115631103516,46.63532638549805,46.17864227294922,46.55473327636719,43.52190399169922,2204613,PNR,1.0131276116429424,1.0047882348383377,0.973760729024071,1.026253639124301,-0.0131260274813584,-0.049265119816872,-0.1385235344181462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,46.83008575439453,47.89120101928711,46.816654205322266,47.79046249389648,44.6771354675293,2695983,PNR,0.994941018249647,0.9922209510492924,0.933156122396791,1.0246409570196735,-0.0296999387700265,-0.0572042314245558,-0.1776455795371441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,47.95164489746094,48.19341659545898,46.58159637451172,47.13901901245117,44.0681266784668,1564790,PNR,1.0336232205221605,1.0281220149071235,0.9334122216600396,1.029880242563007,0.0037429779591535,-0.040118260784218,-0.1757517090083511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,47.48152923583984,47.615848541259766,46.44728088378906,46.44728088378906,43.42145156860352,1384770,PNR,1.0506073573404069,1.0342811394125089,0.9518794926288402,1.036157586789428,0.0144497705509789,-0.0363301585410498,-0.1655312298262697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,46.54801940917969,46.54801940917969,45.94358444213867,46.0376091003418,43.0384635925293,1097393,PNR,1.0589353654294014,1.0256022832274518,0.9621048059899266,1.0465343935592823,0.012400971870119,-0.0458073717977545,-0.1629204030649371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,45.84284973144531,46.67562103271485,45.84284973144531,46.49428939819336,43.46539688110352,2195233,PNR,1.0527230844694309,1.0252525123982013,0.9530891744593056,1.048372731047773,0.0043503534216577,-0.043886832188122,-0.1748931806217403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,46.386837005615234,46.89052963256836,46.31967926025391,46.62189483642578,43.58469772338867,1411572,PNR,1.0574759876335909,1.0440124679367593,0.9342346356608444,1.0387885930282448,0.018687394605346,-0.0130063449720148,-0.1803763671221623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,46.7965087890625,47.32706451416016,46.702484130859375,46.97783660888672,43.91744995117188,1190456,PNR,1.0597567242286254,1.0448643827649056,0.9329605333103556,1.0447156071702373,0.0150411170583881,-0.012117654526379,-0.1808653343939134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,46.89052963256836,47.24647521972656,46.80322265625,46.85695266723633,43.804447174072266,1228425,PNR,1.0571878276834084,1.032438703472494,0.908426777396608,1.0484619827112251,0.0087258449721832,-0.0121848163621569,-0.1960244140443111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,46.85695266723633,47.36064529418945,46.76964569091797,46.7965087890625,43.74793243408203,1637602,PNR,1.0556829991093677,1.0352141537101798,0.9186639330925412,1.0415757419863072,0.0141072571230604,-0.0135730531384132,-0.1888325388368936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,46.70920181274414,47.125587463378906,46.52115631103516,46.76964569091797,43.72282409667969,1732303,PNR,1.0565763680634492,1.0352315839324024,0.914441046841666,1.0495576207370112,0.007018747326438,-0.0136442082229868,-0.1760531646964344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,46.877098083496094,46.91739273071289,46.22565460205078,46.23237228393555,43.220550537109375,1659639,PNR,1.0685645588246715,1.0160270848882014,0.9215732239553582,1.0539026313731312,0.0146619274515402,-0.0146994078466737,-0.1788789403563069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,46.31967926025391,46.56816864013672,45.668235778808594,45.78240585327149,42.799896240234375,2501520,PNR,1.085228030320856,0.9921120247392632,0.9231309898913842,1.0520989179928428,0.033129112328013,-0.0086111728735081,-0.1507035716802152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,46.098052978515625,46.52115631103516,46.02417755126953,46.26594924926758,43.25193786621094,2080431,PNR,1.0733053183934431,1.0088718386175768,0.9110819354968444,1.049480051520865,0.023825266872578,-0.007021649789408,-0.1603104404165561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,46.33982467651367,46.68905258178711,46.11819839477539,46.46742630004883,43.44028854370117,1435098,PNR,1.0575227762873178,0.9915729471264868,0.914520789303393,1.0585213557872055,-0.0009985794998879,-0.0130340211658971,-0.163053924163761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,46.83008575439453,47.125587463378906,46.66218948364258,46.86366653442383,43.81071090698242,1013413,PNR,1.0525940783032055,0.977573583671863,0.9042025857846712,1.0561912314345747,-0.0035971531313692,-0.0245537965715944,-0.1762534701457949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,47.04499816894531,47.31363296508789,46.82337188720703,47.125587463378906,44.05557632446289,747776,PNR,1.050323472225289,0.9755766455780872,0.9073203043924944,1.054691754118366,-0.004368281893077,-0.0384197428303143,-0.1710701372844134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,47.28676986694336,47.28676986694336,46.66890335083008,46.83008575439453,43.77932357788086,563438,PNR,1.0666057479087458,0.969196148612376,0.9156330678543008,1.0628648969920689,0.0037408509166771,-0.0219417515928992,-0.1725097465046237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,46.94425964355469,46.94425964355469,46.54130172729492,46.59503173828125,43.55958557128906,349022,PNR,1.0689449161581814,0.997981151222834,0.916350757219357,1.054562443450246,0.0143824727079353,-0.0034302127688579,-0.1806054804036481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,46.62860870361328,46.702484130859375,46.4405632019043,46.60846328735352,43.57213973999024,685982,PNR,1.0373640747055617,1.011882325388991,0.937753974177422,1.0427572783556516,-0.0053932036500898,-6.539702017849258e-05,-0.1665268989142535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,46.8435173034668,47.2397575378418,46.59503173828125,47.10543823242188,44.03673553466797,963532,PNR,1.0242706882539327,1.0092290639109645,0.933005693190711,1.039387058829826,-0.0151163705758932,-0.0065149020470673,-0.1689077053873439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,47.2397575378418,47.64942932128906,47.05171203613281,47.42780303955078,44.33810806274414,984676,PNR,1.0266992022434198,0.9686486301391668,0.9072875441722336,1.0452598484191695,-0.0185606461757497,-0.0313961085014857,-0.1944934491325359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,47.68301010131836,47.99193954467773,46.94425964355469,47.1658821105957,44.09324264526367,1498827,PNR,1.019238364190543,0.9790353289045496,0.9174645522680208,1.0173995405954512,0.0018388235950916,-0.0144732898241034,-0.1831312576883063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,47.1658821105957,47.588985443115234,47.01813125610352,47.54869079589844,44.451114654541016,1593081,PNR,0.9690244051259664,0.9896025717194448,0.9243080917697888,0.9765980219270426,-0.0075736168010761,-0.0143462206044107,-0.1711403691157254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,47.6024169921875,48.7642707824707,47.54869079589844,48.72397613525391,45.54983901977539,1498381,PNR,0.9484200858297356,0.9628235291358898,0.8926856962249103,0.9849127815791188,-0.0364926957493833,-0.0355334071831023,-0.1969091635582871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,48.83142852783203,48.8784408569336,48.3948974609375,48.7978515625,45.618896484375,1098733,PNR,0.9493351295121888,0.9740138576703862,0.8931968471542104,0.9789917900086822,-0.0296566604964934,-0.025612961411269,-0.1966925237341881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,48.81800079345703,48.92545318603516,48.4687728881836,48.75083923339844,45.574951171875,967106,PNR,0.922843595152002,0.9739793424400696,0.9069014497120664,0.942840182406444,-0.0199965872544419,-0.0177451420342472,-0.180448555940988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,48.66353225708008,49.126930236816406,48.52921295166016,48.94560241699219,45.75702667236328,992270,PNR,0.9249619630960748,0.9746761339999483,0.9056749810128112,0.9530778204901076,-0.0281158573940328,-0.0265481130474667,-0.1836228373380669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,48.88515853881836,49.48287582397461,48.60308837890625,49.301544189453125,46.08977127075195,1459965,PNR,0.944837581567596,0.9796078630661728,0.9026327832025358,0.966664672858564,-0.0218270912909679,-0.0336667149300354,-0.1831522562571133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,49.44257736206055,49.89254379272461,49.301544189453125,49.78509140014648,46.54181289672852,1013265,PNR,0.9405403331968104,0.9794931535244372,0.8930512512563871,0.9609362737659176,-0.0203959405691072,-0.0253806163237134,-0.1820303549503339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,49.87911224365234,50.013431549072266,49.42914581298828,49.53660202026367,46.30952835083008,2128079,PNR,0.9646017859489044,0.9740008146780436,0.9042850499989086,0.9729510699723092,-0.0083492840234048,-0.0207244093263113,-0.1589799816464709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,49.697784423828125,50.26192092895508,49.28811264038086,49.40228271484375,46.1839485168457,1061508,PNR,0.9650392814973678,0.9671765848162756,0.8601546480524033,0.9917823196316324,-0.0267430381342647,-0.0291364222527187,-0.222053642066388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,49.697784423828125,49.697784423828125,49.26124954223633,49.415714263916016,46.19650268554688,1268330,PNR,0.9672349674685732,0.951129946022076,0.8874157978077204,0.9854883712686996,-0.0182534038001263,-0.03678985133818,-0.1884125774806622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,49.46272659301758,49.529884338378906,49.22766876220703,49.40228271484375,46.1839485168457,1089948,PNR,0.9642196625132312,0.9213231853550616,0.8878620317679792,0.981540936006692,-0.0173212734934607,-0.0584832178990638,-0.1776558715607569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,49.603759765625,50.14103317260742,49.382137298583984,49.68435287475586,46.44764709472656,1152933,PNR,0.9594244303452736,0.923327517507432,0.8850661778788584,0.9694690060853024,-0.0100445757400289,-0.0483845151687358,-0.1607491854698775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,49.610477447509766,49.67763519287109,48.99261093139648,49.65748977661133,46.42253494262695,1001650,PNR,0.9660585260278884,0.9230074739167268,0.9116805289074086,0.962138874344328,0.0039196516835605,-0.0502291260450129,-0.1377636916812241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,49.18737411499024,49.26796340942383,48.65681838989258,49.14036178588867,45.93909454345703,1964289,PNR,0.9803446215943358,0.9283041999531996,0.8913562105641464,0.9712482450100663,0.0090963765842693,-0.0406269848853961,-0.1508984945726277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,49.48287582397461,49.68435287475586,49.05305480957031,49.328407287597656,46.11489486694336,1473217,PNR,0.9760600419745874,0.9250401799426128,0.8908360447401356,0.9795485186833895,-0.0034884767088021,-0.0378712688684755,-0.1626930633714594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
