,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,1128900000.0,1090300000.0,1113200000.0,1109400000.0
Total Liab,2418000000.0,2235700000.0,2049600000.0,2096900000.0
Total Stockholder Equity,-213300000.0,-160700000.0,-17100000.0,-115700000.0
Other Current Liab,45300000.0,48800000.0,45400000.0,45100000.0
Total Assets,2204700000.0,2075000000.0,2032500000.0,1981200000.0
Common Stock,900000.0,900000.0,900000.0,900000.0
Other Current Assets,86800000.0,73300000.0,70900000.0,53500000.0
Retained Earnings,2576600000.0,2440900000.0,2385800000.0,2303700000.0
Other Liab,251300000.0,240200000.0,234800000.0,234800000.0
Good Will,186800000.0,186700000.0,186900000.0,186700000.0
Treasury Stock,-3919700000.0,-3692800000.0,-3517000000.0,-3529700000.0
Other Assets,98200000.0,93000000.0,62300000.0,89600000.0
Cash,44500000.0,35500000.0,123900000.0,55000000.0
Total Current Liabilities,1057800000.0,849100000.0,701300000.0,711000000.0
Deferred Long Term Asset Charges,12100000.0,7600000.0,13200000.0,15200000.0
Short Long Term Debt,254900000.0,154900000.0,-200000.0,
Other Stockholder Equity,-93100000.0,-99200000.0,-97200000.0,-114900000.0
Property Plant Equipment,659300000.0,657100000.0,658700000.0,640900000.0
Total Current Assets,1260400000.0,1138200000.0,1087600000.0,1064000000.0
Net Tangible Assets,-400100000.0,-347400000.0,-204000000.0,-302400000.0
Short Term Investments,2800000.0,4500000.0,5100000.0,4100000.0
Net Receivables,692500000.0,522600000.0,448300000.0,542700000.0
Long Term Debt,947100000.0,979000000.0,941400000.0,977800000.0
Inventory,433800000.0,502300000.0,439400000.0,408700000.0
Accounts Payable,404900000.0,372900000.0,340300000.0,361000000.0
Long Term Investments,,,37000000.0,
