,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-2200000.0,-2900000.0,-2900000.0,-2900000.0
Change To Liabilities,-31700000.0,-56100000.0,102200000.0,-19600000.0
Total Cashflows From Investing Activities,-79700000.0,15900000.0,30500000.0,-98100000.0
Net Borrowings,-201300000.0,108100000.0,29900000.0,134600000.0
Total Cash From Financing Activities,-441800000.0,-423400000.0,-537800000.0,-218300000.0
Change To Operating Activities,36700000.0,-11200000.0,2100000.0,-5500000.0
Issuance Of Stock,3000000.0,3300000.0,3300000.0,3100000.0
Net Income,356300000.0,408700000.0,359000000.0,305700000.0
Change In Cash,86600000.0,-9000000.0,-21900000.0,18000000.0
Repurchase Of Stock,-117900000.0,-424000000.0,-477100000.0,-276100000.0
Effect Of Exchange Rate,-4300000.0,2400000.0,-10100000.0,9300000.0
Total Cash From Operating Activities,612400000.0,396100000.0,495500000.0,325100000.0
Depreciation,72600000.0,71100000.0,66000000.0,64600000.0
Dividends Paid,-118100000.0,-110500000.0,-93900000.0,-79700000.0
Change To Inventory,110300000.0,-63900000.0,-84200000.0,-56400000.0
Change To Account Receivables,26500000.0,-33100000.0,-9900000.0,-28400000.0
Other Cashflows From Financing Activities,-7500000.0,-300000.0,-300000.0,-200000.0
Change To Netincome,47400000.0,82500000.0,65800000.0,71400000.0
Capital Expenditures,-78500000.0,-105600000.0,-95200000.0,-98300000.0
Other Cashflows From Investing Activities,,79600000.0,10900000.0,10900000.0
