,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,4953703000.0,4588056000.0,4581710000.0,4577813000.0
Total Liab,3670909000.0,3629957000.0,3682365000.0,3758716000.0
Total Stockholder Equity,3718241000.0,3405977000.0,3444905000.0,3494063000.0
Minority Interest,67967000.0,68099000.0,71682000.0,71944000.0
Other Current Liab,86689000.0,84282000.0,84147000.0,84137000.0
Total Assets,7457117000.0,7104033000.0,7198952000.0,7324723000.0
Common Stock,1098000.0,1070000.0,1069000.0,1068000.0
Other Current Assets,5662000.0,5405000.0,21392000.0,3918000.0
Other Liab,182475000.0,173652000.0,176829000.0,164867000.0
Treasury Stock,-1236560000.0,-1183149000.0,-1137874000.0,-1084818000.0
Other Assets,349587000.0,299426000.0,319476000.0,298834000.0
Cash,374556000.0,333402000.0,420441000.0,589614000.0
Total Current Liabilities,308242000.0,276348000.0,322211000.0,454750000.0
Short Long Term Debt,-1900000.0,-2800000.0,-3700000.0,98900000.0
Other Stockholder Equity,-902399000.0,-847638000.0,-796462000.0,-742987000.0
Property Plant Equipment,6689714000.0,6421098000.0,6408591000.0,6383313000.0
Total Current Assets,399401000.0,364709000.0,451891000.0,621584000.0
Long Term Investments,18415000.0,18800000.0,18994000.0,20992000.0
Net Tangible Assets,3718241000.0,3405977000.0,3444905000.0,3494063000.0
Net Receivables,19183000.0,25902000.0,10058000.0,28052000.0
Long Term Debt,3170392000.0,3170357000.0,3170325000.0,3126899000.0
Accounts Payable,155057000.0,159111000.0,175608000.0,183654000.0
