Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock,Repurchase Of Stock,Investments
2017-09-29,91.37000274658205,91.7300033569336,90.6999969482422,91.4499969482422,80.35409545898438,687100,CPT,0.9977037025221388,0.977738589912888,0.9580389496107736,1.0206479989635429,-0.022944296441404,-0.112521798809558,-0.1312542493804293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,91.6500015258789,91.9000015258789,90.7699966430664,91.05999755859376,80.01140594482422,677800,CPT,1.0039534654206463,0.9784938956857634,0.9480604791244228,1.012478214064533,-0.0085247486438866,-0.1102136600756362,-0.1410703993525109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,90.9000015258789,91.2699966430664,90.47000122070312,91.08999633789062,80.03777313232422,782900,CPT,0.9968163263672024,0.9895718221577164,0.9559041327132164,1.0113391723313174,-0.014522845964115,-0.1003915528471856,-0.1258965095073557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,91.26000213623048,92.41000366210938,90.87000274658205,92.25,81.05704498291016,671500,CPT,1.002601392711752,0.9644507703983384,0.9459800162062304,1.0126829906128405,-0.0100815979010884,-0.124032916623228,-0.1439793503904336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,92.4800033569336,93.16000366210938,92.45999908447266,92.58000183105467,81.34698486328125,561300,CPT,1.0118816631889969,0.9431543552655371,0.947884661413022,1.0121464877707815,-0.0002648245817846,-0.1396461204175755,-0.1500370873582371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,92.23999786376952,92.73999786376952,91.36000061035156,92.41000366210938,81.19762420654297,681900,CPT,1.018179631457515,0.9333250334617934,0.946544661687057,1.0081446760609294,0.0100349553965857,-0.1616181893652427,-0.1540284047487066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,92.37000274658205,93.58000183105467,92.3000030517578,93.33000183105467,82.00598907470703,751900,CPT,1.0095361397096891,0.9156990215271834,0.9260918238494016,1.0143616235707735,-0.0048254838610843,-0.1880164034254692,-0.1723903223272953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,93.5500030517578,93.9499969482422,92.47000122070312,92.98999786376952,81.70723724365234,561200,CPT,1.0098936171901458,0.9270700089481044,0.9277269938338104,1.008797349947511,0.0010962672426348,-0.1657806671958411,-0.1615703188601451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,93.01000213623048,93.7300033569336,92.91999816894533,93.38999938964844,82.0587158203125,446300,CPT,1.0085662352634903,0.9229912789616572,0.918849622522221,1.0091988628593096,-0.0006326275958192,-0.1782409287810491,-0.1692474276707726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,93.73999786376952,94.1500015258789,93.20999908447266,94.1500015258789,82.72648620605469,493700,CPT,1.0061605850563755,0.9070814080736496,0.913378300685614,1.0112728774332036,-0.005112292376828,-0.191603517749703,-0.1626568002795154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,94.62999725341795,94.77999877929688,93.83000183105467,94.11000061035156,82.69136047363281,474100,CPT,1.0086067085530666,0.9085379906965176,0.9121442019493065,1.0098252549340063,-0.0012185463809399,-0.1997115076907574,-0.1647464018943105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,94.16999816894533,94.16999816894533,93.5999984741211,93.77999877929688,82.40139770507812,534400,CPT,0.9959477861983632,0.9210877517333432,0.9229503479278212,1.0047827275420922,-0.0088349413437289,-0.1939740134083644,-0.1626436494323853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,93.58000183105467,93.93000030517578,92.87999725341795,93.0199966430664,81.73361206054688,430500,CPT,1.013975372697141,0.9436783649902344,0.9420879590269308,1.016827126331923,-0.002851753634782,-0.1773174051790819,-0.1448503272878695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
