Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Capital Surplus,4581710000.0,4566731000.0,4154763000.0,4137161000.0
Total Liab,3682365000.0,3046780000.0,2834482000.0,2689034000.0
Total Stockholder Equity,3444905000.0,3628685000.0,3311423000.0,3405363000.0
Minority Interest,71682000.0,73039000.0,73681000.0,79351000.0
Other Current Liab,84147000.0,80973000.0,74982000.0,72943000.0
Total Assets,7198952000.0,6748504000.0,6219586000.0,6173748000.0
Common Stock,1069000.0,1069000.0,1031000.0,1028000.0
Other Current Assets,21392000.0,21615000.0,30425000.0,31613000.0
Other Liab,176829000.0,200581000.0,229273000.0,231297000.0
Treasury Stock,-1137874000.0,-939115000.0,-844371000.0,-732826000.0
Other Assets,319476000.0,230216000.0,196154000.0,174764000.0
Cash,420441000.0,23184000.0,34378000.0,368492000.0
Total Current Liabilities,322211000.0,307100000.0,722906000.0,253139000.0
Short Long Term Debt,-3700000.0,,446700000.0,500000.0
Other Stockholder Equity,-796462000.0,-590696000.0,-488567000.0,-368760000.0
Property Plant Equipment,6408591000.0,6440368000.0,5925326000.0,5548904000.0
Total Current Assets,451891000.0,57232000.0,75823000.0,422843000.0
Long Term Investments,18994000.0,20688000.0,22283000.0,27237000.0
Net Tangible Assets,3444905000.0,3628685000.0,3311423000.0,3405363000.0
Net Receivables,10058000.0,12433000.0,11020000.0,20538000.0
Long Term Debt,3170325000.0,2524099000.0,1882303000.0,2204598000.0
Accounts Payable,175608000.0,171719000.0,146866000.0,128313000.0
Change To Liabilities,-62000.0,19713000.0,-4133000.0,-2300000.0
Total Cashflows From Investing Activities,-429602000.0,-792445000.0,-640921000.0,-189754000.0
Net Borrowings,638823000.0,187249000.0,114107000.0,-278999000.0
Total Cash From Financing Activities,307317000.0,220744000.0,-197028000.0,-112923000.0
Change To Operating Activities,9567000.0,18381000.0,13686000.0,-2546000.0
Net Income,123911000.0,219623000.0,156128000.0,196422000.0
Change In Cash,397034000.0,-16104000.0,-334202000.0,131979000.0
Total Cash From Operating Activities,519319000.0,555597000.0,503747000.0,434656000.0
Depreciation,367062000.0,336074000.0,300746000.0,263974000.0
Other Cashflows From Investing Activities,4390000.0,1043000.0,11521000.0,-4175000.0
Dividends Paid,-333360000.0,-317253000.0,-298005000.0,-280761000.0
Other Cashflows From Financing Activities,1854000.0,-2465000.0,1538000.0,1799000.0
Change To Netincome,18841000.0,-38194000.0,37320000.0,-20894000.0
Capital Expenditures,-7498000.0,-17197000.0,-14503000.0,-5128000.0
Issuance Of Stock,,353213000.0,353213000.0,445038000.0
Repurchase Of Stock,,,-14668000.0,-14668000.0
Investments,,,,100000000.0
