,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Net Income,54000000.0,27000000.0,490000000.0,-7000000.0
Change To Liabilities,0.0,12000000.0,-14000000.0,-19000000.0
Total Cashflows From Investing Activities,,-26000000.0,1531000000.0,-2000000.0
Net Borrowings,,-15000000.0,-766000000.0,-63000000.0
Total Cash From Financing Activities,,-180000000.0,-787000000.0,-66000000.0
Change To Operating Activities,,-23000000.0,-10000000.0,26000000.0
Issuance Of Stock,,4000000.0,4000000.0,1000000.0
Change In Cash,,-131000000.0,327000000.0,-13000000.0
Repurchase Of Stock,,-169000000.0,-7000000.0,-7000000.0
Total Cash From Operating Activities,,75000000.0,-419000000.0,55000000.0
Depreciation,,32000000.0,32000000.0,31000000.0
Other Cashflows From Investing Activities,,2000000.0,1544000000.0,2000000.0
Change To Inventory,,-14000000.0,-11000000.0,2000000.0
Change To Account Receivables,,18000000.0,14000000.0,-15000000.0
Change To Netincome,,17000000.0,-907000000.0,36000000.0
Capital Expenditures,,-6000000.0,-6000000.0,-5000000.0
Effect Of Exchange Rate,,,2000000.0,2000000.0
Other Cashflows From Financing Activities,,,-18000000.0,-4000000.0
