,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,14148000.0,13098000.0,11207000.0,7183000.0
Capital Surplus,2424157000.0,2420393000.0,2436288000.0,2140410000.0
Total Liab,30362332000.0,29952401000.0,29523002000.0,28147553000.0
Total Stockholder Equity,3485620000.0,3312590000.0,3397047000.0,3305663000.0
Minority Interest,8210000.0,4795000.0,2925000.0,601000.0
Total Assets,33856162000.0,33269786000.0,32922974000.0,31453817000.0
Common Stock,589352000.0,589352000.0,589352000.0,563978000.0
Other Current Assets,121197000.0,145276000.0,151889000.0,146383000.0
Retained Earnings,304739000.0,173173000.0,73000000.0,326890000.0
Other Liab,542324000.0,576363000.0,429180000.0,771558000.0
Good Will,138921000.0,138921000.0,138921000.0,138921000.0
Treasury Stock,167372000.0,129672000.0,298407000.0,274385000.0
Other Assets,15851206000.0,16650309000.0,16452043000.0,16596451000.0
Cash,2525711000.0,2356294000.0,2184926000.0,1531588000.0
Total Current Liabilities,29817814000.0,29372247000.0,29069881000.0,27375213000.0
Other Stockholder Equity,220390000.0,168752000.0,331377000.0,343435000.0
Property Plant Equipment,371989000.0,371737000.0,384783000.0,377853000.0
Total Current Assets,4037497000.0,3441490000.0,3312118000.0,2701683000.0
Long Term Investments,13442401000.0,12654231000.0,12623902000.0,11631726000.0
Net Tangible Assets,3341927000.0,3168805000.0,3253168000.0,3165290000.0
Short Term Investments,1300000000.0,850000000.0,850000000.0,850000000.0
Long Term Debt,2194000.0,3791000.0,802000.0,782000.0
Inventory,229000.0,208000.0,93000.0,57000.0
Accounts Payable,27486237000.0,27420625000.0,26946745000.0,25701779000.0
