,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-3715473000.0,108267000.0,129516000.0,838203000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-5390504000.0,-730165000.0,-91024000.0,220720000.0
Net Borrowings,245995000.0,-112011000.0,456195000.0,-317058000.0
Total Cash From Financing Activities,6067032000.0,-84061000.0,223252000.0,-924536000.0
Change To Operating Activities,-9444000.0,5586000.0,2137000.0,38000.0
Net Income,354057000.0,421231000.0,433542000.0,319383000.0
Change In Cash,1300520000.0,-301432000.0,684888000.0,-277289000.0
Repurchase Of Stock,-54163000.0,-284904000.0,-75231000.0,-17771000.0
Total Cash From Operating Activities,623992000.0,512794000.0,552660000.0,426527000.0
Depreciation,43769000.0,41145000.0,38679000.0,39732000.0
Dividends Paid,-127568000.0,-122466000.0,-109238000.0,-100619000.0
Other Cashflows From Financing Activities,6152768000.0,435320000.0,-48474000.0,-489088000.0
Change To Netincome,237434000.0,23188000.0,84549000.0,91933000.0
Capital Expenditures,-33134000.0,-42575000.0,-33294000.0,-30824000.0
Other Cashflows From Investing Activities,,-150000000.0,-150000000.0,25000000.0
