Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,52.06349182128906,52.99773025512695,52.06349182128906,52.39909362792969,49.18760299682617,624456,CBSH,1.0067510790675058,0.9672067400663942,1.0358664162705271,1.0206479989635429,-0.013896919896037,-0.1230536486560518,-0.0534267827206758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,52.371883392333984,52.9251708984375,52.13605499267578,52.9251708984375,49.68143844604492,356990,CBSH,0.9902313407159308,0.9649906466607662,1.0905099790835024,1.012478214064533,-0.0222468733486022,-0.1237169091006334,0.0013791006065686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,52.834468841552734,52.93423843383789,52.40816116333008,52.87981796264648,49.63886642456055,442764,CBSH,0.9967408338931144,0.9596193084957876,1.0845308264779543,1.0113391723313174,-0.014598338438203,-0.1303440665091144,0.0027301842573821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,52.87074661254883,52.87074661254883,52.14512634277344,52.21768569946289,49.01731872558594,202640,CBSH,1.0048637326807786,0.9848655942179038,1.110186265778317,1.0126829906128405,-0.0078192579320619,-0.1036180928036626,0.0202268991816529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,52.39002227783203,52.98866271972656,52.06349182128906,52.87074661254883,49.63035583496094,229651,CBSH,0.9893633505760822,0.9876834508043628,1.0862727992436765,1.0121464877707815,-0.0227831371946993,-0.0951170248787498,-0.0116489495275826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,52.834468841552734,53.24263000488281,52.68027114868164,52.979591369628906,49.73252487182617,185992,CBSH,0.9604518894295604,0.997856959259982,1.0819705604390184,1.0081446760609294,-0.047692786631369,-0.0970862635670541,-0.0186025059967451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,53.015872955322266,53.02494430541992,52.51700592041016,52.58956909179688,49.36640930175781,293155,CBSH,0.9565367200397368,1.003352804103018,1.102162040530069,1.0143616235707735,-0.0578249035310367,-0.1003626208496346,0.003679894353372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,52.78004455566406,53.133785247802734,52.48979568481445,53.00680160522461,49.7580680847168,348170,CBSH,0.941649655364446,0.9928785208642372,1.101763990328263,1.008797349947511,-0.0671476945830649,-0.0999721552797083,0.0124666776343074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,52.86167907714844,53.015872955322266,52.48979568481445,52.6893424987793,49.46006774902344,300431,CBSH,0.9499052111500688,1.005082039788179,1.116556041111675,1.0091988628593096,-0.0592936517092408,-0.0961501679545273,0.0284589909186814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,51.700679779052734,51.74603271484375,50.92063522338867,51.410430908203125,48.2595329284668,1247479,CBSH,0.9851800817756964,1.0348671131101888,1.1418428991916574,1.0112728774332036,-0.0260927956575072,-0.0638178127131638,0.0658077982265279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,50.92063522338867,51.736961364746094,50.63038635253906,51.18367385864258,48.04668045043945,505827,CBSH,0.9863547465774324,1.062222368310212,1.146008435469878,1.0098252549340063,-0.0234705083565741,-0.0460271300770629,0.069117831626261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,51.15646362304688,51.72789001464844,50.3854866027832,51.700679779052734,48.5319938659668,384883,CBSH,0.9763157354867265,1.0420897959979316,1.1311893042578305,1.0047827275420922,-0.0284669920553657,-0.072971969143776,0.045595306897624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,51.70975112915039,51.70975112915039,51.12018203735352,51.2290267944336,48.08924865722656,326230,CBSH,0.9861897710257436,1.0500846877610797,1.1457077678889014,1.016827126331923,-0.0306373553061795,-0.0709110824082366,0.0587694815741011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,51.34693908691406,52.009071350097656,51.32879638671875,51.74603271484375,48.57455825805664,335932,CBSH,0.9826469944035152,1.037305761819838,1.122072129415184,1.016900814218988,-0.0342538198154727,-0.0792779622774684,0.0460767849905288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,51.21088409423828,52.33560180664063,51.17460250854492,52.19954681396485,49.00028991699219,238581,CBSH,0.9812338246115336,1.0275952788963163,1.117226432550479,1.0195478153138224,-0.0383139907022888,-0.0889556234428852,0.0393928912326548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,52.834468841552734,52.87074661254883,52.39909362792969,52.60771179199219,49.3834342956543,223918,CBSH,0.9779311395379934,1.0211804485101508,1.1050832751989077,1.0187296628598663,-0.0407985233218729,-0.0957450772673937,0.0396092659744435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,52.67120361328125,52.725624084472656,52.27210998535156,52.35374069213867,49.14502716064453,344311,CBSH,0.9851005280261528,1.0235253635894663,1.1027619650403313,1.0231439317955078,-0.038043403769355,-0.0907127893752157,0.0343048131747427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,52.507938385009766,53.015872955322266,52.44444274902344,52.93423843383789,49.68994903564453,351367,CBSH,0.9708705456703948,1.0116129975290808,1.1048285104117774,1.023176662025299,-0.0523061163549045,-0.0891798863173136,0.0254476901139242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,53.052154541015625,53.11564636230469,52.03628158569336,52.49886703491211,49.2812728881836,309362,CBSH,0.981340512540261,1.0147989091857674,1.1200845435214906,1.028738706809164,-0.047398194268903,-0.0934149123687981,0.026263281236186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,52.54421615600586,53.188209533691406,52.54421615600586,53.15192794799805,49.8942985534668,374850,CBSH,0.9953924047961806,1.0110672502469706,1.1149215210286088,1.0357335667629224,-0.0403411619667417,-0.0933012804404707,0.0238994867077475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,53.12471771240234,53.33333206176758,52.834468841552734,53.28798294067383,50.02201843261719,373417,CBSH,0.9761908284407228,1.004213918858364,1.120137143585756,1.0327543330408862,-0.0565635046001633,-0.0742050347376765,0.0240083448506862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,52.979591369628906,53.09750747680664,52.26303863525391,52.27210998535156,49.06840515136719,367133,CBSH,0.9862788490512469,0.9885433306786884,1.1445293270894756,1.0448229351223306,-0.0585440860710837,-0.0575676028937903,0.0341398346946086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,52.40816116333008,53.052154541015625,52.15419387817383,52.75283432006836,49.51967239379883,776381,CBSH,0.9778087454362184,0.982469069895623,1.134272454537436,1.0378093145840102,-0.0600005691477917,-0.0711872985188682,0.0266925034090126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,52.99773025512695,53.36054229736328,52.16326522827149,52.40816116333008,49.19611740112305,497669,CBSH,0.992926744975969,0.9984864071687232,1.1385930735913952,1.0388512590749122,-0.0459245140989431,-0.0560976111831266,0.0291504673323266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,52.33560180664063,52.86167907714844,51.80045318603516,52.707481384277344,49.47708511352539,437693,CBSH,0.9703581022875576,0.9665575980362866,1.1286587071932483,1.0310647944789963,-0.0607066921914387,-0.0514887440837128,0.0241566959076662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,52.68027114868164,52.68027114868164,52.17233657836914,52.471656799316406,49.2557258605957,619495,CBSH,0.9651748171268592,0.9872132271661922,1.136518223652819,1.0262436118253355,-0.0610687946984765,-0.0384231784015602,0.0287079049634528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,52.35374069213867,52.507938385009766,52.11791229248047,52.30839157104492,49.10245513916016,410130,CBSH,0.9721913928262726,0.995517061409826,1.1391921201462345,1.0311845275729687,-0.058993134746696,-0.0405938677926184,0.0334638358101277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,52.40816116333008,52.55328750610352,50.82086181640625,50.88435363769531,47.76569747924805,388301,CBSH,0.9965357160740682,1.02928245526032,1.160294808341914,1.0414917955670933,-0.044956079493025,-0.0166273547673461,0.0484684492468439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,50.88435363769531,50.88435363769531,50.22222137451172,50.303855895996094,47.22078323364258,447395,CBSH,0.99572683439908,1.0659579461241515,1.188403092584043,1.0390384642435906,-0.0433116298445105,0.0049531830264128,0.0737497871826913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,49.99546432495117,50.95691680908203,49.58730316162109,49.91383361816406,46.85466766357422,386096,CBSH,1.0098921488568853,1.077206096068689,1.199337196228507,1.0401272810196784,-0.0302351321627931,0.0016312433345966,0.0866582034021836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,49.93197250366211,50.45804977416992,49.8775520324707,50.04988861083984,46.98237609863281,249055,CBSH,1.0009616643125758,1.0757333380534235,1.1946159627182136,1.0393664161720684,-0.0384047518594925,-0.0001599105869942,0.0812780023632855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
