Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,113.33999633789062,115.33999633789062,112.93000030517578,114.4000015258789,110.656494140625,460800,CASY,1.0161191061646029,1.0699125232488105,0.8585682897259563,1.0098252549340063,0.0062938512305963,-0.0383369751384645,-0.2183223141176606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,114.12999725341795,114.7699966430664,113.5,113.7300033569336,110.00843048095705,271400,CASY,1.01135340288265,1.0763034255090065,0.8581506724622503,1.0047827275420922,0.0065706753405578,-0.0387583396327011,-0.2274433248979561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,113.7300033569336,113.91999816894533,112.58000183105467,113.4000015258789,109.68921661376952,400300,CASY,1.0325919851486924,1.096317116320059,0.8553338501243464,1.016827126331923,0.0157648588167693,-0.0246786538492573,-0.2316044361904539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,113.20999908447266,113.48999786376952,111.75,111.77999877929688,108.12222290039062,356600,CASY,1.0584067820338368,1.1195582408891576,0.8703427568390062,1.016900814218988,0.0415059678148488,0.0029745167918511,-0.205652587585649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,111.70999908447266,112.5199966430664,110.25,111.29000091552734,107.64826202392578,347800,CASY,1.0738739303171665,1.1199846374894726,0.8898303312911644,1.0195478153138224,0.054326115003344,0.0034337351502711,-0.1880032100266597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,111.5999984741211,112.3499984741211,111.0999984741211,112.1500015258789,108.48011779785156,374700,CASY,1.0609025884633945,1.1415136511015842,0.8890234455934316,1.0187296628598663,0.0421729256035281,0.0245881253240396,-0.1764505636310325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,112.12000274658205,114.11000061035156,111.6500015258789,113.93000030517578,110.20187377929688,336700,CASY,1.0495178055409786,1.0930644998262302,0.873365696554646,1.0231439317955078,0.0263738737454708,-0.0211736531384518,-0.1950914553109425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,114.08999633789062,114.93000030517578,113.36000061035156,114.33000183105467,110.58879852294922,205800,CASY,1.0454951140368518,1.0782819981517884,0.8768284719762098,1.023176662025299,0.0223184520115524,-0.0225108856946061,-0.2025523483216433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,114.31999969482422,114.55999755859376,112.52999877929688,114.0500030517578,110.31794738769533,251900,CASY,1.0359344114364482,1.0665744141917124,0.8915206056269629,1.028738706809164,0.0071957046272841,-0.0416394073628532,-0.2023006566583416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,114.33000183105467,115.23999786376952,112.80999755859376,113.72000122070312,109.99874877929688,397500,CASY,1.049781186475898,1.0595125205337088,0.8740044567268306,1.0357335667629224,0.0140476197129755,-0.0448560101537325,-0.2170175775940306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,113.72000122070312,114.30999755859376,112.7300033569336,114.0500030517578,110.31794738769533,234000,CASY,1.074953349312574,1.032140390663804,0.8780983062180031,1.0327543330408862,0.0421990162716878,-0.0462785629322366,-0.2180304925170665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,113.47000122070312,114.77999877929688,113.43000030517578,114.4800033569336,110.73387908935548,250200,CASY,1.0571703633794725,0.9908879710235092,0.873832300166369,1.0448229351223306,0.0123474282571418,-0.0552229625489695,-0.2365571922284979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,114.18000030517578,115.63999938964844,114.18000030517578,114.56999969482422,111.07318878173828,253600,CASY,1.0519332751088104,1.0045674081650109,0.8747587076628671,1.0378093145840102,0.0141239605248002,-0.0490889602494803,-0.2328212434655563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,114.73999786376952,115.9499969482422,114.18000030517578,114.5199966430664,111.02471923828124,467900,CASY,1.0624345461232338,1.006581052308677,0.879264363020051,1.0388512590749122,0.0235832870483216,-0.0480029660431728,-0.2301782432390176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,114.86000061035156,116.3499984741211,113.97000122070312,115.9499969482422,112.41105651855467,357300,CASY,1.0645107738309276,0.9729926315713748,0.8697208119863646,1.0310647944789963,0.0334459793519312,-0.0450537105486246,-0.2347811992992174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,115.58000183105467,116.9000015258789,115.08000183105467,116.66000366210938,113.09939575195312,386500,CASY,1.0678039584559371,0.961573279950222,0.8743326773772875,1.0262436118253355,0.0415603466306013,-0.0640631256175304,-0.2334776413120787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,116.6500015258789,117.20999908447266,115.6500015258789,116.1999969482422,112.6534423828125,269600,CASY,1.0642856910658969,0.959515260760876,0.8753726200267213,1.0311845275729687,0.0331011634929281,-0.0765956684415684,-0.2303556643093853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,116.41999816894533,116.87000274658205,112.0500030517578,113.58999633789062,110.12310791015624,484200,CASY,1.098776185986808,0.9927667593918162,0.8898249390192197,1.0414917955670933,0.0572843904197146,-0.0531430506358497,-0.2220014200758504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,113.37999725341795,114.7699966430664,112.41999816894533,113.95999908447266,110.4818115234375,492000,CASY,1.0639697116346083,1.000623296396841,0.8843787255529149,1.0390384642435906,0.0249312473910177,-0.0603814667008975,-0.2302745798484368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,114.12999725341795,114.6500015258789,113.38999938964844,113.81999969482422,110.34608459472656,348300,CASY,0.9416623419221168,1.014092237156131,0.8543914168305646,1.0401272810196784,-0.0984649390975616,-0.0614826155779613,-0.2582875759957588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,114.19000244140624,115.77999877929688,113.63999938964844,115.44000244140624,111.91664123535156,415700,CASY,0.9343381322065412,1.013837486565332,0.8691237344689238,1.0393664161720684,-0.1050282839655272,-0.0620557620750858,-0.2442142258860042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,115.1999969482422,116.31999969482422,115.05999755859376,115.62000274658205,112.09114837646484,335900,CASY,0.9063309985270228,0.9997781107024762,0.8405685239413448,1.0305050740272153,-0.1241740755001924,-0.0668891040638445,-0.2710640368892619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,115.0,116.05999755859376,115.0,115.9800033569336,112.44017791748048,207700,CASY,0.9159335554340384,0.982417883207345,0.8338872280378583,1.043144349882203,-0.1272107944481646,-0.0825228992354772,-0.2797649928003926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,115.25,115.68000030517578,114.37999725341795,114.76000213623048,111.25740051269533,455900,CASY,0.9403973055799566,0.9843043792211744,0.8471304069951235,1.0570826794517585,-0.1166853738718018,-0.0836453390524226,-0.2634976924355243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,114.9499969482422,117.0199966430664,114.9499969482422,116.83000183105467,113.2642059326172,229900,CASY,0.9236498136909876,0.9618036549949662,0.8500964517425371,1.0412088647392546,-0.1175590510482669,-0.1086755573426518,-0.262118259020611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,117.02999877929688,118.58000183105467,117.02999877929688,118.04000091552734,114.43729400634766,462800,CASY,0.9337512354557892,0.9662067965485572,0.8240165605244167,1.0392013474275237,-0.1054501119717344,-0.1091142511304081,-0.275922811393259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,117.83999633789062,119.37999725341795,117.0500030517578,119.23999786376952,115.60066223144533,285200,CASY,0.9232639102006928,0.9558951584641244,0.8148812599780492,1.0381241126825425,-0.1148602024818497,-0.1018144021647342,-0.2922866918110826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,119.26000213623048,119.26000213623048,118.13999938964844,118.70999908447266,115.08683776855467,253600,CASY,0.9355571904759948,0.9480910477145592,0.8140332875870869,1.03199537924298,-0.0964381887669852,-0.0945104920888875,-0.2915361776323176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,118.61000061035156,119.55999755859376,118.61000061035156,119.3000030517578,115.65882873535156,210400,CASY,0.9273260818829796,0.9446624502939844,0.8233151275288044,1.0328322263084138,-0.1055061444254341,-0.0898411960243952,-0.2863089111672059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,119.5500030517578,120.62999725341795,118.4800033569336,119.26000213623048,115.62004852294922,132600,CASY,0.9325004086231258,0.9402737171163964,0.8315955385283272,1.032019884081241,-0.0995194754581149,-0.1024373048783122,-0.285429532960909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,119.55999755859376,121.02999877929688,117.86000061035156,117.87999725341795,114.28215789794922,308400,CASY,0.9541907837345822,0.9483059532387298,0.8252205342731793,1.0369551897736955,-0.0827644060391135,-0.1087252835516384,-0.2918469612126202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,118.0999984741211,119.36000061035156,117.58999633789062,119.11000061035156,115.47461700439452,596400,CASY,0.9398035306292384,0.9352318910872324,0.8150114608123994,1.020376345675996,-0.0805728150467576,-0.1181812886661519,-0.2963877892187353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,119.33999633789062,123.38999938964844,119.33999633789062,122.31999969482422,118.5866470336914,344400,CASY,0.9188195701722448,0.9223224742043066,0.7916519363955955,1.026253639124301,-0.1074340689520561,-0.1317308804509032,-0.3206323270466217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,122.55999755859376,124.5500030517578,119.93000030517578,120.75,117.0645751953125,423400,CASY,0.995527926168387,0.905267687042554,0.8044412863284717,1.0246409570196735,-0.0291130308512864,-0.1441574954312943,-0.3063604156054634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,120.73999786376952,122.04000091552734,118.62000274658205,120.5199966430664,116.84158325195312,327800,CASY,1.018088223963183,0.9212971753861986,0.8269036335119422,1.029880242563007,-0.0117920185998239,-0.146943100305143,-0.2822602971564485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,121.58999633789062,122.83999633789062,120.97000122070312,121.66999816894533,117.9564971923828,358700,CASY,0.9981096054963284,0.920907748981068,0.8185097091391296,1.036157586789428,-0.0380479812930995,-0.1497035489724907,-0.2989010133159804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,121.68000030517578,123.58000183105467,121.3499984741211,123.43000030517578,119.66278076171876,399800,CASY,0.9964350655809197,0.9043664294039184,0.8208406548145804,1.0465343935592823,-0.0500993279783626,-0.1670432256212879,-0.3041845542402834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,123.81999969482422,125.12000274658205,123.56999969482422,124.56999969482422,120.76798248291016,411300,CASY,0.9828207828002006,0.897538179354856,0.8115542815188111,1.048372731047773,-0.0655519482475724,-0.1716011652314673,-0.3164280735622348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,124.37999725341795,125.3499984741211,123.0999984741211,123.66999816894533,119.89544677734376,437000,CASY,0.970971246717136,0.897020197855085,0.8170539160961265,1.0387885930282448,-0.0678173463111088,-0.159998615053689,-0.2975570866868802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,124.0500030517578,125.05999755859376,123.5199966430664,124.80999755859376,121.00064849853516,377100,CASY,0.9791684597224036,0.8923599715683623,0.8351123914133327,1.0447156071702373,-0.0655471474478336,-0.1646220657229222,-0.2787134762909362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,125.05999755859376,125.16999816894533,120.7300033569336,121.25,117.54930114746094,815600,CASY,1.0247424260852984,0.9305443830901756,0.8839962324651067,1.0484619827112251,-0.0237195566259267,-0.1140791367444753,-0.2204549589758124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,114.5,114.5,106.86000061035156,107.18000030517578,103.90875244140624,4063100,CASY,1.1481618158867182,1.0326921755291374,1.001635812929787,1.0415757419863072,0.1065860739004109,-0.0160950313194556,-0.1058606589996478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,107.0199966430664,108.55999755859376,105.83000183105467,107.86000061035156,104.56798553466795,1099900,CASY,1.1398109651038038,1.0320351730837771,1.0092953891872392,1.0495576207370112,0.0902533443667925,-0.0168406190716121,-0.0811988223508612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,107.38999938964844,107.38999938964844,104.58999633789062,104.79000091552734,101.59168243408205,882000,CASY,1.1790249571468534,1.0472561782690897,1.0280289054564773,1.0539026313731312,0.1251223257737221,0.0165296855342145,-0.0724232588551878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,104.69000244140624,106.7300033569336,103.5,106.2300033569336,102.98773193359376,1000500,CASY,1.1495812815472295,1.0119289792106088,1.007472289405109,1.0520989179928428,0.0974823635543866,0.0112057815978374,-0.0663622721664904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,106.4000015258789,108.29000091552734,106.4000015258789,107.91999816894533,104.62615966796876,567800,CASY,1.1316715717873402,1.001932612684088,0.9885296742785972,1.049480051520865,0.0821915202664751,-0.0139608757228968,-0.0828627016348033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,107.58000183105467,108.12000274658205,106.61000061035156,107.91000366210938,104.61646270751952,467200,CASY,1.1494765024278588,0.9953390713979264,0.9784715739290502,1.0585213557872055,0.090955146640653,-0.0092678968944575,-0.0991031395381039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,107.66999816894533,110.76000213623048,107.33000183105467,110.22000122070312,106.85596466064452,552600,CASY,1.1328251638157696,0.976933525872271,0.9439251168710164,1.0561912314345747,0.0766339323811948,-0.0251938543711863,-0.1365309390594496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,110.22000122070312,110.75,109.66000366210938,110.08999633789062,106.72991943359376,388100,CASY,1.1296213878831998,0.99920553588656,0.9387419845905128,1.054691754118366,0.0749296337648337,-0.0147908525218415,-0.139648457086395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,110.48999786376952,111.54000091552734,109.86000061035156,111.05999755859376,107.67031860351562,287000,CASY,1.1500990890103315,0.9853351949369372,0.9519859041914708,1.0628648969920689,0.0872341920182628,-0.005802705268338,-0.1361569101674536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,110.77999877929688,111.93000030517578,109.66999816894533,110.62999725341795,107.25344848632812,324900,CASY,1.123113128225761,0.9886212928736846,0.9708541602586556,1.054562443450246,0.0685506847755148,-0.0127900711180073,-0.1261020773643495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,110.4499969482422,111.37000274658205,110.4000015258789,111.20999908447266,107.81574249267578,451800,CASY,1.1060157625184646,0.9874303910555228,0.976091143092178,1.0427572783556516,0.0632584841628129,-0.0245173313536467,-0.1281897299994975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,111.36000061035156,112.8499984741211,109.77999877929688,112.4800033569336,109.04698181152344,456200,CASY,1.0790055639800331,0.958997218639662,0.96239020679065,1.039387058829826,0.0396185051502071,-0.0567467473183698,-0.1395231917874049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,112.58000183105467,112.93000030517578,111.75,111.94000244140624,108.52345275878906,421300,CASY,1.0739158090901078,0.9595055280417728,0.9678407911596324,1.0452598484191695,0.0286559606709382,-0.0405392105988797,-0.1339402021451371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,111.9800033569336,113.13999938964844,111.5,112.38999938964844,108.95973205566406,495200,CASY,1.0450063263352698,0.95780365884143,0.973889495342599,1.0173995405954512,0.0276067857398185,-0.035704959887223,-0.126706314613728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,114.31999969482422,121.33999633789062,113.75,120.20999908447266,116.54105377197266,1648600,CASY,0.941512584819292,0.8963294197961423,0.912541245591158,0.9765980219270426,-0.0350854371077505,-0.1076193725277131,-0.1829072152943561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,121.4000015258789,123.5500030517578,119.79000091552734,122.6999969482422,118.95503997802734,645500,CASY,0.9380056985538758,0.8773233151665873,0.8981175531172886,0.9849127815791188,-0.046907083025243,-0.1210336211524047,-0.1914773066659089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,123.58000183105467,125.2699966430664,120.80999755859376,121.44000244140624,117.73351287841795,709100,CASY,0.9492231735118022,0.8832900767627812,0.9191025772042464,0.9789917900086822,-0.02976861649688,-0.116336742318874,-0.1707867936841521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,120.6500015258789,123.26000213623048,120.61000061035156,122.98999786376952,119.23619079589844,343700,CASY,0.9172980868445304,0.827588986958847,0.8875847280799226,0.942840182406444,-0.0255420955619135,-0.1641354975154698,-0.1997652775731319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,123.12999725341795,123.12999725341795,120.6999969482422,122.43000030517578,118.69328308105467,276100,CASY,0.9162553609653462,0.8337480779201313,0.8959125214383978,0.9530778204901076,-0.0368224595247614,-0.1674761691272838,-0.1933852969124803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,121.93000030517578,121.93000030517578,119.83000183105467,120.08000183105467,116.41503143310548,599900,CASY,0.9285115144745462,0.8500645957195316,0.9177131863545056,0.966664672858564,-0.0381531583840177,-0.1632099822766766,-0.1680718531051435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,120.4499969482422,122.22000122070312,119.36000061035156,122.20999908447266,118.48001861572266,337600,CASY,0.9227426046303232,0.8351667896268842,0.8989229019796176,0.9609362737659176,-0.0381936691355944,-0.1697069802212665,-0.1761587042271034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,122.88999938964844,125.5500030517578,119.4000015258789,124.25,120.45775604248048,391200,CASY,0.9177547222404666,0.8183092285535186,0.8774515650145652,0.9729510699723092,-0.0551963477318426,-0.1764159954508363,-0.1858134666308143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,124.91999816894533,125.12000274658205,122.87999725341795,123.05999755859376,119.30406188964844,320300,CASY,0.9379488511597373,0.8206035496132291,0.8812008782521825,0.9917823196316324,-0.0538334684718952,-0.1757094574557651,-0.2010074118666087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,123.52999877929688,123.87000274658205,122.20999908447266,122.94000244140624,119.18773651123048,301000,CASY,0.9519879274172768,0.8002926609130929,0.894402539979228,0.9854883712686996,-0.0335004438514227,-0.1876271364471631,-0.1814258353091545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,122.9000015258789,124.37999725341795,122.22000122070312,123.5500030517578,119.77912902832033,285900,CASY,0.9356077094515876,0.7865268040324362,0.8855946837166848,0.981540936006692,-0.0459332265551044,-0.1932795992216892,-0.1799232196120512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,123.0,123.41000366210938,121.5999984741211,122.12000274658205,118.39276885986328,530200,CASY,0.9330235506857628,0.8024658755455044,0.9048512573513932,0.9694690060853024,-0.0364454553995396,-0.1692461571306635,-0.1409641059973427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,122.31999969482422,122.70999908447266,121.5,122.12999725341795,118.40245056152344,427900,CASY,0.9249060811330654,0.7973129622405625,0.9023025989793576,0.962138874344328,-0.0372327932112624,-0.1759236377211772,-0.1471416216092751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,122.1999969482422,124.83000183105467,121.44000244140624,124.04000091552734,120.25416564941406,271700,CASY,0.9058973271968692,0.780188357357216,0.879636560289416,0.9712482450100663,-0.0653509178131972,-0.1887428274813797,-0.1626181448473581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,124.6500015258789,125.80999755859376,123.5199966430664,124.86000061035156,121.04912567138672,231900,CASY,0.913431556273478,0.7773983746908749,0.8908851932645794,0.9795485186833895,-0.0661169624099115,-0.1855130741202134,-0.1626439148470155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,125.43000030517578,126.3499984741211,123.68000030517578,124.36000061035156,120.56439971923828,335400,CASY,0.9165401528113982,0.7945022650362278,0.8967353318757266,0.966216685842239,-0.0496765330308407,-0.169823985935018,-0.1591574600915383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,124.27999877929688,128.50999450683594,122.4499969482422,127.7300033569336,123.83153533935548,834100,CASY,0.8811390434522608,0.7788110503413653,0.8774142224370669,0.9510576163473856,-0.0699185728951249,-0.173969801512657,-0.1754269582611949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,127.33999633789062,128.13999938964844,124.04000091552734,124.25,120.45775604248048,447800,CASY,0.9070279585213138,0.7990065514829997,0.9085567793398784,0.9505813448789944,-0.0435533863576806,-0.1592168809895363,-0.1556730516738506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,123.66000366210938,123.66000366210938,121.83999633789062,123.0,119.24591064453124,398100,CASY,0.91168319492252,0.8131717616348259,0.925325595976916,0.9691515138835962,-0.0574683189610761,-0.1663954177389631,-0.148200595258543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,123.0500030517578,124.27999877929688,120.83000183105467,121.11000061035156,117.66230010986328,290500,CASY,0.9210635061731982,0.835872859656575,0.9345420342177426,0.9806085357513576,-0.0595450295781593,-0.149117924355284,-0.1415051931666837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
