,Unnamed: 0,2021-07-31,2021-04-30,2021-01-31,2020-10-31
0,Intangible Assets,31100000.0,,,
1,Total Liab,3045307000.0,2527635000.0,2503398000.0,2463817000.0
2,Total Stockholder Equity,2030665000.0,1932679000.0,1893589000.0,1859851000.0
3,Other Current Liab,33987000.0,30719000.0,27913000.0,29041000.0
4,Total Assets,5075972000.0,4460314000.0,4396987000.0,4323668000.0
5,Common Stock,50458000.0,58951000.0,48855000.0,41114000.0
6,Retained Earnings,1980207000.0,1873728000.0,1844734000.0,1818737000.0
7,Other Liab,622194000.0,534220000.0,559496000.0,539883000.0
8,Good Will,440415000.0,161075000.0,161075000.0,161075000.0
9,Other Assets,117001000.0,62002000.0,78210000.0,72198000.0
10,Cash,198928000.0,336545000.0,388946000.0,404685000.0
11,Total Current Liabilities,740942000.0,612749000.0,581826000.0,562009000.0
12,Short Long Term Debt,34101000.0,,,
13,Property Plant Equipment,3816190000.0,3513604000.0,3412924000.0,3361577000.0
14,Total Current Assets,671266000.0,723633000.0,744778000.0,728818000.0
15,Net Tangible Assets,1559150000.0,1771604000.0,1732514000.0,1698776000.0
16,Net Receivables,117378000.0,89276000.0,66617000.0,56109000.0
17,Long Term Debt,1609558000.0,1349664000.0,1349656000.0,1348803000.0
18,Inventory,338082000.0,286598000.0,271421000.0,249842000.0
19,Accounts Payable,453514000.0,355471000.0,332103000.0,323662000.0
0,Change To Liabilities,65727000.0,42520000.0,-1693000.0,7963000.0
1,Total Cashflows From Investing Activities,-644335000.0,-180306000.0,-107886000.0,-112697000.0
2,Net Borrowings,295133000.0,-662000.0,-261000.0,80135000.0
3,Total Cash From Financing Activities,265159000.0,-13104000.0,-18975000.0,70959000.0
4,Change To Operating Activities,-16283000.0,16046000.0,37104000.0,16209000.0
5,Issuance Of Stock,133000.0,119000.0,412000.0,1042000.0
6,Net Income,119159000.0,41698000.0,38627000.0,111983000.0
7,Change In Cash,-137617000.0,-52401000.0,-15739000.0,158169000.0
8,Repurchase Of Stock,-17249000.0,-17249000.0,-188000.0,-188000.0
9,Total Cash From Operating Activities,241559000.0,141009000.0,111122000.0,199907000.0
10,Depreciation,75888000.0,74896000.0,60185000.0,64294000.0
11,Dividends Paid,-12609000.0,-12561000.0,-11819000.0,-11812000.0
12,Change To Inventory,-26624000.0,-15104000.0,-21403000.0,-11047000.0
13,Change To Account Receivables,-18511000.0,-8161000.0,-10508000.0,-462000.0
14,Other Cashflows From Financing Activities,-249000.0,-249000.0,-7119000.0,1594000.0
15,Change To Netincome,40313000.0,1418000.0,12113000.0,15130000.0
16,Capital Expenditures,-45045000.0,-178175000.0,-104262000.0,-113669000.0
