,2020-06-27,2019-06-29,2018-06-30,2017-07-01
Intangible Assets,65437000.0,143520000.0,219913000.0,277291000.0
Capital Surplus,1594140000.0,1573005000.0,1528713000.0,1503490000.0
Total Liab,4378799000.0,4424083000.0,4911764000.0,4517521000.0
Total Stockholder Equity,3726398000.0,4140473000.0,4685081000.0,5182068000.0
Other Current Liab,76144000.0,58342000.0,168094000.0,85039000.0
Total Assets,8105197000.0,8564556000.0,9596845000.0,9699589000.0
Common Stock,98793000.0,104038000.0,115825000.0,123081000.0
Other Current Assets,18989000.0,5511000.0,2259000.0,7297000.0
Retained Earnings,2421845000.0,2767469000.0,3235894000.0,3799363000.0
Other Liab,419923000.0,425585000.0,453084000.0,334538000.0
Good Will,773734000.0,876728000.0,980872000.0,1148347000.0
Treasury Stock,-388380000.0,-304039000.0,-195351000.0,-243866000.0
Other Assets,256696000.0,215801000.0,262552000.0,220568000.0
Cash,477038000.0,546105000.0,621125000.0,836384000.0
Total Current Liabilities,2280366000.0,2578576000.0,2969461000.0,2453771000.0
Deferred Long Term Asset Charges,121237000.0,90714000.0,200775000.0,204750000.0
Other Stockholder Equity,-388380000.0,-304039000.0,-195351000.0,-243866000.0
Property Plant Equipment,680524000.0,452171000.0,522909000.0,519575000.0
Total Current Assets,6328806000.0,6876336000.0,7610599000.0,7533808000.0
Net Tangible Assets,2887227000.0,3120225000.0,3484296000.0,3756430000.0
Net Receivables,2928386000.0,3168369000.0,3641139000.0,3337624000.0
Long Term Debt,1424791000.0,1419922000.0,1489219000.0,1729212000.0
Inventory,2731988000.0,3008424000.0,3141822000.0,2824709000.0
Accounts Payable,1754078000.0,1864342000.0,2269478000.0,1861635000.0
Short Long Term Debt,,300000000.0,105000000.0,
Short Term Investments,,,,281326000.0
