,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,5755000000.0,6032000000.0,6387300000.0,5785600000.0
Capital Surplus,8663000000.0,8647000000.0,8650100000.0,8620400000.0
Total Liab,8853000000.0,8981000000.0,9216800000.0,8892800000.0
Total Stockholder Equity,7980000000.0,8007000000.0,8475900000.0,8344200000.0
Other Current Liab,502000000.0,573000000.0,549600000.0,544300000.0
Total Assets,16833000000.0,16988000000.0,17692700000.0,17237000000.0
Other Current Assets,34000000.0,22000000.0,46500000.0,21400000.0
Retained Earnings,-748000000.0,-538000000.0,-477200000.0,-154400000.0
Other Liab,1292000000.0,1368000000.0,1340900000.0,1260300000.0
Good Will,6239000000.0,6016000000.0,6224800000.0,6434700000.0
Treasury Stock,65000000.0,-102000000.0,303000000.0,-121800000.0
Other Assets,336000000.0,291000000.0,127300000.0,443300000.0
Cash,580000000.0,515000000.0,494700000.0,659900000.0
Total Current Liabilities,1990000000.0,2034000000.0,2076300000.0,1871200000.0
Short Long Term Debt,555000000.0,605000000.0,554500000.0,553600000.0
Other Stockholder Equity,65000000.0,-102000000.0,303000000.0,-121800000.0
Property Plant Equipment,1033000000.0,1271000000.0,1503400000.0,1270300000.0
Total Current Assets,3431000000.0,3344000000.0,3416500000.0,3281400000.0
Long Term Investments,39000000.0,34000000.0,33400000.0,21700000.0
Net Tangible Assets,-4014000000.0,-4041000000.0,-4136200000.0,-3876100000.0
Net Receivables,1174000000.0,1132000000.0,1076700000.0,833100000.0
Long Term Debt,5571000000.0,5579000000.0,5648200000.0,5673500000.0
Inventory,1450000000.0,1424000000.0,1578100000.0,1597100000.0
Accounts Payable,506000000.0,411000000.0,501000000.0,355900000.0
