,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,327000000.0,330300000.0,331400000.0,332400000.0
Capital Surplus,1578700000.0,1496800000.0,1438100000.0,1381600000.0
Total Liab,2528800000.0,2555300000.0,2662800000.0,2590500000.0
Total Stockholder Equity,5133300000.0,4658400000.0,4574300000.0,4210300000.0
Other Current Liab,149300000.0,137900000.0,154200000.0,143900000.0
Total Assets,7662100000.0,7213700000.0,7237100000.0,6800800000.0
Common Stock,640100000.0,637500000.0,636400000.0,635000000.0
Other Current Assets,233300000.0,229100000.0,208200000.0,171500000.0
Retained Earnings,5392700000.0,4903200000.0,4565000000.0,4255500000.0
Other Liab,983500000.0,1094000000.0,1101200000.0,1078300000.0
Good Will,1171800000.0,1170800000.0,1173200000.0,1170000000.0
Treasury Stock,-2478200000.0,-2379100000.0,-2065200000.0,-2061800000.0
Other Assets,295800000.0,334800000.0,350500000.0,353200000.0
Cash,1312800000.0,1174200000.0,1183200000.0,1024000000.0
Total Current Liabilities,886200000.0,799000000.0,893900000.0,846300000.0
Deferred Long Term Asset Charges,190500000.0,209300000.0,230900000.0,215200000.0
Other Stockholder Equity,-159600000.0,-172400000.0,-161100000.0,-157900000.0
Property Plant Equipment,1530400000.0,1506400000.0,1489400000.0,1365800000.0
Total Current Assets,3322900000.0,3069200000.0,3091000000.0,2980400000.0
Long Term Investments,1014200000.0,802200000.0,801600000.0,599000000.0
Net Tangible Assets,3634500000.0,3157300000.0,3069700000.0,2707900000.0
Short Term Investments,248400000.0,156400000.0,219400000.0,271300000.0
Net Receivables,700300000.0,664300000.0,602800000.0,671700000.0
Long Term Debt,595400000.0,595200000.0,595000000.0,594900000.0
Inventory,759500000.0,767900000.0,802300000.0,773300000.0
Accounts Payable,144600000.0,150400000.0,196500000.0,162500000.0
