,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,1420000000.0,565000000.0,974000000.0,547000000.0
Total Liab,10632000000.0,7329000000.0,7090000000.0,8221000000.0
Total Stockholder Equity,1154000000.0,1096000000.0,1048000000.0,1195000000.0
Minority Interest,4000000.0,4000000.0,3000000.0,4000000.0
Other Current Liab,1571000000.0,1125000000.0,1080000000.0,994000000.0
Total Assets,12063000000.0,8702000000.0,8414000000.0,9828000000.0
Common Stock,462000000.0,1000000.0,1000000.0,1000000.0
Other Current Assets,691000000.0,446000000.0,420000000.0,392000000.0
Retained Earnings,963000000.0,976000000.0,950000000.0,1159000000.0
Other Liab,1577000000.0,1360000000.0,1384000000.0,1314000000.0
Good Will,4520000000.0,2924000000.0,2837000000.0,2828000000.0
Treasury Stock,-271000000.0,-279000000.0,-271000000.0,-297000000.0
Other Assets,1902000000.0,1841000000.0,1408000000.0,1725000000.0
Cash,449000000.0,319000000.0,338000000.0,1605000000.0
Total Current Liabilities,2967000000.0,2218000000.0,2088000000.0,2278000000.0
Deferred Long Term Asset Charges,930000000.0,946000000.0,965000000.0,871000000.0
Other Stockholder Equity,-271000000.0,-279000000.0,-271000000.0,-297000000.0
Property Plant Equipment,1115000000.0,760000000.0,717000000.0,731000000.0
Total Current Assets,3106000000.0,2612000000.0,2478000000.0,3997000000.0
Net Tangible Assets,-4786000000.0,-2393000000.0,-2763000000.0,-2180000000.0
Net Receivables,1271000000.0,1212000000.0,1117000000.0,1252000000.0
Long Term Debt,5668000000.0,3349000000.0,3270000000.0,4266000000.0
Inventory,695000000.0,634000000.0,601000000.0,748000000.0
Accounts Payable,746000000.0,707000000.0,632000000.0,676000000.0
Capital Surplus,,398000000.0,368000000.0,332000000.0
Short Long Term Debt,,2000000.0,8000000.0,10000000.0
Short Term Investments,,1000000.0,2000000.0,
