,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,1000000.0,1000000.0,1000000.0,1000000.0
Change To Liabilities,69000000.0,108000000.0,-105000000.0,-14000000.0
Total Cashflows From Investing Activities,-2391000000.0,-218000000.0,-62000000.0,-61000000.0
Net Borrowings,2598000000.0,118000000.0,-1216000000.0,-205000000.0
Total Cash From Financing Activities,2543000000.0,98000000.0,-1341000000.0,-230000000.0
Change To Operating Activities,-30000000.0,-19000000.0,-11000000.0,11000000.0
Issuance Of Stock,10000000.0,8000000.0,5000000.0,3000000.0
Net Income,-9000000.0,30000000.0,-197000000.0,31000000.0
Change In Cash,306000000.0,-15000000.0,-1252000000.0,-81000000.0
Repurchase Of Stock,-3000000.0,-22000000.0,-1000000.0,-2000000.0
Effect Of Exchange Rate,2000000.0,-6000000.0,9000000.0,9000000.0
Total Cash From Operating Activities,152000000.0,111000000.0,142000000.0,210000000.0
Depreciation,120000000.0,92000000.0,95000000.0,93000000.0
Other Cashflows From Investing Activities,-6000000.0,-6000000.0,-6000000.0,-2000000.0
Dividends Paid,-4000000.0,-4000000.0,-3000000.0,-3000000.0
Change To Inventory,-64000000.0,-17000000.0,140000000.0,42000000.0
Change To Account Receivables,13000000.0,-91000000.0,154000000.0,13000000.0
Other Cashflows From Financing Activities,-58000000.0,-2000000.0,18000000.0,-20000000.0
Change To Netincome,53000000.0,8000000.0,66000000.0,34000000.0
Capital Expenditures,-20000000.0,-10000000.0,-8000000.0,-5000000.0
