,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,3353000000.0,3339000000.0,3402000000.0,3438000000.0
1,Capital Surplus,9453000000.0,9555000000.0,9655000000.0,9668000000.0
2,Total Liab,11540000000.0,11598000000.0,11631000000.0,11381000000.0
3,Total Stockholder Equity,11123000000.0,11081000000.0,10917000000.0,10791000000.0
4,Minority Interest,263000000.0,228000000.0,206000000.0,325000000.0
5,Other Current Liab,855000000.0,839000000.0,926000000.0,766000000.0
6,Total Assets,22926000000.0,22907000000.0,22754000000.0,22497000000.0
7,Common Stock,6000000.0,6000000.0,6000000.0,6000000.0
8,Other Current Assets,834000000.0,776000000.0,1162000000.0,1405000000.0
9,Retained Earnings,1982000000.0,1912000000.0,1657000000.0,1525000000.0
10,Other Liab,927000000.0,999000000.0,1056000000.0,990000000.0
11,Good Will,3435000000.0,3403000000.0,3408000000.0,3409000000.0
12,Treasury Stock,-318000000.0,-392000000.0,-401000000.0,-408000000.0
13,Other Assets,4313000000.0,4334000000.0,4418000000.0,4388000000.0
14,Cash,5886000000.0,5765000000.0,4502000000.0,5061000000.0
15,Total Current Liabilities,3002000000.0,2985000000.0,2213000000.0,2012000000.0
16,Deferred Long Term Asset Charges,3822000000.0,3853000000.0,3963000000.0,3963000000.0
17,Short Long Term Debt,749000000.0,749000000.0,,
18,Other Stockholder Equity,-318000000.0,-392000000.0,-401000000.0,-408000000.0
19,Property Plant Equipment,2177000000.0,2100000000.0,2080000000.0,2044000000.0
20,Total Current Assets,8749000000.0,8694000000.0,8440000000.0,8463000000.0
21,Long Term Investments,899000000.0,1037000000.0,1006000000.0,755000000.0
22,Net Tangible Assets,4335000000.0,4339000000.0,4107000000.0,3944000000.0
23,Net Receivables,2029000000.0,2153000000.0,2776000000.0,1997000000.0
24,Long Term Debt,7202000000.0,7201000000.0,7949000000.0,7947000000.0
25,Accounts Payable,229000000.0,237000000.0,185000000.0,271000000.0
0,Change To Liabilities,194000000.0,-68000000.0,218000000.0,-62000000.0
1,Total Cashflows From Investing Activities,-199000000.0,-199000000.0,-180000000.0,-149000000.0
2,Total Cash From Financing Activities,-453000000.0,-366000000.0,-349000000.0,298000000.0
3,Change To Operating Activities,-42000000.0,2000000.0,-18000000.0,-166000000.0
4,Net Income,253000000.0,567000000.0,224000000.0,1106000000.0
5,Change In Cash,121000000.0,1263000000.0,-559000000.0,416000000.0
6,Repurchase Of Stock,-288000000.0,-297000000.0,-149000000.0,-267000000.0
7,Total Cash From Operating Activities,773000000.0,1629000000.0,-30000000.0,267000000.0
8,Depreciation,89000000.0,84000000.0,76000000.0,73000000.0
9,Other Cashflows From Investing Activities,3000000.0,-2000000.0,-2000000.0,-1000000.0
10,Dividends Paid,-148000000.0,-6000000.0,-161000000.0,-15000000.0
11,Change To Inventory,-67000000.0,317000000.0,380000000.0,-440000000.0
12,Change To Account Receivables,113000000.0,629000000.0,-818000000.0,-193000000.0
13,Other Cashflows From Financing Activities,-17000000.0,-63000000.0,-39000000.0,580000000.0
14,Change To Netincome,233000000.0,98000000.0,-92000000.0,-51000000.0
15,Capital Expenditures,-151000000.0,-91000000.0,-125000000.0,-117000000.0
16,Investments,,,-55000000.0,-31000000.0
