,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,173000000.0,34000000.0,4000000.0,-21000000.0
Total Cashflows From Investing Activities,-16000000.0,-10000000.0,-10000000.0,-12000000.0
Net Borrowings,39000000.0,303000000.0,-2000000.0,-201000000.0
Total Cash From Financing Activities,-6000000.0,287000000.0,-8000000.0,-212000000.0
Issuance Of Stock,1000000.0,7000000.0,7000000.0,7000000.0
Net Income,-40000000.0,-80000000.0,-72000000.0,-48000000.0
Change In Cash,101000000.0,256000000.0,-28000000.0,-252000000.0
Repurchase Of Stock,-6000000.0,-23000000.0,-3000000.0,-1000000.0
Effect Of Exchange Rate,-2000000.0,-2000000.0,4000000.0,4000000.0
Total Cash From Operating Activities,125000000.0,-19000000.0,-14000000.0,-32000000.0
Depreciation,12000000.0,12000000.0,13000000.0,13000000.0
Other Cashflows From Investing Activities,-1000000.0,-1000000.0,3000000.0,-2000000.0
Change To Account Receivables,-66000000.0,-21000000.0,14000000.0,-17000000.0
Other Cashflows From Financing Activities,-40000000.0,-40000000.0,-3000000.0,-10000000.0
Change To Netincome,30000000.0,13000000.0,28000000.0,36000000.0
Capital Expenditures,-15000000.0,-10000000.0,-9000000.0,-10000000.0
