Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2015-07-09,27.0,27.450000762939453,26.86000061035156,26.950000762939453,26.950000762939453,2155800,BLD,1.0749535619009278,1.1721706589347922,0.9235621033405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,27.020000457763672,29.1200008392334,27.0,28.790000915527344,28.790000915527344,1641800,BLD,1.0340395800997624,1.0878776901299911,0.8499478476972557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-13,28.5,29.96999931335449,28.11000061035156,29.56999969482422,29.56999969482422,1772100,BLD,1.0016909416613191,1.0077781381335822,0.8505241757893018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-14,29.040000915527344,30.280000686645508,29.0,30.100000381469727,30.100000381469727,1225700,BLD,0.9986710659461664,0.9823920039890832,0.835880383008274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-15,29.920000076293945,29.989999771118164,28.63999938964844,29.190000534057617,29.190000534057617,1427100,BLD,1.0397396309074634,1.0027406619473238,0.9181226018064468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,29.01000022888184,29.57999992370605,28.959999084472656,29.34000015258789,29.34000015258789,1721000,BLD,1.086571199555862,1.020790750074272,0.8790047982754552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,29.040000915527344,31.43000030517578,28.770000457763672,31.11000061035156,31.11000061035156,1401900,BLD,1.0388942160312926,0.9935711745735905,0.8662809461331895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,31.670000076293945,33.0,30.93000030517578,31.440000534057617,31.440000534057617,1514300,BLD,1.035941448523276,0.9675572378995748,0.8317429762828119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,30.739999771118164,31.530000686645508,29.8799991607666,31.1299991607666,31.1299991607666,1264600,BLD,1.0507548977289194,0.9951815090724668,0.828140102205215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,31.1200008392334,31.520000457763672,30.1200008392334,30.8799991607666,30.8799991607666,1007700,BLD,1.0356217749794272,0.9795984722186448,0.8672280250794117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,31.0,31.0,30.25,30.61000061035156,30.61000061035156,456300,BLD,1.0006533338783494,0.9637373215217714,0.8716105773664459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,30.530000686645508,30.63999938964844,29.799999237060547,30.32999992370605,30.32999992370605,435500,BLD,1.0006594282167487,0.9492252221545494,0.8470161753603636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,30.36000061035156,30.86000061035156,30.13999938964844,30.229999542236328,30.229999542236328,462400,BLD,1.0135626812312477,0.9437645093836128,0.8769434545257921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,29.90999984741211,30.850000381469727,28.809999465942383,30.0,30.0,933700,BLD,1.009000015258789,0.9263333638509116,0.8883333206176759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,30.13999938964844,30.21999931335449,29.1299991607666,29.299999237060547,29.299999237060547,538900,BLD,1.075426656974992,0.9600682557419984,0.8836177496175864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,29.299999237060547,29.299999237060547,28.790000915527344,29.09000015258789,29.09000015258789,643000,BLD,1.0904090459598237,0.9570299074099936,0.8422138147641242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,28.940000534057617,29.07999992370605,28.559999465942383,28.76000022888184,28.76000022888184,690900,BLD,1.1119610322576023,1.0709318147407407,0.8372739823389862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,28.209999084472656,29.350000381469727,28.209999084472656,29.25,29.25,697500,BLD,1.1299145038311298,1.0611966124966614,0.8194871560121193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,28.96999931335449,29.440000534057617,28.299999237060547,28.82999992370605,28.82999992370605,501300,BLD,1.155740540513362,1.024973961680883,0.8074922215834991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,28.5,29.51000022888184,28.5,28.700000762939453,28.700000762939453,753500,BLD,1.1648083420382418,1.0233449497729326,0.8264807903414525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,28.459999084472656,28.89999961853028,28.459999084472656,28.780000686645508,28.780000686645508,543600,BLD,1.1820708702605982,1.017720646862892,0.8439888928424657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,28.8799991607666,28.920000076293945,28.06999969482422,28.5,28.5,265700,BLD,1.1989473041735197,1.024912248577988,0.8680701674076549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,28.479999542236328,30.040000915527344,28.479999542236328,28.96999931335449,28.96999931335449,730900,BLD,1.1853642031934035,1.0003451925826323,0.8387987508808403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,29.0,30.030000686645508,28.530000686645508,29.770000457763672,29.770000457763672,905100,BLD,1.1699698117395032,0.9623782055085152,0.8380920517061256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,29.46999931335449,29.690000534057617,28.88999938964844,29.6200008392334,29.6200008392334,287900,BLD,1.1954759906863175,0.9594868086110928,0.8879135209957416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,29.559999465942383,30.280000686645508,29.290000915527344,30.059999465942383,30.059999465942383,663700,BLD,1.1393879111277043,0.9510978263649013,0.8692614645709351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,30.059999465942383,30.39999961853028,29.63500022888184,30.350000381469727,30.350000381469727,308000,BLD,1.150576531467387,0.939373966080366,0.8879736548337525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,30.07999992370605,32.220001220703125,29.809999465942383,31.8799991607666,31.8799991607666,558300,BLD,1.1182560371504615,0.8939774388411457,0.8654329008434155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,32.150001525878906,33.875,32.09000015258789,32.31999969482422,32.31999969482422,974600,BLD,1.0751856537166034,0.8771658616695391,0.8301361440916923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,32.0099983215332,32.70000076293945,32.0099983215332,32.56999969482422,32.56999969482422,568900,BLD,1.0076757753252217,0.8645993279480161,0.8283696590431282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,32.38999938964844,33.720001220703125,32.220001220703125,32.709999084472656,32.709999084472656,345700,BLD,0.963314005222322,0.8624273883842407,0.8697646456506503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,32.59000015258789,32.650001525878906,31.739999771118164,31.979999542236328,31.979999542236328,757000,BLD,0.9887430047480934,0.9240149987505016,0.891182001499398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,29.89999961853028,32.15999984741211,29.799999237060547,30.6299991607666,30.6299991607666,343300,BLD,1.033300701459704,1.0071825408661754,0.9291544193356212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,31.549999237060547,31.549999237060547,30.200000762939453,30.350000381469727,30.350000381469727,749400,BLD,1.0606259710745398,1.0056013204005672,0.9456342801386688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,30.84000015258789,30.96999931335449,29.8700008392334,30.63999938964844,30.63999938964844,275400,BLD,1.0062010619400277,0.9941253162936876,0.9330940183454072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,31.0,31.1200008392334,29.729999542236328,30.270000457763672,30.270000457763672,587200,BLD,0.9910802625146832,1.0221341283832754,0.9250082450137044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,30.36000061035156,31.600000381469727,30.36000061035156,31.51000022888184,31.51000022888184,362700,BLD,0.9828625543762328,0.9679466765615544,0.9143128929442323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,31.46999931335449,31.8700008392334,30.979999542236328,31.71999931335449,31.71999931335449,349500,BLD,0.961538482352966,0.961538482352966,0.898802044326615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,31.559999465942383,32.04999923706055,31.26000022888184,31.979999542236328,31.979999542236328,428400,BLD,0.968105050895434,0.9540337919200704,0.9130707060947484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,31.96999931335449,33.540000915527344,31.96999931335449,33.04999923706055,33.04999923706055,666900,BLD,0.99546149123618,0.9246596118427136,0.8771558378316175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-03,33.119998931884766,33.86000061035156,32.90999984741211,33.31999969482422,33.31999969482422,397800,BLD,0.9627851778173292,0.9111644924494866,0.8487395241794794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-04,32.91999816894531,33.54999923706055,32.38999938964844,33.43000030517578,33.43000030517578,356100,BLD,0.9838468169130188,0.8824409132725218,0.8486389644106892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08,33.5,34.71099853515625,33.349998474121094,34.02000045776367,34.02000045776367,505400,BLD,0.9629629006679532,0.864785410947284,0.8362727918907745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09,34.29999923706055,35.09000015258789,34.02000045776367,34.16999816894531,34.16999816894531,374000,BLD,0.9493708037769636,0.8606965590692004,0.8589406483534395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,34.0,34.63999938964844,33.72999954223633,34.34000015258789,34.34000015258789,477100,BLD,0.9199184627903166,0.854397205073303,0.8561444230603671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,34.27000045776367,35.029998779296875,34.16999816894531,34.83000183105469,34.83000183105469,323800,BLD,0.8992247501663659,0.8326155175261399,0.8475451882245789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-14,34.83000183105469,35.93000030517578,34.790000915527344,35.40999984741211,35.40999984741211,805000,BLD,0.8415701599964406,0.8472183035660902,0.8161536216623958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,35.61000061035156,36.36000061035156,34.16999816894531,34.25,34.25,666700,BLD,0.8633576553233349,0.8510948793731468,0.8551825084825502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-16,34.540000915527344,35.36000061035156,33.810001373291016,34.91999816894531,34.91999816894531,533200,BLD,0.8382016607261383,0.8350515858086263,0.8344788349835287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,34.81999969482422,36.14500045776367,34.43199920654297,35.650001525878906,35.650001525878906,623700,BLD,0.8401121874061708,0.8476857789590081,0.8291724600484044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,34.849998474121094,35.470001220703125,33.66999816894531,34.75,34.75,4561300,BLD,0.8894963984866794,0.8854676390723358,0.8425899478171369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,35.15999984741211,35.349998474121094,32.7400016784668,32.81999969482422,32.81999969482422,478700,BLD,0.926873868347148,0.9387568480325484,0.9061547851204954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22,32.689998626708984,32.689998626708984,30.81999969482422,31.51000022888184,31.51000022888184,565400,BLD,0.9831799212061028,0.9771501330331775,0.939701694550013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-23,31.600000381469727,31.989999771118164,31.30500030517578,31.6200008392334,31.6200008392334,268300,BLD,0.9566729663860878,0.9642630917734464,0.9395951390238152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24,31.36000061035156,31.729999542236328,30.350000381469727,31.64999961853028,31.64999961853028,408500,BLD,0.9320695215025688,0.9778831322582072,0.9526066344998694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,31.88999938964844,32.560001373291016,31.46500015258789,32.189998626708984,32.189998626708984,378200,BLD,0.8943772023537596,0.9561976390115916,0.9742156554281816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-28,32.040000915527344,32.040000915527344,30.01000022888184,30.82999992370605,30.82999992370605,464300,BLD,0.9253973648150414,0.9980538609766184,1.0184884753887378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,30.90999984741211,31.229999542236328,29.549999237060547,30.0,30.0,515800,BLD,0.9263333638509116,0.9956666946411132,1.0510000228881835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,30.209999084472656,31.13999938964844,30.0,30.96999931335449,30.96999931335449,325000,BLD,0.908298346284972,0.956086576262322,1.0061349867055274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-01,31.100000381469727,31.38999938964844,29.799999237060547,30.5,30.5,563600,BLD,0.9127868902487832,0.9550819396972656,1.0098360405593625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-02,30.299999237060547,31.1200008392334,30.01000022888184,30.959999084472656,30.959999084472656,280700,BLD,0.9948320461193956,0.8837209760795309,0.995155050937792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-05,31.1200008392334,33.18000030517578,31.1200008392334,32.900001525878906,32.900001525878906,370300,BLD,0.943465029663038,0.8112461792156287,0.9352583291997786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-06,32.86000061035156,33.119998931884766,31.665000915527344,32.08000183105469,32.08000183105469,425200,BLD,0.9211345869829408,0.8332293646056046,0.970074783758523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-07,32.290000915527344,32.91999816894531,32.04999923706055,32.88999938964844,32.88999938964844,407900,BLD,0.8929766307164207,0.7947704431358413,0.9656430774783704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,32.88999938964844,33.33000183105469,32.31999969482422,32.7599983215332,32.7599983215332,212600,BLD,0.8940782178329654,0.7854090616764151,0.9789377697783505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,32.88999938964844,32.93000030517578,32.11000061035156,32.439998626708984,32.439998626708984,222200,BLD,0.9004315758639719,0.7629470113362601,0.9759556469692736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,32.56999969482422,32.91999816894531,31.559999465942383,31.59000015258789,31.59000015258789,189100,BLD,0.9173788984569616,0.7879075425585087,0.988287406222026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,31.5,32.22999954223633,30.5,31.31999969482422,31.31999969482422,194200,BLD,0.914750954587807,0.7812898962894395,1.010217104021144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-14,31.3799991607666,31.3799991607666,29.59000015258789,29.799999237060547,29.799999237060547,486200,BLD,0.9536913021443848,0.8439597403496799,1.0657718470470212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-15,29.959999084472656,30.0,28.270000457763672,29.56999969482422,29.56999969482422,501000,BLD,0.9668583174720876,0.8508623641215657,1.0754142565184623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,29.64999961853028,29.82999992370605,28.530000686645508,29.270000457763672,29.270000457763672,406200,BLD,0.9740348405536068,0.9156132155082364,1.0925862330744804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-19,29.600000381469727,30.06999969482422,28.739999771118164,29.950000762939453,29.950000762939453,589200,BLD,0.95158595238723,0.8611018450270042,1.0400667387319642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-20,30.049999237060547,31.040000915527344,29.690000534057617,30.90999984741211,30.90999984741211,322200,BLD,0.9171789233717283,0.8718861499831356,1.0100290995623649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-21,31.049999237060547,31.290000915527344,30.36000061035156,30.420000076293945,30.420000076293945,229000,BLD,0.9257067645228892,0.8596318064742136,1.0463510796803352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-22,30.459999084472656,31.100000381469727,28.89999961853028,30.979999542236328,30.979999542236328,441100,BLD,0.9105874596935608,0.8321498085078586,1.018076222774876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,31.0,31.1299991607666,29.90999984741211,30.25,30.25,229900,BLD,0.9768594789110924,0.8852892788973722,1.0304132256626095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-26,30.280000686645508,30.799999237060547,29.299999237060547,29.5,29.5,220500,BLD,1.045762724795584,0.9044067900059588,1.0908474679720603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-27,29.5,29.520000457763672,28.51000022888184,28.790000915527344,28.790000915527344,229200,BLD,1.0600902913241412,0.892323713689158,1.159430357993228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-28,28.96999931335449,28.96999931335449,27.89999961853028,28.530000686645508,28.530000686645508,697600,BLD,1.067648031944512,0.9291973217964484,1.1373992282491898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29,28.479999542236328,28.61000061035156,27.57999992370605,27.790000915527344,27.790000915527344,254500,BLD,1.1133501084834527,0.95897800433824,1.1730837495549062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,27.81999969482422,28.63999938964844,27.690000534057617,28.1299991607666,28.1299991607666,497100,BLD,1.084251720936376,0.9203697178120672,1.1894774291760342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02,28.100000381469727,28.3799991607666,27.739999771118164,27.84000015258789,27.84000015258789,482700,BLD,1.0955459710069306,0.880028730808846,1.2018677766193315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,28.14999961853028,31.799999237060547,27.600000381469727,30.799999237060547,30.799999237060547,831100,BLD,0.9905844475531752,0.7818181987073377,1.1142857319791155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,30.780000686645508,32.11000061035156,30.780000686645508,31.040000915527344,31.040000915527344,394000,BLD,0.9845360362297912,0.7722293365450198,1.1143685287484868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05,30.88999938964844,31.07999992370605,29.31999969482422,29.549999237060547,29.549999237060547,272500,BLD,1.0274112146938783,0.7878173024603184,1.1746192886848073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,29.5,29.790000915527344,28.850000381469727,29.3700008392334,29.3700008392334,306100,BLD,1.0044262566241722,0.8076267836420538,1.173646586167508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,29.420000076293945,30.174999237060547,28.940000534057617,29.290000915527344,29.290000915527344,622500,BLD,1.004438346080682,0.8292932794908389,1.1655854667983294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,29.270000457763672,29.479999542236328,28.290000915527344,29.209999084472656,29.209999084472656,431600,BLD,1.0068469965494031,0.8469702343903653,1.194111679608255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,29.190000534057617,29.309999465942383,28.690000534057617,28.979999542236328,28.979999542236328,353800,BLD,1.0124223815057998,0.8385093036887385,1.188750907767648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,28.59000015258789,28.93000030517578,28.100000381469727,28.64999961853028,28.64999961853028,199200,BLD,1.012216418364046,0.8708551865669927,1.2589877897064552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,28.63999938964844,28.864999771118164,28.01000022888184,28.420000076293945,28.420000076293945,198900,BLD,1.0555946488200043,0.9254046152870437,1.245953545121513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,28.3700008392334,28.989999771118164,28.190000534057617,28.59000015258789,28.59000015258789,223100,BLD,1.019587249491207,0.9139558944144106,1.247988811288835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,28.56999969482422,28.979999542236328,28.270000457763672,28.51000022888184,28.51000022888184,378400,BLD,1.0227990043252189,0.9452823762392664,1.2753419964380548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,28.5,28.76000022888184,28.18000030517578,28.5,28.5,210900,BLD,1.0603508531001575,0.9680701807925576,1.268070154022752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,28.75,29.020000457763672,28.350000381469727,28.350000381469727,28.350000381469727,252800,BLD,1.0853615535707617,0.946384464292382,1.2821868777779757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,28.489999771118164,28.790000915527344,28.030000686645508,28.15999984741211,28.15999984741211,226000,BLD,1.0941051005997715,0.9580965798448248,1.2723722310086394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,28.15999984741211,28.540000915527344,28.059999465942383,28.209999084472656,28.209999084472656,669000,BLD,1.091456998042753,1.0085076811859557,1.2644452083154725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,28.06999969482422,29.729999542236328,28.06999969482422,29.549999237060547,29.549999237060547,769500,BLD,1.031810509588058,0.9644670299773248,1.2182741431292523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,29.56999969482422,31.30500030517578,29.46999931335449,30.850000381469727,30.850000381469727,433600,BLD,1.0032415034111246,0.9225283219629185,1.1701782180788824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,30.81999969482422,30.88999938964844,30.13999938964844,30.520000457763672,30.520000457763672,89200,BLD,1.008519011303478,0.9403669833706948,1.2254259818126936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
