,2021-07-31,2021-05-01,2021-01-30,2020-10-31
Change To Liabilities,208000000.0,-296000000.0,23000000.0,458000000.0
Total Cashflows From Investing Activities,-120000000.0,-110000000.0,-56000000.0,-80000000.0
Net Borrowings,-677000000.0,258000000.0,-243000000.0,-177000000.0
Total Cash From Financing Activities,-678000000.0,167000000.0,-243000000.0,-176000000.0
Change To Operating Activities,641000000.0,-214000000.0,-27000000.0,-357000000.0
Net Income,80000000.0,-166000000.0,33000000.0,53000000.0
Change In Cash,110000000.0,-304000000.0,-208000000.0,-102000000.0
Effect Of Exchange Rate,-1000000.0,3000000.0,3000000.0,-1000000.0
Total Cash From Operating Activities,909000000.0,-364000000.0,88000000.0,155000000.0
Depreciation,206000000.0,205000000.0,208000000.0,204000000.0
Other Cashflows From Investing Activities,-29000000.0,16000000.0,18000000.0,3000000.0
Change To Inventory,-173000000.0,-16000000.0,-122000000.0,-222000000.0
Change To Account Receivables,-79000000.0,7000000.0,11000000.0,-106000000.0
Other Cashflows From Financing Activities,-1000000.0,-85000000.0,1000000.0,-4000000.0
Change To Netincome,26000000.0,116000000.0,-38000000.0,125000000.0
Capital Expenditures,-91000000.0,-126000000.0,-74000000.0,-83000000.0
Issuance Of Stock,,7000000.0,7000000.0,5000000.0
Repurchase Of Stock,,-13000000.0,-1000000.0,-1000000.0
