,2021-07-31,2020-07-31,2019-07-31,2018-07-31
Investments,-10841000.0,-946752000.0,-120480000.0,-162933000.0
Change To Liabilities,269876000.0,118879000.0,87674000.0,66625000.0
Total Cashflows From Investing Activities,-109668000.0,-1038162000.0,-162074000.0,-178103000.0
Total Cash From Financing Activities,41675000.0,1022212000.0,46384000.0,208397000.0
Change To Operating Activities,-112703000.0,-56044000.0,-42353000.0,-25636000.0
Issuance Of Stock,43925000.0,36935000.0,48203000.0,216544000.0
Net Income,-262029000.0,-115116000.0,-28655000.0,-39978000.0
Change In Cash,134047000.0,63367000.0,-57663000.0,47601000.0
Total Cash From Operating Activities,202040000.0,79317000.0,58027000.0,17307000.0
Depreciation,24090000.0,19718000.0,10306000.0,7088000.0
Change To Account Receivables,-111605000.0,-54222000.0,-31730000.0,-22559000.0
Other Cashflows From Financing Activities,-2250000.0,-145245000.0,-1797000.0,-4336000.0
Change To Netincome,289562000.0,134895000.0,43134000.0,17686000.0
Capital Expenditures,-48165000.0,-43072000.0,-25520000.0,-13397000.0
Net Borrowings,,1130522000.0,1130522000.0,1130522000.0
Repurchase Of Stock,,,-22000.0,-3811000.0
