Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Net Borrowings,Repurchase Of Stock
2018-04-06,28.31999969482422,29.663000106811523,28.049999237060547,28.21999931335449,28.21999931335449,737300,ZS,0.9755493039157356,1.3862508817770274,1.2863217618819138,1.0294048035181318,-0.0538554996023962,0.2936794708867207,0.2233950332055896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-09,28.46999931335449,28.700000762939453,26.5,26.540000915527344,26.540000915527344,934500,ZS,1.0493594355973048,1.5275056336493658,1.3888469984485363,1.0371214117684873,0.0122380238288175,0.4283298732141618,0.3269149416898942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-10,27.059999465942383,28.5,26.84000015258789,28.06999969482422,28.06999969482422,1068400,ZS,1.0039187962788558,1.4157464236023627,1.387958657215676,1.029383087600204,-0.025464291321348,0.3335203684207326,0.3180377658440412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-11,28.030000686645508,29.459999084472656,27.39999961853028,27.709999084472656,27.709999084472656,795300,ZS,1.0581017922607483,1.4839408260726514,1.3680981992040209,1.0343834471238158,0.0237183451369324,0.4019685916707782,0.2978727508018177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-12,27.809999465942383,28.59000015258789,27.77499961853028,27.959999084472656,27.959999084472656,258900,ZS,1.0182403521309504,1.4978541645007757,1.3154506431912705,1.0271557935683588,-0.0089154414374084,0.4169542306450737,0.2669883261804633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-13,28.700000762939453,28.700000762939453,27.030000686645508,27.479999542236328,27.479999542236328,418300,ZS,0.9974527039304848,1.5167394832417764,1.2983988682509322,1.0272560919411189,-0.0298033880106338,0.4283898647139272,0.2535348003347446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16,27.88999938964844,29.0,27.565000534057617,28.989999771118164,28.989999771118164,401000,ZS,0.9344601713166212,1.3928941492557227,1.2521558994017348,1.0235757079403338,-0.0891155366237126,0.3138137223968162,0.2214013411778688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-17,29.309999465942383,29.972999572753903,28.6299991607666,28.75,28.75,951500,ZS,0.9526956309442935,1.3840000318444294,1.2358260444972826,1.014767811419326,-0.0620721804750323,0.320126635070896,0.2224021358744905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18,28.959999084472656,29.0,28.0,28.64999961853028,28.64999961853028,377700,ZS,0.9521815375174149,1.444328154243724,1.1874345867620948,1.0120135674144035,-0.0598320298969888,0.3825473325734145,0.2074031445688178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-19,28.64999961853028,28.94499969482422,27.75,28.030000686645508,28.030000686645508,265500,ZS,0.9782375813268464,1.4202640170557657,1.2754191624773157,1.024856428629928,-0.0466188473030816,0.3586362282839401,0.2738406709719365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20,28.049999237060547,28.229999542236328,27.030000686645508,27.21999931335449,27.21999931335449,522500,ZS,0.9952241306375486,1.51432778326633,1.239897165737319,1.0270315688040224,-0.0318074381664738,0.4372922454679269,0.2476851391391806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-23,27.200000762939453,27.57999992370605,26.5,26.86000061035156,26.86000061035156,626800,ZS,0.9888309330754982,1.476917247487214,1.272151801656198,1.0289721591416667,-0.0401412260661685,0.3963843589909015,0.2832003393306653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-24,27.0,27.96999931335449,27.0,27.13999938964844,27.13999938964844,393200,ZS,0.9782608634540748,1.377302944316663,1.3076640558806776,1.0406249194487622,-0.0623640559946874,0.2969356784363266,0.2868870406698809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25,27.09000015258789,28.450000762939453,26.850000381469727,28.11000061035156,28.11000061035156,415700,ZS,0.8875844973746307,1.2885094426986616,1.290999648792732,1.03953065299256,-0.1519461556179291,0.2184314654387724,0.25974264670987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-26,28.39999961853028,28.809999465942383,28.17099952697754,28.64999961853028,28.64999961853028,396000,ZS,0.894589860454644,1.2324607973276611,1.3598603700948766,1.0247521280151235,-0.1301622675604795,0.1608598532738674,0.3188352068526112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-27,28.86000061035156,28.93000030517578,28.410999298095703,28.709999084472656,28.709999084472656,197200,ZS,0.8881922958259956,1.2560084473424276,1.3730407323581209,1.0380132315445008,-0.1498209357185052,0.1870534604095461,0.3352687454641119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-30,28.700000762939453,30.059999465942383,28.700000762939453,29.88999938964844,29.88999938964844,399100,ZS,0.8785547261662457,1.2388758626780427,1.330545375371834,1.0376551498532594,-0.1591004236870136,0.1523864078479726,0.2822174409160609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-01,29.799999237060547,30.030000686645508,29.0,29.1299991607666,29.1299991607666,418400,ZS,0.9673876112955638,1.2814968385351746,1.4064539100942746,1.0446815749675655,-0.0772939636720017,0.1949171677097712,0.3546196401905892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02,29.31999969482422,30.059999465942383,29.01000022888184,29.950000762939453,29.950000762939453,265300,ZS,0.975292098176422,1.2217028120368152,1.3689482122061902,1.0548014599130375,-0.0795093617366154,0.1247705172261561,0.2924969694086596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-03,28.75,28.75,26.75,27.56999969482422,27.56999969482422,1937300,ZS,1.0928545337061784,1.3511062898920898,1.513964531755245,1.0605317444062077,0.0323227892999706,0.2482605246226659,0.4382809680052077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-04,27.57999992370605,27.959999084472656,27.57999992370605,27.86000061035156,27.86000061035156,651300,ZS,1.1001435372238315,1.3295046699232629,1.4612346802801792,1.056267554793551,0.0438759824302805,0.2418536464354606,0.4102379443561952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-07,28.0,28.350000381469727,27.51000022888184,27.64999961853028,27.64999961853028,470200,ZS,1.366726995909306,1.384810178798933,1.4227848352744024,1.0491433491707594,0.3175836467385466,0.3012897220016466,0.3974456564812278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-08,27.64999961853028,27.90999984741211,27.270000457763672,27.530000686645508,27.530000686645508,266400,ZS,1.4722120511590662,1.3872138639369709,1.4645840424690943,1.0533582377542972,0.418853813404769,0.3098039720017489,0.4396993878066464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-09,27.489999771118164,27.8700008392334,27.333999633789062,27.850000381469727,27.850000381469727,325500,ZS,1.481148992279587,1.3666068528535682,1.439497292763492,1.0460669201720088,0.4350820721075783,0.3038536366805278,0.4298858878387557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-10,27.850000381469727,28.81999969482422,27.5,28.18000030517578,28.18000030517578,380900,ZS,1.3814762201413306,1.3314407399375516,1.4545777585012385,1.042896340423364,0.3385798797179666,0.2679333301951427,0.4414827562419208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-11,28.25,29.459999084472656,28.01000022888184,29.31999969482422,29.31999969482422,604500,ZS,1.3243520544070553,1.2397680372601727,1.2841064774132709,1.0355751904583157,0.2887768639487396,0.1876220875588714,0.2710975084269547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-14,29.3700008392334,30.100000381469727,28.40999984741211,28.46999931335449,28.46999931335449,564800,ZS,1.3835616557662396,1.3733754624918575,1.1626273014553534,1.041087727357805,0.3424739284084346,0.3116694164056812,0.1699459104954177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-15,28.420000076293945,28.76000022888184,27.25,27.40999984741211,27.40999984741211,753500,ZS,1.4958044592572657,1.4699015373884172,1.17657789783041,1.0466187864615744,0.4491856727956913,0.3987703036187398,0.1963833379402336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-16,27.530000686645508,27.799999237060547,27.065000534057617,27.09000015258789,27.09000015258789,383100,ZS,1.4913252601816438,1.469915078277334,1.2358803748119582,1.0408877248167443,0.4504375353648993,0.4003464785905235,0.251320627751151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-17,27.06999969482422,28.51000022888184,26.75200080871582,27.38999938964844,27.38999938964844,676300,ZS,1.4297189017905538,1.4395765309902724,1.2358524727428104,1.0349193513761987,0.3947995504143551,0.3653661865325768,0.2530768408661611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-18,27.39999961853028,27.809999465942383,27.209999084472656,27.280000686645508,27.280000686645508,227400,ZS,1.3887462378283295,1.5293255194500963,1.2712609762562368,1.0385787395853494,0.3501674982429801,0.4553460311669735,0.2738128869861971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-21,27.350000381469727,27.989999771118164,27.040000915527344,27.420000076293945,27.420000076293945,268300,ZS,1.2840991607039995,1.5517869846341574,1.2622173783388777,1.025089312179409,0.2590098485245908,0.4859473670810903,0.2741004703506087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-22,27.559999465942383,27.559999465942383,27.0,27.09000015258789,27.09000015258789,348700,ZS,1.3521595002507223,1.6400885956042126,1.3621262945011048,1.0307376712719063,0.3214218289788157,0.5626803522585739,0.3472973171035274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-23,26.8799991607666,27.13999938964844,26.26000022888184,26.559999465942383,26.559999465942383,693400,ZS,1.3689759541213704,1.7793674424630248,1.4141567066465428,1.0150475795387122,0.3539283745826582,0.6981576406542107,0.4028491016047562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-24,26.450000762939453,27.030000686645508,26.350000381469727,26.549999237060547,26.549999237060547,467800,ZS,1.3510357801372228,1.7702448719619457,1.4787193766367817,1.0168206501033523,0.3342151300338702,0.6889891071758059,0.4618239445344321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,26.5,26.75,24.76000022888184,24.950000762939453,24.950000762939453,1034000,ZS,1.387174330742346,1.8901802968063723,1.5679357809877634,1.0047051141844092,0.3824692165579368,0.8039639849379829,0.5392777374049174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-29,25.0,26.13999938964844,25.0,25.6299991607666,25.6299991607666,731200,ZS,1.3776825021259531,1.7128366353237854,1.4518142919580062,1.0170681966545738,0.3606143054713793,0.6251757108276217,0.4511624337104534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-30,25.940000534057617,26.39999961853028,25.11100006103516,25.5,25.5,763300,ZS,1.4019607843137254,1.6780392515893077,1.685490178126915,1.0058059528088674,0.396154831504858,0.6017217810536395,0.6969993129249606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,25.6200008392334,26.32999992370605,25.06999969482422,26.26000022888184,26.26000022888184,725900,ZS,1.412033568464046,1.6854530820930542,1.5380806945015115,1.0168871932272077,0.3951463752368382,0.5999023242508321,0.5639979156854156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,26.36000061035156,28.200000762939453,26.36000061035156,28.18000030517578,28.18000030517578,849100,ZS,1.292760820108463,1.563875060949873,1.4407380423861862,1.0077177169743037,0.2850431031341596,0.4915496963508758,0.4766219972346439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,28.38999938964844,29.39999961853028,28.38999938964844,29.209999084472656,29.209999084472656,1217700,ZS,1.255391965706641,1.4334132230131382,1.361177664078349,1.0112024797155206,0.2441894859911204,0.3704999544839897,0.403884400267516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05,29.31999969482422,30.15999984741211,28.90999984741211,30.1299991607666,30.1299991607666,818100,ZS,1.261533334890611,1.5283770501070566,1.3680717679666328,1.01633028397258,0.2452030509180309,0.4712118461821477,0.4072637359045697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-06,30.200000762939453,31.51000022888184,29.86000061035156,30.64999961853028,30.64999961853028,2051600,ZS,1.3008156420263148,1.4929852819269782,1.365742288135103,1.01575942124869,0.2850562207776248,0.4396967073615216,0.4193117999231993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-07,36.0,42.15999984741211,34.849998474121094,37.790000915527344,37.790000915527344,10862900,ZS,1.0198465197626347,1.1365440519291423,1.1238422913944106,1.0174469663824934,0.0023995533801413,0.080308978296602,0.1886750731768854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-08,37.4900016784668,40.95000076293945,37.400001525878906,40.52999877929688,40.52999877929688,3254200,ZS,0.96521095756528,1.0530471648318218,0.9442388751640516,1.0052080736804023,-0.0399971161151223,0.0015157754834154,0.0366811180578446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-11,40.959999084472656,43.97999954223633,40.59000015258789,41.25,41.25,3320600,ZS,0.982787900982481,1.0288484515565812,0.959999963008996,1.0105777092882633,-0.0277898083057822,-0.0247802967875123,0.0537750479835643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-12,41.7599983215332,41.79999923706055,38.790000915527344,38.93000030517578,38.93000030517578,2774100,ZS,1.0208066110182723,1.0952992308088785,1.0102748914139037,1.0061680526397327,0.0146385583785395,0.0445128884724039,0.1217307298243721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13,39.11000061035156,39.869998931884766,38.29999923706055,38.83000183105469,38.83000183105469,1568600,ZS,1.0589749418708148,1.0368271033491134,0.958794689328633,1.0074181839888556,0.0515567578819591,-0.010388549665548,0.0810321223783989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14,39.58000183105469,41.0,39.27000045776367,39.38999938964844,39.38999938964844,1952300,ZS,1.063214057300066,1.009139391112714,0.8875348978466862,1.0075359550207903,0.0556781022792756,-0.0385378403880285,0.0320757867382918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15,38.95000076293945,42.720001220703125,38.935001373291016,41.0,41.0,3448000,ZS,1.0165853732969703,0.9226829714891388,0.867073152123428,1.0096019294644618,0.0069834438325084,-0.120383566510911,0.0346612308116903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-18,40.75,40.84000015258789,39.52000045776367,40.400001525878906,40.400001525878906,1760500,ZS,0.9995049391829636,0.9608910452628922,0.9685643462921616,1.0102476448598272,-0.0107427056768636,-0.088793053273836,0.0967904301224024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19,39.88999938964844,39.9900016784668,36.36000061035156,39.15999984741211,39.15999984741211,3160600,ZS,1.0160878720778868,1.02477020491529,1.0257915813449614,1.010631938115176,0.0054559339627107,-0.0286671912912266,0.1438310101058023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,39.61000061035156,39.9900016784668,37.77000045776367,37.8849983215332,37.8849983215332,1292000,ZS,1.0922529471143074,1.0935727105899766,1.05054773658097,1.0076096239040084,0.0846433232102989,0.0499396812255816,0.1716901632792642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21,38.08000183105469,38.08000183105469,35.189998626708984,35.209999084472656,35.209999084472656,2687000,ZS,1.130644771611111,1.2110196108596991,1.1136040927011546,1.008634820248486,0.1220099513626249,0.1598380020826786,0.2207239129799573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-22,35.599998474121094,36.900001525878906,34.25,36.630001068115234,36.630001068115234,3702500,ZS,1.1253071258188765,1.145782145696854,1.086814092613932,1.0148038426897,0.1105032831291765,0.1022809285065753,0.1972633025803852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,36.380001068115234,37.81999969482422,34.38999938964844,36.36000061035156,36.36000061035156,2068800,ZS,1.0910340347368257,1.1443894365201233,1.0814081142680168,1.0325715690378434,0.0584624656989822,0.0864712424709699,0.1974360050851705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26,36.45000076293945,37.34000015258789,35.29999923706055,35.869998931884766,35.869998931884766,1090100,ZS,1.0420965202451744,1.1368831891167863,1.1644829021902872,1.0198612964637193,0.0222352237814551,0.0796728923624077,0.2526439204154326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,35.779998779296875,36.89599990844727,34.310001373291016,34.61000061035156,34.61000061035156,1080400,ZS,1.0465183641132334,1.1537127882405482,1.258595799049555,1.0240098685139658,0.0225084955992675,0.0872817291117753,0.3224024403034942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,34.5,35.66999816894531,33.5099983215332,35.310001373291016,35.310001373291016,1206200,ZS,1.0,1.0487113378394513,1.245539445815582,1.0280310192931803,-0.0280310192931805,-0.0069295445301724,0.3024766207687264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,35.70000076293945,36.900001525878906,34.279998779296875,35.75,35.75,1381700,ZS,1.008671367085063,1.0688111632020325,1.2553846452619646,1.0229810328203164,-0.0143096657352532,0.0130573815192762,0.307206308397232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02,36.0,37.47999954223633,34.79999923706055,37.08000183105469,37.08000183105469,1355700,ZS,0.9986514819501456,1.0196871495735729,1.224649342098495,1.028037383723741,-0.0293859017735956,-0.0229501204797026,0.2723343386292752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,37.459999084472656,37.790000915527344,35.599998474121094,36.43000030517578,36.43000030517578,761200,ZS,1.0247049552110774,1.0167444580082778,1.2407356679741142,1.0316057780571557,-0.0069008228460782,-0.0188105987018321,0.2866528769711987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,36.61000061035156,36.81999969482422,35.279998779296875,36.66999816894531,36.66999816894531,624400,ZS,0.9978184341327518,0.9912735284755148,1.2274338851658515,1.0278585751886449,-0.0300401410558928,-0.0333530414215825,0.2873537554376471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06,36.70000076293945,38.77999877929688,36.54999923706055,38.0099983215332,38.0099983215332,1256600,ZS,0.9800053050488388,0.9400158147861526,1.1923178557245502,1.022944787767895,-0.0429394827190562,-0.0701417086285065,0.2520011168588376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09,38.95000076293945,40.06999969482422,37.619998931884766,39.869998931884766,39.869998931884766,1279800,ZS,0.9290193606176844,0.8412340560336657,1.1073489518097617,1.0132572440264689,-0.0842378834087844,-0.1310338896705727,0.1701287285372443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10,40.34000015258789,40.34000015258789,38.150001525878906,38.540000915527344,38.540000915527344,1241200,ZS,0.9935132331587652,0.8964711576626022,1.1634665046030743,1.014019569285541,-0.0205063361267757,-0.0561984532232507,0.2178040430271757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-11,38.0,39.310001373291016,37.0099983215332,39.119998931884766,39.119998931884766,970200,ZS,0.9762269854149256,0.9279141162622636,1.1592535713787702,1.0161209399346474,-0.0398939545197217,-0.0408991533423369,0.1938500878724612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12,39.22999954223633,40.790000915527344,38.810001373291016,40.540000915527344,40.540000915527344,1003000,ZS,0.9388258636845156,0.909225450861638,1.099901310942234,1.0037965838177765,-0.0649707201332606,-0.0535324217141461,0.1542379975771526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,40.68000030517578,40.77000045776367,39.119998931884766,39.7400016784668,39.7400016784668,724400,ZS,0.9441368614258,0.9803723562896378,1.1336184533044693,1.0115806406556596,-0.0674437792298595,-0.0042665202760394,0.1885687944501676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16,39.65999984741211,41.43000030517578,39.02000045776367,41.119998931884766,41.119998931884766,896800,ZS,0.8839980403291066,0.9219358179023784,1.0958171824841936,1.0069134712233376,-0.122915430894231,-0.0635729589596049,0.1421570727102302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
