Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2018-05-07,28.0,28.350000381469727,27.51000022888184,27.64999961853028,27.64999961853028,470200,ZS,1.366726995909306,1.384810178798933,1.4227848352744024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-08,27.64999961853028,27.90999984741211,27.270000457763672,27.530000686645508,27.530000686645508,266400,ZS,1.4722120511590662,1.3872138639369709,1.4645840424690943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-09,27.489999771118164,27.8700008392334,27.333999633789062,27.850000381469727,27.850000381469727,325500,ZS,1.481148992279587,1.3666068528535682,1.439497292763492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-10,27.850000381469727,28.81999969482422,27.5,28.18000030517578,28.18000030517578,380900,ZS,1.3814762201413306,1.3314407399375516,1.4545777585012385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-11,28.25,29.459999084472656,28.01000022888184,29.31999969482422,29.31999969482422,604500,ZS,1.3243520544070553,1.2397680372601727,1.2841064774132709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-14,29.3700008392334,30.100000381469727,28.40999984741211,28.46999931335449,28.46999931335449,564800,ZS,1.3835616557662396,1.3733754624918575,1.1626273014553534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-15,28.420000076293945,28.76000022888184,27.25,27.40999984741211,27.40999984741211,753500,ZS,1.4958044592572657,1.4699015373884172,1.17657789783041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-16,27.530000686645508,27.799999237060547,27.065000534057617,27.09000015258789,27.09000015258789,383100,ZS,1.4913252601816438,1.469915078277334,1.2358803748119582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-17,27.06999969482422,28.51000022888184,26.75200080871582,27.38999938964844,27.38999938964844,676300,ZS,1.4297189017905538,1.4395765309902724,1.2358524727428104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-18,27.39999961853028,27.809999465942383,27.209999084472656,27.280000686645508,27.280000686645508,227400,ZS,1.3887462378283295,1.5293255194500963,1.2712609762562368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-21,27.350000381469727,27.989999771118164,27.040000915527344,27.420000076293945,27.420000076293945,268300,ZS,1.2840991607039995,1.5517869846341574,1.2622173783388777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-22,27.559999465942383,27.559999465942383,27.0,27.09000015258789,27.09000015258789,348700,ZS,1.3521595002507223,1.6400885956042126,1.3621262945011048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-23,26.8799991607666,27.13999938964844,26.26000022888184,26.559999465942383,26.559999465942383,693400,ZS,1.3689759541213704,1.7793674424630248,1.4141567066465428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-24,26.450000762939453,27.030000686645508,26.350000381469727,26.549999237060547,26.549999237060547,467800,ZS,1.3510357801372228,1.7702448719619457,1.4787193766367817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,26.5,26.75,24.76000022888184,24.950000762939453,24.950000762939453,1034000,ZS,1.387174330742346,1.8901802968063723,1.5679357809877634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-29,25.0,26.13999938964844,25.0,25.6299991607666,25.6299991607666,731200,ZS,1.3776825021259531,1.7128366353237854,1.4518142919580062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-30,25.940000534057617,26.39999961853028,25.11100006103516,25.5,25.5,763300,ZS,1.4019607843137254,1.6780392515893077,1.685490178126915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,25.6200008392334,26.32999992370605,25.06999969482422,26.26000022888184,26.26000022888184,725900,ZS,1.412033568464046,1.6854530820930542,1.5380806945015115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,26.36000061035156,28.200000762939453,26.36000061035156,28.18000030517578,28.18000030517578,849100,ZS,1.292760820108463,1.563875060949873,1.4407380423861862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,28.38999938964844,29.39999961853028,28.38999938964844,29.209999084472656,29.209999084472656,1217700,ZS,1.255391965706641,1.4334132230131382,1.361177664078349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05,29.31999969482422,30.15999984741211,28.90999984741211,30.1299991607666,30.1299991607666,818100,ZS,1.261533334890611,1.5283770501070566,1.3680717679666328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-06,30.200000762939453,31.51000022888184,29.86000061035156,30.64999961853028,30.64999961853028,2051600,ZS,1.3008156420263148,1.4929852819269782,1.365742288135103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-07,36.0,42.15999984741211,34.849998474121094,37.790000915527344,37.790000915527344,10862900,ZS,1.0198465197626347,1.1365440519291423,1.1238422913944106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-08,37.4900016784668,40.95000076293945,37.400001525878906,40.52999877929688,40.52999877929688,3254200,ZS,0.96521095756528,1.0530471648318218,0.9442388751640516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-11,40.959999084472656,43.97999954223633,40.59000015258789,41.25,41.25,3320600,ZS,0.982787900982481,1.0288484515565812,0.959999963008996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-12,41.7599983215332,41.79999923706055,38.790000915527344,38.93000030517578,38.93000030517578,2774100,ZS,1.0208066110182723,1.0952992308088785,1.0102748914139037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13,39.11000061035156,39.869998931884766,38.29999923706055,38.83000183105469,38.83000183105469,1568600,ZS,1.0589749418708148,1.0368271033491134,0.958794689328633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14,39.58000183105469,41.0,39.27000045776367,39.38999938964844,39.38999938964844,1952300,ZS,1.063214057300066,1.009139391112714,0.8875348978466862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15,38.95000076293945,42.720001220703125,38.935001373291016,41.0,41.0,3448000,ZS,1.0165853732969703,0.9226829714891388,0.867073152123428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-18,40.75,40.84000015258789,39.52000045776367,40.400001525878906,40.400001525878906,1760500,ZS,0.9995049391829636,0.9608910452628922,0.9685643462921616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19,39.88999938964844,39.9900016784668,36.36000061035156,39.15999984741211,39.15999984741211,3160600,ZS,1.0160878720778868,1.02477020491529,1.0257915813449614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,39.61000061035156,39.9900016784668,37.77000045776367,37.8849983215332,37.8849983215332,1292000,ZS,1.0922529471143074,1.0935727105899766,1.05054773658097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21,38.08000183105469,38.08000183105469,35.189998626708984,35.209999084472656,35.209999084472656,2687000,ZS,1.130644771611111,1.2110196108596991,1.1136040927011546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-22,35.599998474121094,36.900001525878906,34.25,36.630001068115234,36.630001068115234,3702500,ZS,1.1253071258188765,1.145782145696854,1.086814092613932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,36.380001068115234,37.81999969482422,34.38999938964844,36.36000061035156,36.36000061035156,2068800,ZS,1.0910340347368257,1.1443894365201233,1.0814081142680168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26,36.45000076293945,37.34000015258789,35.29999923706055,35.869998931884766,35.869998931884766,1090100,ZS,1.0420965202451744,1.1368831891167863,1.1644829021902872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,35.779998779296875,36.89599990844727,34.310001373291016,34.61000061035156,34.61000061035156,1080400,ZS,1.0465183641132334,1.1537127882405482,1.258595799049555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,34.5,35.66999816894531,33.5099983215332,35.310001373291016,35.310001373291016,1206200,ZS,1.0,1.0487113378394513,1.245539445815582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,35.70000076293945,36.900001525878906,34.279998779296875,35.75,35.75,1381700,ZS,1.008671367085063,1.0688111632020325,1.2553846452619646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02,36.0,37.47999954223633,34.79999923706055,37.08000183105469,37.08000183105469,1355700,ZS,0.9986514819501456,1.0196871495735729,1.224649342098495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,37.459999084472656,37.790000915527344,35.599998474121094,36.43000030517578,36.43000030517578,761200,ZS,1.0247049552110774,1.0167444580082778,1.2407356679741142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,36.61000061035156,36.81999969482422,35.279998779296875,36.66999816894531,36.66999816894531,624400,ZS,0.9978184341327518,0.9912735284755148,1.2274338851658515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06,36.70000076293945,38.77999877929688,36.54999923706055,38.0099983215332,38.0099983215332,1256600,ZS,0.9800053050488388,0.9400158147861526,1.1923178557245502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09,38.95000076293945,40.06999969482422,37.619998931884766,39.869998931884766,39.869998931884766,1279800,ZS,0.9290193606176844,0.8412340560336657,1.1073489518097617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10,40.34000015258789,40.34000015258789,38.150001525878906,38.540000915527344,38.540000915527344,1241200,ZS,0.9935132331587652,0.8964711576626022,1.1634665046030743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-11,38.0,39.310001373291016,37.0099983215332,39.119998931884766,39.119998931884766,970200,ZS,0.9762269854149256,0.9279141162622636,1.1592535713787702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12,39.22999954223633,40.790000915527344,38.810001373291016,40.540000915527344,40.540000915527344,1003000,ZS,0.9388258636845156,0.909225450861638,1.099901310942234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,40.68000030517578,40.77000045776367,39.119998931884766,39.7400016784668,39.7400016784668,724400,ZS,0.9441368614258,0.9803723562896378,1.1336184533044693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16,39.65999984741211,41.43000030517578,39.02000045776367,41.119998931884766,41.119998931884766,896800,ZS,0.8839980403291066,0.9219358179023784,1.0958171824841936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-17,41.119998931884766,41.97999954223633,40.17499923706055,41.880001068115234,41.880001068115234,1151100,ZS,0.9336198060388622,0.8782234441559943,1.0957497187025185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-18,42.31999969482422,42.630001068115234,40.91999816894531,41.68000030517578,41.68000030517578,963100,ZS,0.9666506866729598,0.8560460663131298,1.093809976458339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-19,41.45000076293945,41.8650016784668,40.15999984741211,40.380001068115234,40.380001068115234,722200,ZS,0.9861317147479424,0.8989598384563607,1.118623005798094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-20,40.56999969482422,41.7599983215332,39.31800079345703,39.790000915527344,39.790000915527344,1290900,ZS,0.9909524854971522,0.8929378728773018,1.1440060168483257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-23,39.619998931884766,42.43000030517578,39.0,41.380001068115234,41.380001068115234,947600,ZS,1.0082165331998958,0.8221362875695355,1.1689221286452691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-24,41.52000045776367,42.540000915527344,38.09999847412109,39.810001373291016,39.810001373291016,1207900,ZS,1.0688268718726504,0.8980155429983251,1.213765336045496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-25,39.68999862670898,41.27999877929688,39.0,41.220001220703125,41.220001220703125,599900,ZS,1.0778747935325244,0.8187772683288702,1.190441490578568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-26,39.869998931884766,40.72999954223633,39.47999954223633,39.66999816894531,39.66999816894531,856700,ZS,1.1913284724709046,0.8613561821561782,1.2180489519823157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-27,40.09999847412109,40.40999984741211,37.11000061035156,37.380001068115234,37.380001068115234,1134100,ZS,1.257356839406046,0.9494382200202612,1.2774210442901852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-30,37.290000915527344,37.72999954223633,35.18000030517578,36.220001220703125,36.220001220703125,1235600,ZS,1.3020430220321404,1.001932625413171,1.326062870253114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31,36.09999847412109,36.77000045776367,33.900001525878906,35.310001373291016,35.310001373291016,1391200,ZS,1.2432738549561624,1.1033700812581262,1.3724156669426948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-01,35.599998474121094,36.22999954223633,35.191001892089844,36.060001373291016,36.060001373291016,508700,ZS,1.1866333689942985,1.0931779441956146,1.3474763810901464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-02,35.65999984741211,37.46599960327149,35.32400131225586,37.02999877929688,37.02999877929688,868700,ZS,1.1952470910228208,1.073994106637635,1.3529570652357543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-03,37.16999816894531,37.632999420166016,36.34799957275391,37.33000183105469,37.33000183105469,647700,ZS,1.180551768903546,1.0975086850014657,1.312617133579594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06,37.41999816894531,38.66999816894531,36.060001373291016,36.59000015258789,36.59000015258789,692800,ZS,1.14430168781848,1.120524728860932,1.368680011538964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-07,37.060001373291016,38.29999923706055,36.75,37.25,37.25,501500,ZS,1.236241590256659,1.1205369578111892,1.345234915714136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-08,37.40999984741211,38.43000030517578,36.77899932861328,37.040000915527344,37.040000915527344,546900,ZS,1.2354210904554916,1.0990820215505672,1.3496220421935992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-09,37.08000183105469,39.59000015258789,37.08000183105469,38.290000915527344,38.290000915527344,703600,ZS,1.1217027875682914,1.0274222828925228,1.3013841901175731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-10,38.209999084472656,38.63999938964844,37.150001525878906,38.18999862670898,38.18999862670898,457300,ZS,1.1175700926924523,1.0557737927391695,1.3006022507214117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13,38.43000030517578,39.22600173950195,37.54999923706055,38.060001373291016,38.060001373291016,565500,ZS,1.1150813740246386,1.0533368025761936,1.3079347604603735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-14,38.02999877929688,38.59000015258789,36.77000045776367,37.52000045776367,37.52000045776367,633900,ZS,1.1364605242382222,1.0924840399351623,1.3307569215352772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-15,37.02000045776367,37.40499877929688,35.5099983215332,36.34999847412109,36.34999847412109,1100400,ZS,1.107565337318949,1.0357634967353118,1.375515876172508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-16,36.9900016784668,39.150001525878906,36.678001403808594,39.09999847412109,39.09999847412109,1754700,ZS,1.0166240805945077,0.8465473085895084,1.2971867826100534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-17,38.91999816894531,41.0,38.55500030517578,40.290000915527344,40.290000915527344,1513200,ZS,0.9389426897847352,0.8004467427939717,1.2330602922877976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-20,40.70000076293945,40.9900016784668,39.77999877929688,39.81999969482422,39.81999969482422,968500,ZS,0.974886991269114,0.8407835208142415,1.5210949311658852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-21,39.79999923706055,39.98899841308594,39.060001373291016,39.43000030517578,39.43000030517578,922700,ZS,1.017752999176304,0.8584833429402173,1.471721996707151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22,39.70000076293945,42.5,39.04999923706055,41.720001220703125,41.720001220703125,1956100,ZS,0.9930488756701322,0.8312559753226034,1.3789548680729231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-23,41.5,43.900001525878906,41.26100158691406,42.54999923706055,42.54999923706055,1528500,ZS,1.002115162260908,0.8133960336292242,1.3694477438911723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
