,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-11379000.0,1281431000.0,232058000.0,16004000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-1274308000.0,1259988000.0,-118952000.0,-372594000.0
Net Borrowings,-1416441000.0,-1786787000.0,486469000.0,-481834000.0
Total Cash From Financing Activities,1461428000.0,-1500021000.0,-182380000.0,-63199000.0
Change To Operating Activities,-44075000.0,-31402000.0,-58051000.0,31519000.0
Net Income,528904000.0,332552000.0,321812000.0,272165000.0
Change In Cash,769441000.0,162981000.0,18814000.0,-45068000.0
Repurchase Of Stock,-115161000.0,-94484000.0,-94484000.0,-94484000.0
Total Cash From Operating Activities,582321000.0,403014000.0,320146000.0,390725000.0
Depreciation,31401000.0,20250000.0,18324000.0,19157000.0
Other Cashflows From Investing Activities,5163000.0,6915000.0,3008000.0,3008000.0
Dividends Paid,-173823000.0,-128900000.0,-104053000.0,-95888000.0
Other Cashflows From Financing Activities,3166853000.0,510150000.0,-564796000.0,514375000.0
Change To Netincome,36979000.0,-2532000.0,52872000.0,43286000.0
Capital Expenditures,-22143000.0,-18588000.0,-15115000.0,-11229000.0
Issuance Of Stock,,,,148000.0
