,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,73235000.0,86404000.0,32883000.0,38842000.0
Capital Surplus,3634140000.0,3734519000.0,2045351000.0,2035219000.0
Total Liab,27928606000.0,26214873000.0,18640578000.0,18763138000.0
Total Stockholder Equity,6130669000.0,5970835000.0,4052824000.0,3824154000.0
Total Assets,34059275000.0,32185708000.0,22693402000.0,22587292000.0
Common Stock,92571000.0,94746000.0,69847000.0,69491000.0
Other Current Assets,128845000.0,356856000.0,201199000.0,200157000.0
Retained Earnings,2403189000.0,2140968000.0,1937316000.0,1719557000.0
Other Liab,106157000.0,126516000.0,63973000.0,109356000.0
Good Will,3231636000.0,3223671000.0,1900845000.0,1900845000.0
Treasury Stock,769000.0,602000.0,310000.0,-113000.0
Other Assets,20339031000.0,19151677000.0,10538872000.0,10177403000.0
Cash,1343549000.0,379008000.0,295827000.0,279913000.0
Total Current Liabilities,27771129000.0,25900900000.0,18575479000.0,18648559000.0
Other Stockholder Equity,769000.0,602000.0,310000.0,-113000.0
Property Plant Equipment,380572000.0,326832000.0,257046000.0,257065000.0
Total Current Assets,1483080000.0,743123000.0,498831000.0,491257000.0
Long Term Investments,8551721000.0,8654001000.0,9464925000.0,9721880000.0
Net Tangible Assets,2825798000.0,2660760000.0,2119096000.0,1884467000.0
Long Term Debt,5400000.0,129534000.0,1126000.0,5223000.0
Inventory,10686000.0,7259000.0,1805000.0,11187000.0
Accounts Payable,27360492000.0,24199732000.0,17256558000.0,17821460000.0
