,2020-12-26,2019-12-28,2018-12-29,2017-12-30
Capital Surplus,228875000.0,226123000.0,226852000.0,209599000.0
Total Liab,961964000.0,706242000.0,691431000.0,698583000.0
Total Stockholder Equity,691835000.0,721469000.0,686824000.0,650672000.0
Other Current Liab,164956000.0,139866000.0,53119000.0,110196000.0
Total Assets,1653799000.0,1427711000.0,1380564000.0,1352460000.0
Common Stock,682000.0,681000.0,679000.0,677000.0
Other Current Assets,18520000.0,21370000.0,16287000.0,14394000.0
Retained Earnings,2046238000.0,1962161000.0,1841279000.0,1611158000.0
Other Liab,88612000.0,83126000.0,70749000.0,66878000.0
Good Will,40949000.0,38508000.0,38232000.0,39065000.0
Treasury Stock,-1583960000.0,-1467496000.0,-1381986000.0,-1170762000.0
Other Assets,88802000.0,105460000.0,86871000.0,76181000.0
Cash,249354000.0,319515000.0,199736000.0,242416000.0
Total Current Liabilities,806137000.0,552904000.0,535818000.0,548643000.0
Other Stockholder Equity,-1999000.0,-2212000.0,-5875000.0,-3162000.0
Property Plant Equipment,299591000.0,285855000.0,284032000.0,276011000.0
Total Current Assets,1208175000.0,997888000.0,971429000.0,961203000.0
Long Term Investments,16282000.0,,,44879000.0
Net Tangible Assets,650886000.0,682961000.0,648592000.0,611607000.0
Short Term Investments,41375000.0,32901000.0,40058000.0,48928000.0
Net Receivables,898926000.0,624102000.0,715348000.0,655465000.0
Accounts Payable,380505000.0,271996000.0,314134000.0,285132000.0
Minority Interest,,,2309000.0,3205000.0
