Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2017-10-16,98.3000030517578,102.5500030517578,96.8000030517578,98.25,91.60698699951172,292300,LSTR,0.9684294581769086,1.149724192605532,1.039511586092608,1.0047827275420922,-0.0363532693651835,0.0346624274638243,-0.0460824112675983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,98.3000030517578,98.68000030517578,97.25,97.75,91.14079284667967,246000,LSTR,0.991304290320966,1.1530082941528743,1.0677117523630912,1.016827126331923,-0.025522836010957,0.032012523983558,-0.019226533951709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,97.9499969482422,98.8499984741211,97.5,98.5500030517578,91.88668823242188,206000,LSTR,0.967004938319988,1.1451940471805675,1.048727840414116,1.016900814218988,-0.0498958758989999,0.028610323083261,-0.0272675040105392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,98.0,99.25,97.4499969482422,99.0999984741211,92.39950561523438,133300,LSTR,0.9788102341443984,1.1388382186490482,1.0516280752652056,1.0195478153138224,-0.040737581169424,0.0222873163098467,-0.0262054660526185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,99.1500015258789,100.6500015258789,99.1500015258789,100.0999984741211,93.33189392089844,153900,LSTR,0.9805322369506322,1.1492702071853982,1.045185241013838,1.0187296628598663,-0.0381974259092341,0.0323446814078536,-0.020288768210626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,100.0500030517578,100.0500030517578,98.25,99.3000030517578,92.5859832763672,298900,LSTR,0.988431806701534,1.1477924556443404,1.0679405674129387,1.0231439317955078,-0.0347121250939738,0.0335543026796583,-0.0005165844526497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,99.3000030517578,100.4800033569336,99.0999984741211,99.6500015258789,92.91233825683594,211000,LSTR,0.9844576450751448,1.1310240605225432,1.0708211045206493,1.023176662025299,-0.0387190169501545,0.0302311766761487,-0.0085597157772039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,99.5999984741211,99.5999984741211,97.6999969482422,99.0,92.30626678466795,171500,LSTR,0.9929439090776772,1.1389631687262018,1.0932574368941894,1.028738706809164,-0.0357947977314868,0.0307493471716362,-0.0005638253911151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,101.0,101.0,97.5999984741211,99.8499984741211,93.09880828857422,386000,LSTR,1.0020354600112582,1.1740106060594886,1.1078800361921477,1.0357335667629224,-0.0336981067516641,0.0696420753720472,0.0168580018712865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,100.5500030517578,101.9000015258789,99.5999984741211,101.9000015258789,95.01019287109376,312000,LSTR,0.9961211501387274,1.1309616920213763,1.0930858923057056,1.0327543330408862,-0.0366331829021587,0.0525427384253356,-0.003042906429364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,101.3499984741211,101.5500030517578,98.25,98.4000015258789,91.746826171875,213200,LSTR,1.0498640382389337,1.128366030681622,1.1154108290424298,1.0448229351223306,0.0050411031166031,0.0822550971091431,0.0050213366475628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,98.6500015258789,99.9000015258789,98.25,98.75,92.07317352294922,293900,LSTR,1.0400604397584896,1.1413323345664623,1.1315624555909884,1.0378093145840102,0.0022511251744794,0.087675966151971,0.023982504462565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,99.5999984741211,99.8000030517578,98.25,98.75,92.07317352294922,151800,LSTR,1.0400604397584896,1.1449309612067733,1.1300157479792994,1.0388512590749122,0.0012091806835774,0.0903469428549235,0.0205731417202308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,98.8499984741211,100.0,98.33000183105467,99.9499969482422,93.1920394897461,185500,LSTR,1.0225659436160868,1.0824229195455013,1.1108462335283715,1.0310647944789963,-0.0084988508629095,0.0643765774255018,0.0063442222427894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,99.6999969482422,99.9499969482422,98.4499969482422,99.5999984741211,92.86571502685548,184200,LSTR,1.031184278466443,1.0739928500393727,1.1239498212920618,1.0262436118253355,0.0049406666411071,0.0483564444716202,0.0161395026026955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,99.0,99.8499984741211,98.25,98.3499984741211,91.7002182006836,198300,LSTR,1.058540446219511,1.1026129490900949,1.1439288925481792,1.0311845275729687,0.0273559186465421,0.0665020198876504,0.0382006082120724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,98.3499984741211,100.3499984741211,97.5,98.6999969482422,92.02654266357422,204600,LSTR,1.064928810506758,1.1177349422401714,1.1455460129962411,1.0414917955670933,0.0234370149396647,0.0718251322125054,0.033719653901171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,98.8499984741211,99.52999877929688,97.4499969482422,98.1999969482422,91.56035614013672,316700,LSTR,1.0586281192090758,1.1508267770041478,1.1741884988074742,1.0390384642435906,0.0195896549654852,0.0898220139064092,0.0595351934061225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,98.0500030517578,98.8000030517578,96.4000015258789,96.5,89.97530364990234,332800,LSTR,1.0788337016374543,1.1679393869862598,1.173772218549215,1.0401272810196784,0.0387064206177758,0.0923645342521675,0.0610932257228915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,96.3499984741211,97.5999984741211,95.9000015258789,96.9000015258789,90.34825897216795,220200,LSTR,1.0795455073231357,1.1646921199206868,1.1741805336152873,1.0393664161720684,0.0401790911510673,0.0887988712802689,0.0608425732603592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,96.4499969482422,96.8499984741211,95.9499969482422,96.3499984741211,89.92823791503906,321400,LSTR,1.0762844960505042,1.1595904123449128,1.1865262744596323,1.0305050740272153,0.0457794220232889,0.092923197578592,0.0748937136290255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,95.9499969482422,96.75,95.5,96.0999984741211,89.6949234008789,319800,LSTR,1.0785639050693092,1.1689479166959056,1.1964922702714151,1.043144349882203,0.0354195551871061,0.1040071342530832,0.0828400494331642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,95.4000015258789,96.0999984741211,94.8000030517578,95.0500030517578,88.71490478515625,334500,LSTR,1.0994213126201835,1.1807927217312633,1.2129193742023592,1.0570826794517585,0.042338633168425,0.1128430034576661,0.1022912747717113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,95.5500030517578,96.8499984741211,95.25,96.8000030517578,90.34825897216795,268200,LSTR,1.0779958701675807,1.1615442901431476,1.2109557683345231,1.0412088647392546,0.0367870054283261,0.0910650778055295,0.0987410575713749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,96.0,96.4000015258789,94.8000030517578,95.1999969482422,88.8548812866211,313500,LSTR,1.102941281274613,1.206672249513948,1.211543202196527,1.0392013474275237,0.0637399338470894,0.1313512018349825,0.1116038302788511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,95.1999969482422,97.3499984741211,95.1500015258789,96.9000015258789,90.44158172607422,179200,LSTR,1.077915389604786,1.151436193218039,1.2149541784587423,1.0381241126825425,0.0397912769222434,0.0937266325891803,0.1077862266696105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,97.5,98.1500015258789,96.8000030517578,98.0500030517578,91.51493072509766,166800,LSTR,1.074961953039776,1.127054462905308,1.165435310997166,1.03199537924298,0.0429665737967959,0.0844529231018613,0.0598658457777614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,98.3499984741211,98.5999984741211,97.8499984741211,98.0500030517578,91.51493072509766,121500,LSTR,1.074961953039776,1.124982690769397,1.1597300385284093,1.0328322263084138,0.0421297267313622,0.0904790444510172,0.0501059998323989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,98.3000030517578,99.0,97.8000030517578,98.0,91.46826171875,58000,LSTR,1.0821431240557953,1.1400667349074078,1.1665490859566428,1.032019884081241,0.0501232399745545,0.0973557129126991,0.0495240144674065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,98.1999969482422,98.8499984741211,97.9000015258789,98.1999969482422,91.65494537353516,152300,LSTR,1.072301531365358,1.1139553616683109,1.170905531549486,1.0369551897736955,0.0353463415916623,0.0569241248779426,0.0538380360636865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,98.5,100.0,98.3000030517578,99.9499969482422,93.2883071899414,148400,LSTR,1.0415208033377263,1.1035971829039253,1.162106680155404,1.020376345675996,0.0211444576617303,0.0501840031505409,0.0507074301242693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,100.0500030517578,101.6999969482422,99.70999908447266,101.4000015258789,94.64166259765624,185800,LSTR,1.030572101026113,1.0978326902526687,1.1605345867333416,1.026253639124301,0.0043184619018121,0.0437793355974589,0.0482503232911244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,101.75,103.58000183105467,101.75,103.1999969482422,96.32169342041016,252200,LSTR,1.0106591825142928,1.073271315493759,1.1422639244101245,1.0246409570196735,-0.0139817745053807,0.0238461330199106,0.0314622224761893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,103.0999984741211,103.5999984741211,99.43000030517578,102.5999984741211,95.76166534423828,205500,LSTR,1.0121833957911428,1.1151863181904118,1.1400220512436867,1.029880242563007,-0.0176968467718641,0.0469460424990701,0.030858120575296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,103.6500015258789,104.8000030517578,102.4000015258789,102.5999984741211,95.76166534423828,225600,LSTR,1.0204680284452916,1.105286681703706,1.1271348448927885,1.036157586789428,-0.0156895583441363,0.0346753837501472,0.0097241224376785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,102.9000015258789,103.75,100.68000030517578,102.0999984741211,95.29500579833984,279600,LSTR,1.038687700987638,1.111196847333739,1.1466008545529816,1.0465343935592823,-0.0078466925716442,0.0397871923085326,0.0215756454981177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,103.0999984741211,103.4000015258789,101.8499984741211,102.5999984741211,95.76166534423828,153700,LSTR,1.0336260353500284,1.095882198333242,1.1425004459564871,1.048372731047773,-0.0147466956977446,0.0267428537469187,0.0145180908754412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,102.5,104.1999969482422,102.0,104.0,97.06838989257812,290800,LSTR,1.021153745185471,1.0874775248629485,1.1070714114370348,1.0387885930282448,-0.0176348478427736,0.0304587119541743,-0.0075395913459719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,105.1500015258789,107.5999984741211,104.5,105.0,98.00171661376952,374200,LSTR,1.0423414637640085,1.0722842886815789,1.1066993396251903,1.0447156071702373,-0.0023741434062287,0.0153022513902942,-0.0071265280790786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,104.9000015258789,105.3000030517578,103.0500030517578,103.8499984741211,96.9283676147461,314000,LSTR,1.0592558046911371,1.0983399313398026,1.109650327302838,1.0484619827112251,0.0107938219799119,0.0537164115051516,0.0051991358619187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,103.9499969482422,105.9499969482422,103.18000030517578,104.0,97.06838989257812,200400,LSTR,1.0552897803244972,1.1040804379613909,1.1129395482870794,1.0415757419863072,0.0137140383381899,0.0552932311127978,0.0054430763576445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,103.75,105.8000030517578,103.6999969482422,104.5,97.5350570678711,168600,LSTR,1.0487844485128617,1.0983118502923357,1.0803619961178383,1.0495576207370112,-0.0007731722241495,0.0494360581369464,-0.0101322154202621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,105.6999969482422,105.75,102.9000015258789,103.6999969482422,96.78836822509766,246100,LSTR,1.0622552220929045,1.079360125868608,1.094091356425798,1.0539026313731312,0.0083525907197732,0.0486336331337329,-0.0063608078858672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,103.75,105.0500030517578,103.1999969482422,103.6500015258789,96.74170684814452,572400,LSTR,1.082339935185202,1.059792372774757,1.0769558416953016,1.0520989179928428,0.0302410171923592,0.0590691751619856,0.0031212801237021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,104.3000030517578,104.9499969482422,103.25,104.5,97.5350570678711,204500,LSTR,1.079845261091597,1.0618634140884995,1.0691692776543391,1.049480051520865,0.0303652095707318,0.0459699256815147,-0.0022230982590614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,104.6999969482422,105.1500015258789,103.9499969482422,104.3499984741211,97.39505004882812,197600,LSTR,1.0789674632869604,1.040515945618296,1.0643705304281044,1.0585213557872055,0.0204461074997546,0.035908977325912,-0.0132041830390496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,104.6500015258789,105.3000030517578,104.0999984741211,105.0,98.00171661376952,250600,LSTR,1.073737195784195,1.036976847762225,1.0790924698338638,1.0561912314345747,0.0175459643496203,0.0348494675187676,-0.0013635860966023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,105.5500030517578,105.5500030517578,103.6999969482422,104.4499969482422,97.48837280273438,146400,LSTR,1.0793911658760886,1.066261564019898,1.07601066708739,1.054691754118366,0.0246994117577226,0.0522651756114964,-0.0023797745895179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,104.5,105.5999984741211,104.0,105.4000015258789,98.37506866455078,134100,LSTR,1.0903531404815043,1.0291867276624862,1.0783745147146198,1.0628648969920689,0.0274882434894356,0.0380488274572109,-0.0097682996443047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,105.4000015258789,105.8000030517578,104.68000030517578,105.4000015258789,98.37506866455078,105600,LSTR,1.0802482229048882,1.0479779423597415,1.0803043721072787,1.054562443450246,0.0256857794546421,0.0465665783680495,-0.0166518655157263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,105.3000030517578,106.3000030517578,105.0,106.0500030517578,98.98175048828124,110500,LSTR,1.061671364362586,1.0453856930648198,1.0919053694325214,1.0427572783556516,0.0189140860069343,0.0334379706556502,-0.0123755036591541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,106.0,106.0,104.4000015258789,105.3000030517578,98.28173828125,97000,LSTR,1.0697148824280482,1.056207413392223,1.0837450194007383,1.039387058829826,0.0303278235982222,0.0404634474341911,-0.0181683791773166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,105.5,105.75,104.0500030517578,104.0999984741211,97.16171264648438,143400,LSTR,1.1249182971893603,1.027403852949075,1.0830478250012956,1.0452598484191695,0.0796584487701907,0.0273591143084224,-0.0187331683034739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,104.3499984741211,106.0500030517578,104.1999969482422,104.5,97.5350570678711,202100,LSTR,1.1016847861584471,1.020069046625441,1.0789021375355274,1.0173995405954512,0.0842852455629958,0.0265604278967879,-0.0216936724207996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,104.5,105.0999984741211,103.8000030517578,104.3000030517578,97.34840393066406,195600,LSTR,1.0634381037097411,1.0415012950982196,1.073657036047227,0.9765980219270426,0.0868400817826985,0.0375525027743641,-0.0217914248382871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,104.6999969482422,105.6999969482422,103.5999984741211,103.8499984741211,96.9283676147461,391200,LSTR,1.084162383767448,1.0377013985884636,1.045989817070123,0.9849127815791188,0.099249602188329,0.0393444622694714,-0.0436050427130745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,104.5999984741211,105.33000183105467,104.1500015258789,104.6999969482422,97.72171783447266,180700,LSTR,1.078751268387966,1.0433434429621828,1.044783961626975,0.9789917900086822,0.0997594783792839,0.0437166238805276,-0.0451054092614235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,105.6500015258789,107.1999969482422,105.0500030517578,106.0500030517578,98.98175048828124,206000,LSTR,1.0191090677349994,1.027188390452835,1.052103650020318,0.942840182406444,0.0762688853285554,0.0354639059785181,-0.0352463556327364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,106.4499969482422,106.6500015258789,105.5999984741211,106.0500030517578,98.98175048828124,301600,LSTR,1.0076313407333093,1.046822441893376,1.0607355506540292,0.9530778204901076,0.0545535202432015,0.0455981948459609,-0.0285622676968488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,105.8499984741211,107.1999969482422,105.6999969482422,106.1999969482422,99.12174987792967,358900,LSTR,1.0200571332424988,1.0572988817961952,1.0630680862180255,0.966664672858564,0.0533924603839348,0.044024303799987,-0.0227169532416235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,104.5,108.4000015258789,104.5,107.9000015258789,102.15125274658205,338700,LSTR,1.0069507674449398,1.0347588412693869,1.0375813465346504,0.9609362737659176,0.0460144936790222,0.0298850714212361,-0.0375002596720706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,107.8499984741211,108.5500030517578,107.1999969482422,108.4499969482422,102.67193603515624,181100,LSTR,1.026279562138824,1.012891033464374,0.9874761246884248,0.9729510699723092,0.0533284921665148,0.018165809460019,-0.0757889069569547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,108.9499969482422,109.4000015258789,107.6999969482422,108.1999969482422,102.4352798461914,237100,LSTR,1.0258741045717623,0.9994983762211112,1.010145834358987,0.9917823196316324,0.0340917849401297,0.0031853691521168,-0.0720624557598041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,109.0500030517578,109.0500030517578,107.6500015258789,108.0500030517578,102.29325103759766,207000,LSTR,1.0286886398278732,1.0008861272420844,1.0069080782271131,0.9854883712686996,0.0432002685591736,0.0129663298818283,-0.0689202970612694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,108.3499984741211,109.0500030517578,107.9499969482422,108.5999984741211,102.81394958496094,162900,LSTR,1.014258501947532,0.9746099556026516,0.997653760046542,0.981540936006692,0.03271756594084,-0.0051964476514738,-0.067864143282194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,109.1999969482422,110.6500015258789,109.0500030517578,110.5999984741211,104.70741271972656,224200,LSTR,1.0013492944220468,0.9669450554895328,0.9873191972434114,0.9694690060853024,0.0318802883367442,-0.0047669771866351,-0.0584961661053244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,110.5500030517578,111.4000015258789,109.5,111.25,105.32276916503906,191100,LSTR,0.994598933448539,0.9041399605037818,1.0018306588415995,0.962138874344328,0.0324600591042111,-0.0690966394579579,-0.0476135617470332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,111.25,111.43000030517578,110.25,111.0,105.08609008789062,233100,LSTR,0.9986431529208548,0.9260226121335482,1.001376885058376,0.9712482450100663,0.0273949079107883,-0.0429085727050475,-0.0408778200783981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,111.1999969482422,111.4499969482422,109.9499969482422,111.1500015258789,105.22808837890624,256500,LSTR,1.0189172979779673,0.9157643134768746,1.0162641084372503,0.9795485186833895,0.0393687792945777,-0.0471471353342137,-0.0372649996743446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,111.6500015258789,111.6500015258789,110.0500030517578,111.1500015258789,105.22808837890624,216700,LSTR,0.9896379586057772,0.9234218329208376,1.0085958584895978,0.966216685842239,0.0234212727635382,-0.0409044180504082,-0.0472969334776671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,112.1999969482422,113.9000015258789,111.1999969482422,113.3000030517578,107.26356506347656,334600,LSTR,0.9615782491953696,0.9094338602699292,1.0075994096413394,0.9510576163473856,0.0105206328479838,-0.0433469915840931,-0.0452417710569224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,112.9000015258789,113.3000030517578,112.0999984741211,112.25,106.26949310302734,321200,LSTR,0.968788972324198,0.9304300286704924,1.0339973817131292,0.9505813448789944,0.0182076274452035,-0.0277934038020436,-0.0302324493005998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,111.4000015258789,112.0500030517578,110.62999725341795,111.0,105.08609008789062,266600,LSTR,0.9923285032123204,0.9467712862146542,1.0402214516151045,0.9691515138835962,0.0231769893287241,-0.0327958931591347,-0.0333047396203545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,112.1999969482422,118.0999984741211,110.8499984741211,111.0500030517578,105.13343811035156,450300,LSTR,0.971142194694504,0.9598707551859392,1.0383985544319505,0.9806085357513576,-0.0094663410568535,-0.0251200288259197,-0.0376486729524758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
