Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,1021000000.0,1033000000.0,1091000000.0,1095000000.0
Capital Surplus,3909000000.0,3881000000.0,3897000000.0,3861000000.0
Total Liab,9255000000.0,9200000000.0,9422000000.0,8890000000.0
Total Stockholder Equity,8322000000.0,8077000000.0,7905000000.0,7363000000.0
Minority Interest,203000000.0,199000000.0,195000000.0,191000000.0
Deferred Long Term Liab,78000000.0,83000000.0,97000000.0,106000000.0
Other Current Liab,323000000.0,348000000.0,383000000.0,432000000.0
Total Assets,17780000000.0,17476000000.0,17522000000.0,16444000000.0
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0
Other Current Assets,154000000.0,137000000.0,115000000.0,73000000.0
Retained Earnings,4976000000.0,4829000000.0,4550000000.0,4267000000.0
Other Liab,1024000000.0,1016000000.0,1065000000.0,1082000000.0
Good Will,2547000000.0,2503000000.0,2580000000.0,2479000000.0
Treasury Stock,-566000000.0,-636000000.0,-545000000.0,-768000000.0
Other Assets,554000000.0,541000000.0,581000000.0,534000000.0
Cash,2926000000.0,2830000000.0,2821000000.0,2122000000.0
Total Current Liabilities,3905000000.0,3962000000.0,4046000000.0,3579000000.0
Deferred Long Term Asset Charges,172000000.0,167000000.0,174000000.0,116000000.0
Short Long Term Debt,16000000.0,78000000.0,86000000.0,95000000.0
Other Stockholder Equity,-566000000.0,-636000000.0,-545000000.0,-768000000.0
Property Plant Equipment,3571000000.0,3523000000.0,3681000000.0,3598000000.0
Total Current Assets,8055000000.0,7801000000.0,7465000000.0,6589000000.0
Long Term Investments,2032000000.0,2075000000.0,2124000000.0,2149000000.0
Net Tangible Assets,4754000000.0,4541000000.0,4234000000.0,3789000000.0
Net Receivables,3109000000.0,3223000000.0,3185000000.0,3101000000.0
Long Term Debt,4005000000.0,3923000000.0,3997000000.0,3920000000.0
Inventory,1801000000.0,1525000000.0,1297000000.0,1229000000.0
Accounts Payable,2574000000.0,2624000000.0,2571000000.0,2186000000.0
Investments,-1000000.0,-1000000.0,-1000000.0,-1000000.0
Change To Liabilities,-78000000.0,101000000.0,330000000.0,758000000.0
Total Cashflows From Investing Activities,-180000000.0,-134000000.0,-94000000.0,-138000000.0
Net Borrowings,-4000000.0,-16000000.0,-11000000.0,-180000000.0
Total Cash From Financing Activities,-26000000.0,-77000000.0,-31000000.0,-196000000.0
Change To Operating Activities,44000000.0,-184000000.0,201000000.0,36000000.0
Net Income,163000000.0,295000000.0,299000000.0,299000000.0
Change In Cash,96000000.0,29000000.0,699000000.0,237000000.0
Effect Of Exchange Rate,5000000.0,-12000000.0,25000000.0,12000000.0
Total Cash From Operating Activities,297000000.0,252000000.0,799000000.0,559000000.0
Depreciation,197000000.0,193000000.0,202000000.0,192000000.0
Other Cashflows From Investing Activities,-8000000.0,-1000000.0,-2000000.0,-2000000.0
Dividends Paid,-16000000.0,-16000000.0,-16000000.0,-16000000.0
Change To Inventory,-273000000.0,-228000000.0,-68000000.0,-14000000.0
Change To Account Receivables,146000000.0,14000000.0,-192000000.0,-785000000.0
Other Cashflows From Financing Activities,-6000000.0,-6000000.0,-4000000.0,-4000000.0
Change To Netincome,95000000.0,58000000.0,25000000.0,70000000.0
Capital Expenditures,-127000000.0,-134000000.0,-95000000.0,-117000000.0
Repurchase Of Stock,,-45000000.0,-45000000.0,-45000000.0
