Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2011-12-09,18.12238121032715,18.42414093017578,17.812238693237305,18.23134994506836,16.66071128845215,587791,APTV,1.1351722396228237,1.471264432294361,1.3140229588720609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-12,17.937971115112305,18.09723472595215,17.812238693237305,18.030176162719727,16.476863861083984,514780,APTV,1.1529524037514316,1.466759860542573,1.2817296554936657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-13,18.14752769470215,18.29002571105957,17.778709411621094,17.862531661987305,16.323671340942383,666529,APTV,1.1431248360510635,1.461285616719666,1.2679489688670829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-14,17.669740676879883,17.761945724487305,17.225482940673828,17.300922393798828,15.810442924499512,1255752,APTV,1.187015361085303,1.5145346208762205,1.2475777139854622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-15,17.585918426513672,18.34031867980957,17.426654815673828,17.56915283203125,16.055561065673828,850490,APTV,1.196087832622018,1.4775767551805483,1.2361647511481113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-16,17.56915283203125,18.02179336547852,17.38474464416504,17.57753562927246,16.06321907043457,250888,APTV,1.196948307555446,1.4768723328741653,1.2274679630238503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-19,17.661357879638672,17.745180130004883,17.401508331298828,17.59429931640625,16.078542709350586,177757,APTV,1.2139114547022365,1.5226301684728214,1.2115293067310005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-20,17.963117599487305,18.181055068969727,17.745180130004883,18.02179336547852,16.469200134277344,381999,APTV,1.2004657075182603,1.4841869991953307,1.1860474435191235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-21,17.912824630737305,18.17267417907715,17.845766067504883,17.937971115112305,16.39260482788086,320440,APTV,1.2037386702994006,1.474766494547758,1.1817758817729491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-22,17.963117599487305,18.31517219543457,17.963117599487305,18.264877319335938,16.691349029541016,446779,APTV,1.1909137095629634,1.458008468446273,1.207434424620338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-23,18.29002571105957,18.81810569763184,18.130762100219727,18.39061164855957,16.806255340576172,647203,APTV,1.2379212735257086,1.440291452425165,1.221968722499858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-27,19.18692398071289,19.18692398071289,17.921207427978516,18.14752769470215,16.5841121673584,528618,APTV,1.2508077481718778,1.4572744259792376,1.2193992743521425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-28,18.24811363220215,18.29002571105957,17.67812156677246,17.761945724487305,16.231748580932617,172746,APTV,1.2661630382964453,1.4756956754148094,1.258140463737782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-29,17.787090301513672,17.963117599487305,17.619447708129883,17.954736709594727,16.407928466796875,344896,APTV,1.3347340534357537,1.4766574290204686,1.2385620193246598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-30,17.988264083862305,18.139144897460938,17.67812156677246,18.055322647094727,16.49985122680664,152704,APTV,1.3449394810161612,1.4744658046297898,1.213091604191766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-03,18.533109664916992,19.2204532623291,18.23973274230957,18.642078399658203,17.03605079650879,1169498,APTV,1.3826441644385783,1.406025461617634,1.180755787441206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-04,19.47192001342773,19.47192001342773,18.31517219543457,18.89354515075684,17.265857696533203,469684,APTV,1.3540372471825337,1.3682342198353965,1.1921029415566151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-05,18.809722900390625,18.809722900390625,18.23973274230957,18.558256149291992,16.959453582763672,802293,APTV,1.358627060615828,1.42231296415801,1.2028004288973528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-06,18.558256149291992,19.13662910461425,18.44090461730957,18.901927947998047,17.273515701293945,690628,APTV,1.3259422697820091,1.4088694308501588,1.1973395969677232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-09,18.952220916748047,19.03604316711425,18.84325218200684,19.03604316711425,17.396080017089844,499628,APTV,1.3121971949955682,1.402465814584111,1.1981504197770396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-10,19.21207046508789,20.117351531982425,19.21207046508789,19.974853515625,18.254005432128903,1131918,APTV,1.260596157551506,1.3424260288749972,1.141418563739949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-11,19.94970703125,20.13411521911621,19.773679733276367,20.075439453125,18.345932006835938,271288,APTV,1.25302706685996,1.3407097034979902,1.126513429464227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-12,20.20117378234864,20.95557403564453,19.99161720275879,20.695724487304688,18.912776947021484,1208986,APTV,1.1769951255286797,1.3041722949225585,1.089105081596516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-13,20.56160926818848,21.223806381225582,20.352054595947266,20.78792953491211,18.997039794921875,645294,APTV,1.1846774873693764,1.2846774873693765,1.068951457441425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-17,20.913663864135746,21.064542770385746,20.34367179870605,20.41911125183105,18.65999412536621,1059145,APTV,1.244663638553845,1.308292440999177,1.0964697582419514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-18,20.29337882995605,20.95557403564453,20.29337882995605,20.53646278381348,18.76723861694336,679652,APTV,1.2771426579444882,1.2857141840824646,1.1000000203263645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-19,20.68734359741211,21.09807205200196,20.61190223693848,21.014249801635746,19.203861236572266,1141105,APTV,1.2337456549501538,1.2054246404129216,1.1080972123149424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-20,20.97233963012696,21.12321853637696,20.90528106689453,21.039396286010746,19.226842880249023,634676,APTV,1.235856741044976,1.229083797542618,1.1151394443257876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-23,21.106454849243164,21.65129852294922,21.02263259887696,21.3579216003418,19.517927169799805,584093,APTV,1.2166405502190702,1.201726763813011,1.1142072009080413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-24,21.207040786743164,21.68482780456543,21.106454849243164,21.63453483581543,19.77070999145508,486863,APTV,1.2161954613871764,1.2053467323380744,1.084076034200224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-25,21.63453483581543,21.70159339904785,21.349538803100582,21.59262466430664,19.73241233825684,720214,APTV,1.2146736343559936,1.1913819840129014,1.0671583989393614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-26,21.66806411743164,22.33025932312012,21.09807205200196,21.75188636779785,19.87795639038086,956309,APTV,1.228516085649142,1.189209821667597,1.09171442405103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-27,22.59849166870117,22.967309951782227,21.936294555664062,22.7661361694336,20.804821014404297,3047876,APTV,1.1782034519044222,1.1318117135041446,1.0684833436287955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-30,22.757753372192383,23.093042373657227,22.271583557128903,22.69907760620117,20.7435359954834,805514,APTV,1.1816843541410684,1.1244462482806674,1.0723786219539233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-31,22.858339309692383,23.042749404907227,22.271583557128903,22.48952293395996,20.552040100097656,660445,APTV,1.2049942887307394,1.0946701811606443,1.0693251941404642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-01,22.7409896850586,24.04861640930176,22.62363815307617,23.964794158935547,21.90022087097168,850609,APTV,1.1066802426715223,1.037075783596671,1.0122420064826556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-02,23.579212188720703,24.34199523925781,23.36127471923828,24.2833194732666,22.191301345825195,682038,APTV,1.0348636695287252,0.9837760245639032,0.985157073712596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-03,24.509639739990234,26.010059356689453,24.49287414550781,25.77535629272461,23.55479621887207,3254862,APTV,0.9759349712785872,0.92780499481072,0.933658755494252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-06,25.6663875579834,25.80050277709961,25.0628662109375,25.582565307617188,23.37861442565918,1968927,APTV,1.0386632201820214,0.943315754173062,0.9380736611442468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-07,25.5658016204834,25.5658016204834,24.87845802307129,25.213747024536133,23.04157257080078,944737,APTV,1.0581779441443262,0.9547873335529724,0.946808389112299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-08,25.297569274902344,25.356245040893555,24.3839054107666,25.0628662109375,22.903684616088867,1802742,APTV,1.0675590789471163,0.9367894759940496,0.9822745045917652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-09,25.138307571411133,25.1634521484375,24.660520553588867,24.97904396057129,22.82708740234375,1801191,APTV,1.0721476695124854,0.926509997352934,0.9899328774943248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-10,24.719194412231445,25.289186477661133,24.610225677490234,25.18021774291992,23.010929107666016,1777331,APTV,1.0579227864169105,0.9314249233734352,0.9783621236578436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-13,25.15507125854492,25.356245040893555,25.0880126953125,25.15507125854492,22.98794937133789,1762777,APTV,1.0569810457849311,0.916028185809421,0.976341042120902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-14,24.46772766113281,24.719194412231445,24.09890937805176,24.3587589263916,22.26024627685547,10285688,APTV,1.101169844689044,0.9380591528586776,1.006193844798719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-15,24.509639739990234,24.9874267578125,24.41743469238281,24.626991271972656,22.5053653717041,5713635,APTV,1.073859594807926,0.9530293891337388,0.9914907613532438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-16,24.727577209472656,25.80888557434082,24.610225677490234,25.41492080688477,23.22541618347168,5809314,APTV,1.027044938792247,0.9297492355754674,0.962400980815414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-17,25.6160945892334,26.404022216796875,25.289186477661133,26.227996826171875,23.968441009521484,5353588,APTV,0.9990413298482632,0.8958132366986605,0.9447108257072888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-21,27.585918426513672,27.64459228515625,25.431684494018555,25.92623519897461,23.69268035888672,4582790,APTV,1.001293372580501,0.8955705088510607,0.9870673207431974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-22,26.02682304382324,26.278289794921875,25.406538009643555,26.00167655944824,23.76162338256836,1731878,APTV,0.998388175760122,0.9171503075871168,0.9735652797646864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-23,26.127410888671875,26.320201873779297,25.6160945892334,25.984912872314453,23.746301651000977,1398196,APTV,1.0309678767726749,0.962580425338322,0.9609677217513616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-24,25.94300079345703,26.61357879638672,25.8172664642334,26.31181907653809,24.04504776000977,1332581,APTV,1.0165657797982472,0.9190824120515318,0.9649570500367666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-27,26.31181907653809,26.51299285888672,26.010059356689453,26.227996826171875,23.968441009521484,2578908,APTV,1.0086289862956404,0.9277725955140892,0.9587726475577744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-28,26.378877639770508,26.97401428222656,26.320201873779297,26.72254753112793,24.42038917541504,1538731,APTV,0.9965495660226176,0.8858217757164024,0.9410286412497636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-29,26.97401428222656,27.200334548950195,26.496227264404297,26.82313537597656,24.512311935424805,2937285,APTV,0.9874999134343035,0.8665624610211204,0.9643750061763166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-01,26.932104110717773,27.233863830566406,26.295053482055664,26.82313537597656,24.512311935424805,3060403,APTV,0.9859372956222812,0.8834374417140523,0.9734373646803088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-02,26.59681510925293,27.233863830566406,26.59681510925293,27.099748611450195,24.76509094238281,1941369,APTV,0.967213132430276,0.8969998552068542,0.9548407121358222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-05,27.074602127075195,27.351215362548828,26.278289794921875,26.52137565612793,24.236541748046875,2205141,APTV,0.99968426672442,0.9017069271188126,0.9829330110314624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-06,26.295053482055664,26.529756546020508,24.97066116333008,25.12992477416992,22.9649715423584,1253366,APTV,1.059372809172959,0.9589728094719556,1.0333553455951403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-07,24.97904396057129,25.87594223022461,24.97904396057129,25.15507125854492,22.98794937133789,813030,APTV,1.041985990066963,0.9496832390415576,1.0249917318727222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-08,25.532272338867188,26.74769592285156,25.356245040893555,26.57166862487793,24.282506942749023,4290267,APTV,0.9728706097316424,0.9107256625879436,1.0037856333192916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-09,26.445934295654297,26.73931312561035,26.36211204528809,26.68063735961914,24.382083892822266,764117,APTV,0.989318665370594,0.8985235661022868,0.9934026084479092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-12,26.74769592285156,27.074602127075195,26.43755149841309,26.75607681274414,24.45103645324707,4160826,APTV,0.995300476582925,0.8909771412591165,0.9943608059200968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-13,26.856664657592773,26.87342834472656,26.546520233154297,26.78122329711914,24.474008560180664,1540879,APTV,0.9968701069849664,0.8932708118480023,1.0021910264242588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-14,26.70578384399414,27.066219329833984,26.02682304382324,26.63872528076172,24.343786239624023,2253100,APTV,1.0066080839729674,0.9096916083836638,1.0075520511973723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-15,26.73931312561035,26.932104110717773,26.496227264404297,26.58843231201172,24.297826766967773,1595399,APTV,1.012295021162866,0.9174023764235648,1.001891505487179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-16,26.61357879638672,26.906957626342773,26.52137565612793,26.82313537597656,24.512311935424805,2037644,APTV,1.0062502378125031,0.8931249407170877,0.9893749458721236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-19,26.76445960998535,26.87342834472656,26.38725852966309,26.445934295654297,24.1676025390625,2542522,APTV,1.0098258324031093,0.8738510576772519,0.9942949070870436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-20,26.110645294189453,26.395641326904297,25.683151245117188,26.10226249694824,23.853546142578125,2089182,APTV,1.023442347623501,0.8676941416240103,1.0064225314181974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-21,26.31181907653809,26.60519790649414,26.10226249694824,26.202850341796875,23.945463180541992,1049482,APTV,1.0076775171954766,0.8237366758005751,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-22,26.127410888671875,26.127410888671875,25.80050277709961,25.95976448059082,23.723323822021484,458589,APTV,0.9757826390308167,0.8366162683691254,1.000968575447179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-23,25.92623519897461,26.05196952819824,25.473596572875977,25.95976448059082,23.723323822021484,861585,APTV,0.996125215812953,0.8311266557719684,1.0106556163145186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-26,26.278289794921875,26.79798889160156,26.043588638305664,26.78960609436035,24.481674194335938,1472520,APTV,0.9580723633487508,0.7956819271131012,0.9868583472894752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-27,27.015926361083984,27.33445167541504,26.580049514770508,26.74769592285156,24.44337272644043,1672109,APTV,0.9749293172797938,0.7991226470533384,0.9890314495090152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-28,26.65549087524414,26.87342834472656,25.632858276367188,26.454317092895508,24.175264358520508,1731759,APTV,0.9724336500431052,0.8013308453521281,1.0202792138511685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-29,27.158424377441406,27.158424377441406,26.320201873779297,26.63034439086914,24.33612823486328,2174004,APTV,0.971356690184448,0.8281395141051826,1.022977567453606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-30,26.890193939208984,26.965633392333984,26.345348358154297,26.48784637451172,24.20590591430664,12048107,APTV,0.9727849147568024,0.8484176729941048,1.0212026507883702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-02,26.57166862487793,26.62196159362793,26.378877639770508,26.445934295654297,24.1676025390625,2764539,APTV,0.9651346751708496,0.8367670856041741,1.01045973161566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-03,26.471080780029297,26.61357879638672,25.984912872314453,26.211231231689453,23.95312118530273,1436014,APTV,0.9392389945991244,0.8525744736523174,1.0070358058640585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-04,26.035205841064453,26.546520233154297,25.77535629272461,26.51299285888672,24.22888946533203,2607182,APTV,0.9374011447450332,0.8387605648970677,1.0126460727599869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-05,26.404022216796875,26.82313537597656,26.404022216796875,26.62196159362793,24.32846641540528,969909,APTV,0.8973549686663154,0.822732952085213,1.0100758730433252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-09,26.186084747314453,26.46269989013672,26.110645294189453,26.211231231689453,23.95312118530273,1532647,APTV,0.9123761957597244,0.839782649513861,1.0386954193127849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-10,26.10226249694824,26.529756546020508,25.632858276367188,25.85079574584961,23.62373733520508,2411530,APTV,0.9335277896777576,0.8712711056883446,1.0622568454667105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-11,26.127410888671875,26.55490493774414,25.92623519897461,26.395641326904297,24.12165069580078,2703099,APTV,0.9120354951318494,0.8456650956629607,1.032073367486138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-12,26.69740104675293,27.116512298583984,26.202850341796875,26.63034439086914,24.33612823486328,2649295,APTV,0.8816493117874715,0.8498584544099367,1.021718391678436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-13,26.454317092895508,26.79798889160156,26.353729248046875,26.69740104675293,24.39740753173828,1161147,APTV,0.8668759031551837,0.8543170231442261,1.0021981401687463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
