,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Capital Surplus,5756738000.0,5723326000.0,5653143000.0,5607897000.0
Total Liab,4036306000.0,3876946000.0,3654378000.0,3509593000.0
Total Stockholder Equity,5180959000.0,5162972000.0,5018219000.0,4987820000.0
Minority Interest,78182000.0,71476000.0,70428000.0,69596000.0
Deferred Long Term Liab,340539000.0,238890000.0,325846000.0,314715000.0
Total Assets,9295447000.0,9111394000.0,8743025000.0,8567009000.0
Common Stock,3743000.0,3733000.0,3715000.0,3704000.0
Other Current Assets,13202000.0,128860000.0,6650000.0,28726000.0
Other Liab,225888000.0,264655000.0,218758000.0,184109000.0
Treasury Stock,-579522000.0,-564087000.0,-638639000.0,-623781000.0
Other Assets,855303000.0,714556000.0,780905000.0,837430000.0
Cash,9009000.0,6309000.0,6748000.0,29870000.0
Total Current Liabilities,197325000.0,169786000.0,211392000.0,206498000.0
Other Stockholder Equity,-579522000.0,-564087000.0,-638639000.0,-623781000.0
Property Plant Equipment,8083579000.0,7839166000.0,7611569000.0,7328299000.0
Total Current Assets,228555000.0,334899000.0,218424000.0,267485000.0
Long Term Investments,128010000.0,131898000.0,132127000.0,133795000.0
Net Tangible Assets,5180959000.0,5072097000.0,5018219000.0,4987820000.0
Net Receivables,206344000.0,199730000.0,205026000.0,208889000.0
Long Term Debt,3532891000.0,3385051000.0,3146428000.0,3075186000.0
Accounts Payable,88811000.0,62332000.0,83047000.0,111844000.0
Intangible Assets,,90875000.0,,
Other Current Liab,,7740000.0,,
