,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,90875000.0,96581000.0,107716000.0,88653000.0
1,Capital Surplus,5723326000.0,5525463000.0,5244375000.0,5205316000.0
2,Total Liab,3876946000.0,3340302000.0,3090781000.0,2813818000.0
3,Total Stockholder Equity,5162972000.0,5018115000.0,4658201000.0,4532844000.0
4,Minority Interest,71476000.0,62145000.0,55042000.0,41534000.0
5,Deferred Long Term Liab,238890000.0,223863000.0,206083000.0,204029000.0
6,Other Current Liab,7740000.0,887000.0,,1163000.0
7,Total Assets,9111394000.0,8420562000.0,7804024000.0,7388196000.0
8,Common Stock,3733000.0,3680000.0,3589000.0,3564000.0
9,Other Current Assets,128860000.0,29003000.0,182028000.0,320840000.0
10,Other Liab,264655000.0,225687000.0,250481000.0,249934000.0
11,Treasury Stock,-564087000.0,-511028000.0,-589763000.0,-676036000.0
12,Other Assets,714556000.0,661371000.0,566899000.0,431016000.0
13,Cash,6309000.0,110891000.0,17901000.0,67562000.0
14,Total Current Liabilities,169786000.0,152950000.0,181799000.0,140993000.0
15,Other Stockholder Equity,-564087000.0,-511028000.0,-589763000.0,-676036000.0
16,Property Plant Equipment,7839166000.0,7104342000.0,6381332000.0,5801069000.0
17,Total Current Assets,334899000.0,425194000.0,637282000.0,940971000.0
18,Long Term Investments,131898000.0,133074000.0,110795000.0,126487000.0
19,Net Tangible Assets,5072097000.0,4921534000.0,4550485000.0,4444191000.0
20,Net Receivables,199730000.0,285300000.0,437353000.0,552569000.0
21,Long Term Debt,3385051000.0,2914765000.0,2658501000.0,2422891000.0
22,Accounts Payable,62332000.0,68840000.0,92288000.0,54545000.0
0,Investments,-5335000.0,-8224000.0,17213000.0,114633000.0
1,Change To Liabilities,0.0,0.0,0.0,0.0
2,Total Cashflows From Investing Activities,-856221000.0,-555074000.0,-594430000.0,775912000.0
3,Net Borrowings,418035000.0,251095000.0,218488000.0,-489861000.0
4,Total Cash From Financing Activities,235577000.0,145090000.0,-58087000.0,-1089526000.0
5,Change To Operating Activities,-2511000.0,9254000.0,-15400000.0,1000000.0
6,Issuance Of Stock,187856000.0,272761000.0,34913000.0,13383000.0
7,Net Income,299915000.0,428972000.0,383729000.0,1634431000.0
8,Change In Cash,-54208000.0,95914000.0,-168110000.0,136590000.0
9,Repurchase Of Stock,-4360000.0,-6825000.0,-8459000.0,-15310000.0
10,Total Cash From Operating Activities,566436000.0,505898000.0,484407000.0,450204000.0
11,Depreciation,307674000.0,286620000.0,253918000.0,246273000.0
12,Other Cashflows From Investing Activities,59587000.0,113264000.0,100192000.0,-33518000.0
13,Dividends Paid,-355287000.0,-318702000.0,-291502000.0,-273999000.0
14,Change To Account Receivables,29333000.0,8476000.0,47711000.0,3104000.0
15,Other Cashflows From Financing Activities,-10667000.0,-53239000.0,-11527000.0,-20906000.0
16,Change To Netincome,-113485000.0,-266761000.0,-247385000.0,-1496872000.0
