,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,5648000.0,5369000.0,-4101000.0,-32556000.0
Change To Liabilities,25554000.0,41868000.0,26630000.0,11866000.0
Total Cashflows From Investing Activities,-450379000.0,-352089000.0,-398065000.0,-305355000.0
Net Borrowings,256031000.0,38972000.0,146439000.0,109839000.0
Total Cash From Financing Activities,-20958000.0,-131545000.0,17324000.0,-98796000.0
Change To Operating Activities,29053000.0,7113000.0,22624000.0,26479000.0
Issuance Of Stock,2027000.0,61801000.0,84568000.0,127609000.0
Net Income,228284000.0,279139000.0,212612000.0,197589000.0
Change In Cash,-4800000.0,-40114000.0,33343000.0,-26164000.0
Repurchase Of Stock,-3962000.0,-53000.0,-2958000.0,-3087000.0
Total Cash From Operating Activities,466537000.0,443520000.0,414084000.0,377987000.0
Depreciation,157760000.0,153980000.0,138688000.0,124951000.0
Other Cashflows From Investing Activities,122000.0,8200000.0,21766000.0,-10197000.0
Dividends Paid,-242964000.0,-216114000.0,-190227000.0,-170698000.0
Change To Account Receivables,-1166000.0,-2836000.0,-247000.0,-1510000.0
Other Cashflows From Financing Activities,-32090000.0,-16151000.0,-20498000.0,-26145000.0
Change To Netincome,19906000.0,-42890000.0,6604000.0,10557000.0
