Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,94.66999816894533,95.43000030517578,94.02999877929688,95.3000030517578,95.3000030517578,575900,LBRDK,0.9159496130143858,0.9286463501153858,0.8555088789978067,1.0206479989635429,-0.104698385949157,-0.1616140386070602,-0.2337843199933962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,95.30999755859376,95.73500061035156,94.70999908447266,94.9499969482422,94.9499969482422,633500,LBRDK,0.9265930087906376,0.9365982429009664,0.8630858302493007,1.012478214064533,-0.0858852052738954,-0.1521093128604332,-0.226045048227633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,94.76000213623048,97.0199966430664,94.36000061035156,96.8000030517578,96.8000030517578,681900,LBRDK,0.909090880430525,0.9274792969923006,0.8419421222169067,1.0113391723313174,-0.1022482919007924,-0.1624840780126014,-0.2398585200036654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,96.58000183105467,97.86000061035156,96.11000061035156,97.5199966430664,97.5199966430664,445100,LBRDK,0.8957137149402435,0.918580854334184,0.8544914345726589,1.0126829906128405,-0.1169692756725969,-0.1699028326873823,-0.2354679320240051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,97.52999877929688,98.51000213623048,97.45999908447266,97.8499984741211,97.8499984741211,516700,LBRDK,0.9253960599264192,0.90669394587847,0.8519162177851053,1.0121464877707815,-0.0867504278443623,-0.1761065298046427,-0.2460055309861538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,97.80999755859376,98.08000183105467,96.83999633789062,97.0,97.0,317300,LBRDK,0.9227835271776336,0.930927866512967,0.8708247548526096,1.0081446760609294,-0.0853611488832958,-0.1640153563140691,-0.229748311583154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,96.88999938964844,97.33000183105467,95.80500030517578,96.1500015258789,96.1500015258789,443100,LBRDK,0.912428517573356,0.9433176859995178,0.8711388539467297,1.0143616235707735,-0.1019331059974175,-0.1603977389531348,-0.2273432922299672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,96.1500015258789,96.5199966430664,95.61000061035156,96.36000061035156,96.36000061035156,354100,LBRDK,0.9190535180328768,0.9311955457511096,0.8600041741560517,1.008797349947511,-0.089743831914634,-0.1616551303928359,-0.2292931385379039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,96.6999969482422,97.25,95.88999938964844,96.86000061035156,96.86000061035156,412000,LBRDK,0.9135865920520392,0.9395003038052294,0.8605203174571667,1.0091988628593096,-0.0956122708072704,-0.1617319039374769,-0.2275767327358269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,96.25,96.25,93.51000213623048,94.4000015258789,94.4000015258789,611800,LBRDK,0.9441736844568142,0.9815678195376668,0.8617584444828608,1.0112728774332036,-0.0670991929763894,-0.1171171062856858,-0.2142766564822686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,94.45999908447266,94.94000244140624,92.5199966430664,94.5,94.5,611200,LBRDK,0.9299470608827298,0.9871957768838872,0.8633862046337633,1.0098252549340063,-0.0798781940512767,-0.1210537215033878,-0.2135043992098537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,94.45999908447266,95.73500061035156,93.87000274658205,94.61000061035156,94.61000061035156,420100,LBRDK,0.9399640601571424,0.9956663813606984,0.8601627389114924,1.0047827275420922,-0.0648186673849497,-0.1193953837810092,-0.225431258448714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,94.44000244140624,94.9800033569336,93.87999725341795,93.98999786376952,93.98999786376952,285300,LBRDK,0.9547824226343744,1.0044686222777517,0.7428449971455724,1.016827126331923,-0.0620447036975486,-0.1165271478915646,-0.3440932891692279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,94.31999969482422,94.31999969482422,92.97000122070312,93.0,93.0,334000,LBRDK,0.9794623262138776,1.0301075596963205,0.762258057953209,1.016900814218988,-0.0374384880051102,-0.0864761644009859,-0.3137372864714463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,92.7699966430664,93.26000213623048,92.2699966430664,93.0500030517578,93.0500030517578,507100,LBRDK,0.9678666803320696,1.0238580711284209,0.7785061801783336,1.0195478153138224,-0.0516811349817528,-0.0926928312107806,-0.2993273611394905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,93.45999908447266,93.83000183105467,93.08999633789062,93.5,93.5,446900,LBRDK,0.9601069159686246,1.0251336735200116,0.7554010401435077,1.0187296628598663,-0.0586227468912416,-0.0917918522575329,-0.3100729690809564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,93.1500015258789,93.56999969482422,92.5999984741211,92.70999908447266,92.70999908447266,754300,LBRDK,0.9605221004329852,1.0215726460980514,0.7742422552921673,1.0231439317955078,-0.0626218313625225,-0.0926655068666306,-0.2942148965734212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,92.36000061035156,92.62000274658205,90.43000030517578,90.48999786376952,90.48999786376952,655100,LBRDK,0.971599074422642,1.051939492635556,0.8082661190881993,1.023176662025299,-0.0515775876026572,-0.0488533912108384,-0.2711147012096538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,90.4499969482422,91.47000122070312,89.56999969482422,91.41000366210938,91.41000366210938,919900,LBRDK,0.940378466696246,1.0452904411310564,0.8034131878264882,1.028738706809164,-0.0883602401129179,-0.0629233804235092,-0.2904080744588163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,88.29000091552734,88.29000091552734,83.12999725341797,83.68000030517578,83.68000030517578,2178000,LBRDK,1.0405114648337157,1.1357552649249802,0.8631692530295798,1.0357335667629224,0.0047778980707933,0.0313867342375389,-0.2278527812912814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,84.0,84.43000030517578,81.54000091552734,83.4800033569336,83.4800033569336,2058700,LBRDK,1.0519884542808915,1.1607570391626092,0.8519405832136329,1.0327543330408862,0.0192341212400053,0.0823380855665685,-0.2441882155214367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,83.31999969482422,85.86000061035156,83.26000213623047,85.54000091552734,85.54000091552734,1235000,LBRDK,1.0164834699277971,1.0906008875035351,0.8387888617262785,1.0448229351223306,-0.0283394651945334,0.0444899539310563,-0.2716006306685884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,85.41000366210938,88.53800201416016,84.37999725341797,87.29000091552734,87.29000091552734,853400,LBRDK,1.0176423519231903,1.0514377112690674,0.8205979665727814,1.0378093145840102,-0.0201669626608198,-0.0022186571454239,-0.286981984555642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,87.48999786376953,88.70999908447266,87.45999908447266,87.9800033569336,87.9800033569336,952000,LBRDK,1.0115935053892675,1.0311434162221318,0.8215503071312463,1.0388512590749122,-0.0272577536856446,-0.0234406021297179,-0.2878922991278222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,87.5199966430664,88.61000061035156,87.11000061035156,88.0,88.0,841900,LBRDK,0.9974999861283737,0.9884091290560636,0.815113674510609,1.0310647944789963,-0.0335648083506227,-0.0296372130639358,-0.2893883367749731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,88.04000091552734,88.87000274658203,85.91999816894531,87.3499984741211,87.3499984741211,686100,LBRDK,0.9752719396628864,0.9921008033879228,0.827246747550187,1.0262436118253355,-0.0509716721624493,-0.0335356021798296,-0.2805635711391792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,87.70999908447266,92.52999877929688,87.36799621582031,90.5500030517578,90.5500030517578,1201800,LBRDK,0.9445609706982392,0.986858062934288,0.7858641774030065,1.0311845275729687,-0.0866235568747295,-0.0492528662681563,-0.3198641069331002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,90.8499984741211,91.41000366210938,89.27999877929688,89.51000213623047,89.51000213623047,445400,LBRDK,0.9459277862610384,0.995084320959611,0.7926488130372209,1.0414917955670933,-0.0955640093060549,-0.050825489068055,-0.3191775460578492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,89.22000122070312,89.5,87.55000305175781,87.7300033569336,87.7300033569336,1051100,LBRDK,0.9834719648677396,1.0275846127475847,0.8050837176656263,1.0390384642435906,-0.055566499375851,-0.0334201503501538,-0.3095695877357254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,87.91999816894531,88.76000213623047,86.73999786376953,88.55999755859375,88.55999755859375,557900,LBRDK,0.9652213833946602,1.034439963141822,0.7982159483985508,1.0401272810196784,-0.0749058976250182,-0.0411348895922702,-0.3144630444277726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,88.20999908447266,89.12999725341797,88.13999938964844,88.48999786376953,88.48999786376953,489100,LBRDK,0.9644027392708456,1.0416996556728029,0.80461067541051,1.0393664161720684,-0.0749636769012227,-0.0341935929676149,-0.308727284944418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,88.4800033569336,89.16999816894531,87.98999786376953,89.12999725341797,89.12999725341797,262900,LBRDK,0.9524290587408614,1.022327000499125,0.7962527028797991,1.0305050740272153,-0.0780760152863538,-0.0443402142671958,-0.3153798579508077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,87.93000030517578,88.6449966430664,86.93000030517578,87.87999725341797,87.87999725341797,851500,LBRDK,0.9527765814043312,1.0377787869661672,0.8112198810151262,1.043144349882203,-0.0903677684778718,-0.0271619954766551,-0.3024323398231247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,87.69999694824219,88.98999786376953,86.30000305175781,88.93000030517578,88.93000030517578,1559000,LBRDK,0.9482739406461762,1.0083211274174084,0.785899012142259,1.0570826794517585,-0.1088087388055822,-0.0596285908561886,-0.3247290872883889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,88.94999694824219,90.08999633789062,87.61000061035156,89.73999786376953,89.73999786376953,660100,LBRDK,0.9144194284823312,1.0223980631165357,0.7763539093761554,1.0412088647392546,-0.1267894362569234,-0.0480811492210824,-0.3358608013869927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,89.44000244140625,91.7699966430664,89.44000244140625,91.08999633789062,91.08999633789062,649900,LBRDK,0.8918652006793001,1.0030739534520647,0.7560654903433588,1.0392013474275237,-0.1473361467482236,-0.0722470942269006,-0.343873881574317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,90.9800033569336,92.25499725341795,89.87999725341797,90.05999755859375,90.05999755859375,652400,LBRDK,0.9391517224506504,0.9974461943840336,0.7628247702710121,1.0381241126825425,-0.098972390231892,-0.060263366244825,-0.3443431815181196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,90.25,91.16999816894533,89.58999633789062,89.7699966430664,89.7699966430664,492600,LBRDK,0.9489807912116714,0.9789462018455536,0.7778768457428495,1.03199537924298,-0.0830145880313086,-0.0636553379578931,-0.327692619476555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,89.80000305175781,89.80000305175781,88.30999755859375,89.05000305175781,89.05000305175781,561900,LBRDK,0.9564289191482974,0.9793374070271992,0.7857383360226841,1.0328322263084138,-0.0764033071601163,-0.0551662392911804,-0.3238857026733263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,89.04000091552734,89.04000091552734,87.27999877929688,87.91999816894531,87.91999816894531,401800,LBRDK,0.9501820138235052,0.9800955409867362,0.8184713442122208,1.032019884081241,-0.0818378702577354,-0.0626154810079724,-0.2985537272770154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,87.93000030517578,87.93000030517578,85.4000015258789,85.95999908447266,85.95999908447266,687700,LBRDK,0.9895299960974352,1.035714282544458,0.845044208507556,1.0369551897736955,-0.0474251936762605,-0.0213169542459101,-0.2720232869782435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,86.4000015258789,87.30000305175781,85.2300033569336,87.06999969482422,87.06999969482422,633600,LBRDK,0.9780636724542404,1.0111404757563216,0.8372573995795289,1.020376345675996,-0.0423126732217555,-0.0422727039970627,-0.2741418504516058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,86.91999816894531,88.05000305175781,86.80999755859375,87.81999969482422,87.81999969482422,566400,LBRDK,1.0081986019495006,0.9998861063964332,0.8414939852275392,1.026253639124301,-0.0180550371748002,-0.0541672482587766,-0.270790278214678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,87.73999786376953,88.26000213623047,85.69999694824219,86.94999694824219,86.94999694824219,896900,LBRDK,1.0308223162649572,1.0171363489989655,0.8624496894279139,1.0246409570196735,0.0061813592452837,-0.0322888334748827,-0.2483520125060212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,86.83999633789062,89.70999908447266,86.45999908447266,88.83000183105469,88.83000183105469,942700,LBRDK,0.996285018301786,1.0079927847555716,0.8367668614081819,1.029880242563007,-0.0335952242612209,-0.0602474909357699,-0.2723970692602088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,89.54000091552734,91.25,88.66999816894531,89.0,89.0,1007600,LBRDK,0.9992134865750087,1.0406741881638433,0.8595505617977528,1.036157586789428,-0.0369441002144191,-0.0299371097897154,-0.2578601606573572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,88.98999786376953,89.37999725341797,87.58000183105469,87.77999877929688,87.77999877929688,639000,LBRDK,1.0227842336273956,1.02756890182956,0.8749146060579722,1.0465343935592823,-0.0237501599318867,-0.0438407531956464,-0.2501106029968916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,87.8499984741211,87.8499984741211,85.08000183105469,85.19000244140625,85.19000244140625,1365000,LBRDK,1.0515318612963755,1.0409672234270675,0.8959971785838898,1.048372731047773,0.0031591302486024,-0.0281721211592558,-0.2319851764971561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,85.08000183105469,87.12000274658203,84.73999786376953,85.52999877929688,85.52999877929688,1105700,LBRDK,1.0372968839814647,1.0281772909681457,0.8875249005672138,1.0387885930282448,-0.00149170904678,-0.0288415219406283,-0.2270861022157929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,85.55999755859375,86.0199966430664,84.08999633789062,84.66999816894531,84.66999816894531,919800,LBRDK,1.066493504246672,1.0514940439900788,0.8970119120198424,1.0447156071702373,0.0217778970764348,-0.0054879933012057,-0.2168139556844265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,84.5199966430664,86.63500213623047,84.4000015258789,86.27999877929688,86.27999877929688,1150500,LBRDK,1.0512285376852128,1.0172693310715144,0.8703059503972627,1.0484619827112251,0.0027665549739877,-0.0273541887631365,-0.2341452410436565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,86.2699966430664,86.69000244140625,84.75,85.4800033569336,85.4800033569336,757900,LBRDK,1.0497192306164698,1.019770645129188,0.9018483073285652,1.0415757419863072,0.0081434886301625,-0.0290165617194051,-0.2056481646008696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,85.8499984741211,86.1500015258789,84.52999877929688,85.33999633789062,85.33999633789062,729100,LBRDK,1.0663229892780808,1.019685966454979,0.8988751157282827,1.0495576207370112,0.0167653685410695,-0.0291898257004101,-0.1916190958098177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,85.66999816894531,85.86000061035156,84.1500015258789,84.88999938964844,84.88999938964844,681800,LBRDK,1.0915302665605675,1.0102485893843476,0.9096478003994356,1.0539026313731312,0.0376276351874362,-0.0204779033505275,-0.1908043639122295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
