,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-706670000.0,-648323000.0,14355000.0,-179695000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-273559000.0,-256142000.0,84938000.0,-223005000.0
Net Borrowings,2380000.0,-2644000.0,2998000.0,-157030000.0
Total Cash From Financing Activities,-623095000.0,-79500000.0,217243000.0,371529000.0
Change To Operating Activities,-28407000.0,50557000.0,-2999000.0,7286000.0
Issuance Of Stock,515000.0,4493000.0,991000.0,991000.0
Net Income,150535000.0,148416000.0,120513000.0,109253000.0
Change In Cash,-792087000.0,-177326000.0,459567000.0,288025000.0
Repurchase Of Stock,-6000.0,-1971000.0,-1971000.0,-1971000.0
Total Cash From Operating Activities,104567000.0,158316000.0,157386000.0,139501000.0
Depreciation,10623000.0,10776000.0,11123000.0,11042000.0
Other Cashflows From Investing Activities,6753000.0,8722000.0,9231000.0,20482000.0
Dividends Paid,-36320000.0,-35893000.0,-35565000.0,-35248000.0
Other Cashflows From Financing Activities,-589664000.0,-43485000.0,248819000.0,563807000.0
Change To Netincome,-28623000.0,-44792000.0,31174000.0,15615000.0
Capital Expenditures,-13920000.0,-6383000.0,-8517000.0,-8732000.0
