,2021-06-26,2021-03-27,2020-12-26,2020-09-26
Change To Liabilities,-35000000.0,45000000.0,0.0,1000000.0
Total Cashflows From Investing Activities,-7000000.0,-11000000.0,-11000000.0,-7000000.0
Net Borrowings,-11000000.0,-11000000.0,-11000000.0,-12000000.0
Total Cash From Financing Activities,-109000000.0,-130000000.0,-130000000.0,-83000000.0
Change To Operating Activities,-5000000.0,-104000000.0,-104000000.0,27000000.0
Net Income,36000000.0,30000000.0,0.0,0.0
Change In Cash,74000000.0,115000000.0,115000000.0,91000000.0
Repurchase Of Stock,-15000000.0,-23000000.0,-23000000.0,-23000000.0
Effect Of Exchange Rate,1000000.0,-3000000.0,-3000000.0,5000000.0
Total Cash From Operating Activities,189000000.0,259000000.0,259000000.0,176000000.0
Depreciation,82000000.0,71000000.0,71000000.0,120000000.0
Other Cashflows From Investing Activities,-4000000.0,-4000000.0,-4000000.0,-4000000.0
Dividends Paid,-88000000.0,-93000000.0,-93000000.0,-70000000.0
Change To Account Receivables,-18000000.0,118000000.0,118000000.0,-32000000.0
Other Cashflows From Financing Activities,5000000.0,-3000000.0,-3000000.0,-2000000.0
Change To Netincome,129000000.0,99000000.0,99000000.0,60000000.0
Capital Expenditures,-3000000.0,-11000000.0,-11000000.0,-7000000.0
Issuance Of Stock,,,,1000000.0
