,2020-12-26,2019-12-28,2018-12-29,2017-12-30
Change To Liabilities,106000000.0,186000000.0,309000000.0,549000000.0
Total Cashflows From Investing Activities,-51000000.0,-63000000.0,-677000000.0,-49000000.0
Net Borrowings,-869000000.0,618000000.0,469000000.0,1418000000.0
Total Cash From Financing Activities,-651000000.0,-734000000.0,459000000.0,64000000.0
Change To Operating Activities,-40000000.0,-6000000.0,-75000000.0,-96000000.0
Issuance Of Stock,588000000.0,1000000.0,1000000.0,231000000.0
Net Income,-118000000.0,-236000000.0,-512000000.0,-686000000.0
Change In Cash,64000000.0,-301000000.0,97000000.0,276000000.0
Repurchase Of Stock,-24000000.0,-8000000.0,-10000000.0,-10000000.0
Effect Of Exchange Rate,6000000.0,6000000.0,-4000000.0,10000000.0
Total Cash From Operating Activities,760000000.0,496000000.0,319000000.0,251000000.0
Depreciation,383000000.0,429000000.0,436000000.0,446000000.0
Other Cashflows From Investing Activities,-4000000.0,-5000000.0,-1000000.0,15000000.0
Dividends Paid,-277000000.0,-1334000000.0,-1334000000.0,-1562000000.0
Change To Account Receivables,15000000.0,-60000000.0,29000000.0,8000000.0
Other Cashflows From Financing Activities,-69000000.0,-11000000.0,-11000000.0,-23000000.0
Change To Netincome,306000000.0,76000000.0,25000000.0,30000000.0
Capital Expenditures,-42000000.0,-56000000.0,-61000000.0,-64000000.0
