,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,383420000.0,365737000.0,367989000.0,349347000.0
Capital Surplus,6278735000.0,6129869000.0,6126503000.0,5813128000.0
Total Liab,3028368000.0,3170132000.0,2795666000.0,2759238000.0
Total Stockholder Equity,3518647000.0,3358879000.0,3434943000.0,3166004000.0
Deferred Long Term Liab,18958000.0,17886000.0,17158000.0,14545000.0
Other Current Liab,74436000.0,71837000.0,71748000.0,2587000.0
Total Assets,6713192000.0,6695188000.0,6396786000.0,6091419000.0
Common Stock,5955000.0,5747000.0,5741000.0,5294000.0
Other Current Assets,79937000.0,23459000.0,38816000.0,46560000.0
Retained Earnings,-2758793000.0,-2768785000.0,-2688647000.0,-2643063000.0
Other Liab,129340000.0,125838000.0,127602000.0,126766000.0
Good Will,225600000.0,225600000.0,225600000.0,225600000.0
Treasury Stock,-7250000.0,-7952000.0,-8654000.0,-9355000.0
Other Assets,18958000.0,17886000.0,17158000.0,14545000.0
Cash,9403000.0,261889000.0,70303000.0,116814000.0
Total Current Liabilities,157753000.0,126532000.0,156727000.0,120255000.0
Other Stockholder Equity,-7250000.0,-7952000.0,-8654000.0,-9355000.0
Property Plant Equipment,5840731000.0,5669573000.0,5546876000.0,5213309000.0
Total Current Assets,244483000.0,416392000.0,239163000.0,288618000.0
Net Tangible Assets,2909627000.0,2767542000.0,2841354000.0,2591057000.0
Net Receivables,155143000.0,131044000.0,130044000.0,125244000.0
Long Term Debt,2735575000.0,2911762000.0,2506341000.0,2505617000.0
Accounts Payable,83317000.0,54695000.0,83678000.0,117668000.0
