Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome
2012-09-20,35.313194274902344,36.466758728027344,34.74818420410156,35.313194274902344,19.184978485107425,7045412,SRC,1.0833334824616188,1.1900429230973264,1.3183384842243149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-21,35.313194274902344,36.09008407592773,35.07777404785156,35.83112335205078,19.46636009216309,957985,SRC,1.0571613952958356,1.1795397580183145,1.3244783278507626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-24,36.09008407592773,36.44321823120117,35.90174865722656,36.137168884277344,19.63262176513672,710428,SRC,1.0462545569149495,1.180840885606619,1.3179882383892665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-25,35.90174865722656,36.254878997802734,35.61924362182617,35.90174865722656,19.504728317260746,537674,SRC,1.055737600716598,1.1872464513580208,1.3293487885649409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-26,35.925289154052734,36.466758728027344,35.68986892700195,36.466758728027344,19.811687469482425,317813,SRC,1.0329245222166488,1.1596375479805103,1.3120974908130618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-27,36.49030303955078,36.51384353637695,36.137168884277344,36.32550811767578,19.73494911193848,618636,SRC,1.0589759323585837,1.178021372217895,1.337350486338912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-28,36.372589111328125,36.60801315307617,36.254878997802734,36.49030303955078,19.82447624206543,547741,SRC,1.0670964768680364,1.1773050784919954,1.3493649780372503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-01,36.51384353637695,37.40844345092773,36.51384353637695,36.86697769165039,20.02911758422852,335993,SRC,1.0670494483110506,1.1522569318464688,1.330283917019156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-02,36.914058685302734,37.38490295410156,36.74926376342773,37.243648529052734,20.23375701904297,308171,SRC,1.0537295457639084,1.1464027843816118,1.3423796010601494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-03,37.31427764892578,37.99699783325195,37.26719284057617,37.64386749267578,20.451190948486328,274911,SRC,1.0381486682818653,1.1348521410583574,1.3125519360839462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-04,37.66740798950195,38.020538330078125,37.29073333740234,37.66740798950195,20.463977813720703,380849,SRC,1.0250001444680212,1.1303199416759298,1.3052533792002212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-05,37.59678268432617,39.40952682495117,37.50261306762695,38.37367248535156,20.84767341613769,485555,SRC,1.0036809989949853,1.1226508060019114,1.2990346457996824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-08,38.04408264160156,39.07993698120117,37.785118103027344,38.46784210205078,20.89883613586425,201129,SRC,0.9908201225352652,1.119902429577269,1.312345732307056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-09,38.49138259887695,38.84451675415039,38.13825225830078,38.185333251953125,20.74535369873047,155423,SRC,1.0024661335314355,1.116246067223584,1.3175826135885125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-10,38.020538330078125,38.65617752075195,37.87928771972656,38.37367248535156,20.84767341613769,104621,SRC,0.999386469670916,1.1176472310395482,1.3219249262478177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-11,38.49138259887695,38.514923095703125,38.13825225830078,38.42075729370117,20.87325859069824,106490,SRC,0.979779503982191,1.113154091263761,1.3190346247153244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-12,38.49138259887695,38.49138259887695,37.573238372802734,37.94991302490234,20.61745834350586,200534,SRC,0.9727046225879752,1.2047518263125554,1.3527593263916526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-15,37.902828216552734,37.97345733642578,37.26719284057617,37.66740798950195,20.463977813720703,262041,SRC,0.9856248726584296,1.2430969917284136,1.3758608662973628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-16,37.66740798950195,38.20887756347656,37.47907257080078,38.020538330078125,20.655824661254883,249935,SRC,0.9783281951015554,1.2258706484200108,1.3816926403844425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-17,38.13825225830078,38.42075729370117,37.59678268432617,37.94991302490234,20.61745834350586,148075,SRC,0.9813894943755884,1.235108311348014,1.3746196627665737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-18,37.855743408203125,38.60909271240234,37.26719284057617,38.60909271240234,20.9755802154541,191402,SRC,0.9628046842641044,1.2413720891004971,1.3618938197703154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-19,38.42075729370117,38.60909271240234,37.71449279785156,38.562007904052734,20.94999313354492,270876,SRC,0.9749696599455744,1.2428882275126256,1.3863358227503524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-22,38.42075729370117,38.58555221557617,37.83220291137695,38.25596237182617,20.783729553222656,224321,SRC,0.9870767739839548,1.2245998315080031,1.3859456016797809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-23,38.25596237182617,38.49138259887695,37.33781814575195,37.87928771972656,20.579084396362305,204782,SRC,0.988191429580623,1.232976132890836,1.40166007885356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-24,37.97345733642578,37.97345733642578,37.361358642578125,37.80866241455078,20.54071998596192,127856,SRC,0.9975092979986632,1.2524179717943291,1.4042779940261405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-25,37.59678268432617,38.232418060302734,37.59678268432617,37.902828216552734,20.591875076293945,114985,SRC,1.0093169988754245,1.2531055505089674,1.3904900420736317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-26,37.855743408203125,37.97345733642578,37.31427764892578,37.66740798950195,20.463977813720703,82788,SRC,1.014375034136395,1.2679463302233251,1.4186133344169989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-31,37.66740798950195,38.60909271240234,37.33781814575195,38.46784210205078,20.89883613586425,207925,SRC,0.9822521821420428,1.237195570433501,1.4176378790963848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-01,38.37367248535156,39.03285217285156,38.04408264160156,38.93868255615234,21.15462875366211,259025,SRC,0.9679567019303196,1.2339470195881064,1.4055093454059366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-02,38.32658767700195,39.338897705078125,38.25596237182617,39.338897705078125,21.372058868408203,226148,SRC,0.9634951505178796,1.2268842601690622,1.3992738494226835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-05,39.12702178955078,39.31535720825195,38.773887634277344,39.24473190307617,21.32090759277344,104324,SRC,0.970005625186522,1.2273814363119386,1.404496266693957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-06,39.19764709472656,39.19764709472656,38.60909271240234,39.07993698120117,21.23137664794922,119191,SRC,0.9879519620071444,1.2264159910077443,1.4147892673632934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-07,39.338897705078125,39.338897705078125,37.455528259277344,38.60909271240234,20.9755802154541,186772,SRC,0.9975606617839288,1.251317761857629,1.4219311291146102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-08,38.42075729370117,39.26827239990234,37.99699783325195,38.514923095703125,20.92441368103028,188471,SRC,0.9957212208576534,1.2506389227248291,1.4412457719253928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-09,37.54969787597656,38.185333251953125,37.54969787597656,38.114707946777344,20.706987380981445,305240,SRC,1.0061764346918989,1.2618816967832414,1.41796945126964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-12,38.04408264160156,38.86805725097656,37.54969787597656,38.27950286865234,20.7965145111084,68770,SRC,1.0196803499984362,1.2658542139704971,1.3672463257437175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-13,38.020538330078125,38.75034713745117,38.020538330078125,38.350128173828125,20.83488273620605,64055,SRC,1.0313077912265864,1.251006478796728,1.3717270843840137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-14,38.185333251953125,38.65617752075195,37.526153564453125,37.64386749267578,20.451190948486328,148797,SRC,1.051907358803333,1.2693763678250796,1.3611648567650605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-15,37.64386749267578,37.64386749267578,36.372589111328125,36.914058685302734,20.054697036743164,242289,SRC,1.0733418251495537,1.3107273361379217,1.335196549277912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-16,37.125938415527344,37.47907257080078,36.89051818847656,37.125938415527344,20.1698055267334,254480,SRC,1.0748259988593625,1.2857928013112698,1.336120528952498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-19,37.43198776245117,37.43198776245117,36.93760299682617,37.196563720703125,20.208175659179688,208435,SRC,1.0746838291314391,1.2981912813933945,1.316528776475936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-20,37.10239791870117,37.47907257080078,36.96114349365234,37.243648529052734,20.23375701904297,231330,SRC,1.091024343543311,1.2984829071833832,1.3043817699246516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-21,37.07885360717773,37.361358642578125,36.56092834472656,37.17302322387695,20.19538688659668,375072,SRC,1.0918301592178234,1.286101064024203,1.3134240299034805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-23,36.65509414672852,37.97345733642578,36.65509414672852,37.59678268432617,20.42560768127441,57429,SRC,1.092673561927597,1.2767117746256131,1.2869383142117012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-26,36.65509414672852,37.76157760620117,36.65509414672852,37.76157760620117,20.51513671875,139834,SRC,1.1128830477210518,1.2546152601749376,1.3026450746757112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-27,37.62032318115234,37.94991302490234,37.43198776245117,37.43198776245117,20.33607482910156,115665,SRC,1.129094275348998,1.281050200901148,1.2965157438219617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-28,37.196563720703125,37.71449279785156,37.05531311035156,37.71449279785156,20.489559173583984,191019,SRC,1.1314544288396573,1.2682722624210725,1.3055651281879426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-29,37.92637252807617,38.30304718017578,37.43198776245117,38.25596237182617,20.783729553222656,112734,SRC,1.1141849887947315,1.2446753408842708,1.2736923974869363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,38.06762313842773,38.37367248535156,37.71449279785156,38.20887756347656,20.75814819335937,153470,SRC,1.106764267431929,1.238043550969343,1.246525669542769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-03,38.514923095703125,38.67972183227539,37.47907257080078,37.785118103027344,20.52792739868164,219479,SRC,1.1325152988893148,1.2347783693560983,1.262442641360139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-04,38.06762313842773,38.49138259887695,37.22010803222656,37.690948486328125,20.47676467895508,149774,SRC,1.1398019620850837,1.2677910251401814,1.2837231627272014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-05,37.73803329467773,38.49138259887695,37.40844345092773,37.902828216552734,20.591875076293945,108444,SRC,1.1207667825143457,1.2550053153586491,1.2495094281040893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-06,37.83220291137695,38.185333251953125,37.83220291137695,38.06762313842773,20.681400299072266,118511,SRC,1.1215892081626782,1.243898696026288,1.260125094415665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-07,38.185333251953125,38.63263320922852,38.04408264160156,38.60909271240234,20.9755802154541,142510,SRC,1.1064808504311765,1.2183719649785014,1.2146453043466798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-10,38.65617752075195,39.03285217285156,38.32658767700195,38.514923095703125,20.92441368103028,93492,SRC,1.1054475676817812,1.22758292094404,1.1688345723166995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-11,38.37367248535156,38.84451675415039,38.020538330078125,38.350128173828125,20.83488273620605,203975,SRC,1.1233400091674093,1.2228447548624393,1.1305931013370376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-12,38.30304718017578,38.91514205932617,38.20887756347656,38.350128173828125,20.83488273620605,244455,SRC,1.1233400091674093,1.2240965538543174,1.1337745053567645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-13,38.82097244262695,39.80974197387695,38.514923095703125,39.03285217285156,21.20579719543457,146843,SRC,1.092008909919954,1.2100636403579978,1.1245701431334658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-14,39.07993698120117,39.97453689575195,39.05639266967773,39.550777435302734,21.4871768951416,174538,SRC,1.0843837038653252,1.1729792164001338,1.1024975524765104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-17,39.36244201660156,39.762657165527344,39.31535720825195,39.59786224365234,21.512758255004883,168252,SRC,1.0800638822237774,1.161887158841378,1.127524884782453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-18,39.31535720825195,40.39829635620117,39.31535720825195,39.62140655517578,21.52554512023925,384502,SRC,1.153927598790847,1.1575621467562385,1.1105605070539102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-19,39.550777435302734,40.13933181762695,39.550777435302734,39.90391159057617,21.679031372070312,289651,SRC,1.173424625041439,1.1483275289159232,1.110165126759889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-20,39.90391159057617,40.06870651245117,39.668487548828125,39.97453689575195,21.71739959716797,213107,SRC,1.1659484855840925,1.1597272551301705,1.1150369061700458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-21,39.78620147705078,40.65726089477539,39.40952682495117,40.63371658325195,22.07552146911621,1990304,SRC,1.1535308098864594,1.1403130016932017,1.094503501014478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-24,40.51600646972656,40.65726089477539,39.64494705200195,40.58663177490234,22.0499324798584,155041,SRC,1.1808879621712354,1.148850116106419,1.0859848371806964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
