,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-45000000.0,-10000000.0,-10000000.0,-10000000.0
Change To Liabilities,342000000.0,737000000.0,-130000000.0,442000000.0
Total Cashflows From Investing Activities,-791000000.0,-665000000.0,-549000000.0,-829000000.0
Net Borrowings,1938000000.0,-1144000000.0,-1104000000.0,-3593000000.0
Total Cash From Financing Activities,-3085000000.0,-5275000000.0,-6441000000.0,-6730000000.0
Change To Operating Activities,-277000000.0,-78000000.0,16000000.0,-30000000.0
Issuance Of Stock,174000000.0,369000000.0,208000000.0,893000000.0
Net Income,2906000000.0,3269000000.0,3854000000.0,4277000000.0
Change In Cash,281000000.0,-1934000000.0,-1451000000.0,-2789000000.0
Repurchase Of Stock,-3000000000.0,-3001000000.0,-3008000000.0,-2000000000.0
Effect Of Exchange Rate,36000000.0,-81000000.0,115000000.0,31000000.0
Total Cash From Operating Activities,4121000000.0,4087000000.0,5424000000.0,4739000000.0
Depreciation,710000000.0,683000000.0,671000000.0,671000000.0
Dividends Paid,-2197000000.0,-2011000000.0,-2025000000.0,-2030000000.0
Change To Inventory,90000000.0,-182000000.0,-80000000.0,-137000000.0
Change To Account Receivables,262000000.0,-142000000.0,363000000.0,-825000000.0
Change To Netincome,88000000.0,-200000000.0,730000000.0,341000000.0
Capital Expenditures,-714000000.0,-656000000.0,-567000000.0,-850000000.0
Other Cashflows From Financing Activities,,512000000.0,-512000000.0,-512000000.0
