,2020-07-31,2019-07-31,2018-07-31,2017-07-31
Intangible Assets,67300000.0,70900000.0,35600000.0,40600000.0
Total Liab,1240800000.0,1239900000.0,1118800000.0,1125200000.0
Total Stockholder Equity,987100000.0,887300000.0,853000000.0,850100000.0
Minority Interest,16700000.0,15400000.0,4800000.0,4400000.0
Other Current Liab,1400000.0,1800000.0,85100000.0,83500000.0
Total Assets,2244600000.0,2142600000.0,1976600000.0,1979700000.0
Common Stock,758200000.0,758200000.0,758200000.0,758200000.0
Other Current Assets,3200000.0,1600000.0,700000.0,2100000.0
Retained Earnings,1430000000.0,1281500000.0,1122100000.0,1041200000.0
Other Liab,168500000.0,172600000.0,149800000.0,103800000.0
Good Will,316800000.0,303100000.0,238400000.0,238100000.0
Treasury Stock,-1201100000.0,-1152400000.0,-1027300000.0,-949300000.0
Other Assets,36800000.0,34100000.0,45900000.0,46400000.0
Cash,236600000.0,177800000.0,204700000.0,308400000.0
Total Current Liabilities,406800000.0,482900000.0,469400000.0,484100000.0
Deferred Long Term Asset Charges,16800000.0,14200000.0,19200000.0,30300000.0
Short Long Term Debt,5700000.0,50000000.0,15300000.0,50600000.0
Other Stockholder Equity,-168100000.0,-171200000.0,-128500000.0,-141300000.0
Property Plant Equipment,705300000.0,588900000.0,509300000.0,484600000.0
Total Current Assets,1096700000.0,1122600000.0,1125700000.0,1151000000.0
Long Term Investments,21700000.0,23000000.0,21700000.0,19000000.0
Net Tangible Assets,603000000.0,513300000.0,579000000.0,571400000.0
Net Receivables,467200000.0,541900000.0,534600000.0,497700000.0
Long Term Debt,617400000.0,584400000.0,499600000.0,537300000.0
Inventory,322700000.0,332800000.0,334100000.0,293500000.0
Accounts Payable,187700000.0,237500000.0,201300000.0,194000000.0
