Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Change To Netincome,Capital Expenditures,Net Borrowings,Other Cashflows From Financing Activities
2017-10-18,50.70000076293945,51.18999862670898,50.560001373291016,51.0,51.0,1318800,AKAM,1.0870587966021368,1.2945097380993411,1.404901990703508,1.016900814218988,0.0701579823831488,0.1779260140020346,0.3289066462788528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,50.91999816894531,51.68000030517578,50.83000183105469,51.650001525878906,51.650001525878906,1278000,AKAM,1.072216833146993,1.2946757167679317,1.371539094774212,1.0195478153138224,0.0526690178331705,0.1781248144287301,0.2937055534563879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,51.86000061035156,52.09999847412109,51.630001068115234,51.869998931884766,51.869998931884766,1901200,AKAM,1.0734528909147325,1.3036438044924588,1.381338018147428,1.0187296628598663,0.0547232280548661,0.1867182787149142,0.3158640089229638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,51.88999938964844,52.09000015258789,51.40999984741211,51.459999084472656,51.459999084472656,2695300,AKAM,1.0821997593760675,1.3068402875329967,1.3884570194211534,1.0231439317955078,0.0590558275805597,0.1926021345683146,0.3199998675555648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,51.5,52.09000015258789,50.959999084472656,51.90999984741211,51.90999984741211,4786300,AKAM,1.0747447713257634,1.282219182320263,1.3872086755519497,1.023176662025299,0.051568109300464,0.1814262984738686,0.3078278552540965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,55.650001525878906,56.84999847412109,53.84000015258789,54.0,54.0,10270100,AKAM,1.0249999717429832,1.240555515995732,1.3540741249367043,1.028738706809164,-0.0037387350661808,0.1323416944411664,0.2602528626513998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,54.02000045776367,54.650001525878906,52.880001068115234,53.34000015258789,53.34000015258789,3689600,AKAM,1.0378702746903847,1.2665916266465542,1.3813273358530551,1.0357335667629224,0.0021367079274623,0.1622230959591128,0.2903053015321939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,53.959999084472656,54.0099983215332,52.290000915527344,53.0,53.0,2811500,AKAM,1.0441509462752432,1.2400000230321344,1.458490623618072,1.0327543330408862,0.011396613234357,0.1615810694360937,0.3623618248830023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,53.11000061035156,53.130001068115234,52.150001525878906,52.459999084472656,52.459999084472656,2073600,AKAM,1.0632863086687872,1.1972932228258806,1.4555852448147093,1.0448229351223306,0.0184633735464565,0.1511822892534018,0.3451957524198423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,52.400001525878906,52.59999847412109,52.20000076293945,52.25,52.25,1752800,AKAM,1.0677512136943033,1.2185645582573266,1.460287139746561,1.0378093145840102,0.0299418991102931,0.1649081898428352,0.3527071886181376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,52.70000076293945,53.06999969482422,52.34000015258789,52.68999862670898,52.68999862670898,1610400,AKAM,1.0711710020447618,1.2237617202033513,1.4554944854853626,1.0388512590749122,0.0323197429698496,0.1691777018515015,0.3460518792262941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,52.54999923706055,52.61000061035156,51.790000915527344,52.290000915527344,52.290000915527344,1552900,AKAM,1.079365034203878,1.1950659893737083,1.4589787641956855,1.0310647944789963,0.0483002397248817,0.1770196472537089,0.3544767529101034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,52.2599983215332,53.09999847412109,52.02000045776367,53.0099983215332,53.0099983215332,1608700,AKAM,1.0520656899381438,1.2097717276736395,1.4070929767902185,1.0262436118253355,0.025822078112808,0.184135322105887,0.2992826581008523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,53.119998931884766,53.7599983215332,52.91999816894531,53.7400016784668,53.7400016784668,1304800,AKAM,1.050241847114122,1.2082247539488398,1.4158912162516604,1.0311845275729687,0.0190573195411531,0.1721138247463953,0.3101629319155536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,54.0,54.02000045776367,53.5,53.7599983215332,53.7599983215332,1655700,AKAM,1.0509672947175168,1.199590771526094,1.401413666110806,1.0414917955670933,0.0094754991504235,0.153680961498428,0.289587307015736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,53.84999847412109,53.93000030517578,53.22999954223633,53.7599983215332,53.7599983215332,1437900,AKAM,1.0518973400787817,1.2438616970677565,1.422247051184284,1.0390384642435906,0.012858875835191,0.1828569339700179,0.3075937457829323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,53.65999984741211,53.869998931884766,53.0099983215332,53.84999847412109,53.84999847412109,1790300,AKAM,1.0588672622742228,1.251624947738292,1.4185701309974872,1.0401272810196784,0.0187399812545443,0.1760500950041996,0.3058911381711637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,53.79999923706055,54.31999969482422,53.70000076293945,54.2599983215332,54.2599983215332,1976400,AKAM,1.0442315075584228,1.2327681802213213,1.419461832391927,1.0393664161720684,0.0048650913863543,0.1568749315809035,0.306123872036999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,54.11000061035156,54.22999954223633,53.459999084472656,53.52000045776367,53.52000045776367,3014700,AKAM,1.060538076159518,1.247570928101154,1.4476831594588346,1.0305050740272153,0.0300330021323027,0.1809037133348332,0.3360505986282278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,53.43000030517578,53.869998931884766,53.08000183105469,53.75,53.75,1682800,AKAM,1.0746046199355015,1.23386045943859,1.423441900208939,1.043144349882203,0.0314602700532984,0.1689196769957677,0.309789679370688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,53.5,54.13999938964844,53.34000015258789,54.0099983215332,54.0099983215332,2435300,AKAM,1.2158859509307445,1.226624737249563,1.40381414647435,1.0570826794517585,0.1588032714789859,0.1586750189759658,0.2931860470437022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,54.209999084472656,55.29999923706055,53.91999816894531,55.2599983215332,55.2599983215332,2761500,AKAM,1.2091929374667827,1.2189649413019137,1.3767644614894703,1.0412088647392546,0.1679840727275281,0.1484857289642955,0.2645497507263221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,55.369998931884766,55.560001373291016,55.18000030517578,55.43999862670898,55.43999862670898,3895100,AKAM,1.2018398070687912,1.237373740501359,1.359668093806601,1.0392013474275237,0.1626384596412675,0.1620526928223935,0.2597287218889252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,55.59999847412109,55.59999847412109,55.0,55.380001068115234,55.380001068115234,1921900,AKAM,1.1888767617918607,1.2322137332543024,1.372336557135905,1.0381241126825425,0.1507526491093183,0.1745041726254437,0.2651686053467732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,55.61000061035156,55.70000076293945,55.34999847412109,55.68000030517578,55.68000030517578,1135200,AKAM,1.1754668927715186,1.2115660688709058,1.3841594696913124,1.03199537924298,0.1434715135285384,0.168964529067459,0.2785900044719078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,55.72999954223633,56.0,55.52000045776367,55.68999862670898,55.68999862670898,1702000,AKAM,1.174717180502314,1.2196085445110931,1.4183874988620642,1.0328322263084138,0.1418849541939002,0.1851048981927134,0.3087634601660538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,56.0,56.0,55.59000015258789,55.790000915527344,55.790000915527344,435100,AKAM,1.168489001104546,1.2444882445924497,1.3982792768608632,1.032019884081241,0.1364691170233052,0.201777222597741,0.2812542053716269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,55.25,55.720001220703125,54.38999938964844,55.34999847412109,55.34999847412109,4297000,AKAM,1.1821138592400793,1.2612466031274316,1.4142728263289244,1.0369551897736955,0.1451586694663835,0.2042153663370634,0.2972053308431248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,56.15999984741211,56.15999984741211,54.90999984741211,55.36000061035156,55.36000061035156,2516400,AKAM,1.1748554949142425,1.263367082194873,1.417630102812154,1.020376345675996,0.1544791492382464,0.2099539024414887,0.3062308527810193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,55.70000076293945,56.040000915527344,55.060001373291016,55.34000015258789,55.34000015258789,1824500,AKAM,1.184676497611609,1.264727099219145,1.43223711452274,1.026253639124301,0.1584228584873082,0.2106737445639352,0.3199528510805227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,55.02999877929688,56.20000076293945,55.02999877929688,55.77999877929688,55.77999877929688,2262300,AKAM,1.1821442073225774,1.3460022135913192,1.444424551058404,1.0246409570196735,0.1575032503029039,0.2965770311174709,0.3336228491244688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,55.43000030517578,55.880001068115234,54.7400016784668,55.790000915527344,55.790000915527344,2329300,AKAM,1.1758379171466091,1.3635059768147917,1.4509767990649445,1.029880242563007,0.1459576745836022,0.2952657011234501,0.3418128683965538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,55.93000030517578,56.95000076293945,55.650001525878906,56.43999862670898,56.43999862670898,2517500,AKAM,1.1663714286467417,1.328313306960735,1.4326719096000538,1.036157586789428,0.1302138418573137,0.2577020090071762,0.3152611871449438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,56.77999877929688,56.86000061035156,56.150001525878906,56.43999862670898,56.43999862670898,1914800,AKAM,1.1672572440893314,1.2987243946719411,1.4523388237984938,1.0465343935592823,0.120722850530049,0.2273147396467347,0.3273136147436299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,55.88999938964844,56.54999923706055,55.5099983215332,55.77000045776367,55.77000045776367,1727400,AKAM,1.2101487772961697,1.3134301488032885,1.4807244244796995,1.048372731047773,0.1617760462483966,0.2442908042169651,0.3527420693986536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,55.650001525878906,56.5099983215332,55.5099983215332,56.43999862670898,56.43999862670898,1555400,AKAM,1.175230394135153,1.3237066070571768,1.447200607593965,1.0387885930282448,0.1364418011069081,0.2666877941484027,0.3325896048109582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,56.75,57.119998931884766,56.369998931884766,56.5,56.5,1804500,AKAM,1.1541592758313743,1.3100884361604674,1.4566372221550057,1.0447156071702373,0.109443668661137,0.2531063988691828,0.3428113544507367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,56.59000015258789,57.0099983215332,56.310001373291016,56.54999923706055,56.54999923706055,2094700,AKAM,1.1586206459243822,1.2818744269100284,1.44456239687922,1.0484619827112251,0.110158663213157,0.2372509070753774,0.3401112054383008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,56.72999954223633,57.119998931884766,56.5,57.02000045776367,57.02000045776367,1605300,AKAM,1.131182032307716,1.292178178071967,1.40862853472475,1.0415757419863072,0.0896062903214087,0.2433909712233739,0.3011320627953151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,56.97999954223633,57.18000030517578,56.560001373291016,56.65999984741211,56.65999984741211,2633200,AKAM,1.1542534716202613,1.2952700244844857,1.3704553783091034,1.0495576207370112,0.10469585088325,0.2463942323290964,0.2799611667710029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,56.790000915527344,57.220001220703125,56.72999954223633,56.7599983215332,56.7599983215332,1750100,AKAM,1.14658216623599,1.26233269282351,1.334038115923922,1.0539026313731312,0.0926795348628588,0.2316062000886347,0.2335859516122569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,56.900001525878906,57.9900016784668,56.720001220703125,57.7599983215332,57.7599983215332,10679500,AKAM,1.136253448071012,1.2152009086059663,1.254501405645977,1.0520989179928428,0.0841545300781692,0.214477710993195,0.1806668440743775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,66.33000183105469,68.02999877929688,64.83000183105469,65.66999816894531,65.66999816894531,15351300,AKAM,0.9996954980413588,1.0991320590489826,1.103700401673053,1.049480051520865,-0.0497845534795062,0.0832385706419978,0.0323080257596524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,65.87000274658203,67.70999908447266,65.0999984741211,66.81999969482422,66.81999969482422,5788100,AKAM,0.9877282295933962,1.0588147309656482,1.0959294177100376,1.0585213557872055,-0.0707931261938095,0.0542077626732642,0.0183547042428835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,67.44999694824219,67.56999969482422,66.5199966430664,66.62999725341797,66.62999725341797,3078600,AKAM,0.9908449551929064,1.0513283196655754,1.1172145506517734,1.0561912314345747,-0.0653462762416683,0.049200939422118,0.0367584947213073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,66.43000030517578,66.7699966430664,65.66000366210938,65.83999633789062,65.83999633789062,2272700,AKAM,1.0156440836266971,1.0780681546922402,1.1274302473527715,1.054691754118366,-0.0390476704916689,0.0640717662838386,0.0490398056758636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,65.76000213623047,66.31999969482422,65.25,65.44999694824219,65.44999694824219,1665900,AKAM,1.03315517035174,1.0580596368058328,1.1358288740132203,1.0628648969920689,-0.0297097266403285,0.0669217366005575,0.0476860596542958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,65.58000183105469,65.87000274658203,65.04000091552734,65.41999816894531,65.41999816894531,2979500,AKAM,1.0279731256844238,1.071843544927945,1.1490369959170723,1.054562443450246,-0.0265893177658222,0.0704321809362531,0.0520807582940672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,65.4000015258789,65.5,64.86000061035156,65.19000244140625,65.19000244140625,1280900,AKAM,1.021015417485509,1.0800736466514929,1.1693511351752175,1.0427572783556516,-0.0217418608701425,0.0681259242423233,0.0650702620835419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,65.29000091552734,65.55000305175781,64.91999816894531,65.43000030517578,65.43000030517578,1345200,AKAM,1.0238422367616946,1.1048448812219998,1.1589485171537777,1.039387058829826,-0.0155448220681313,0.0891009152639679,0.0570351185757227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,65.5,65.6500015258789,65.01000213623047,65.04000091552734,65.04000091552734,881900,AKAM,1.0387453352951106,1.0661130898191105,1.1760454610557771,1.0452598484191695,-0.0065145131240589,0.0660683511784578,0.0742644677510075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,65.12999725341797,65.94000244140625,64.69999694824219,65.55999755859375,65.55999755859375,1425900,AKAM,1.0024405684574098,1.074740721603895,1.1847163066095043,1.0173995405954512,-0.0149589721380414,0.081232102875242,0.0841204966531772,201259000.0,4073362000.0,1286447000.0,3362469000.0,23536000.0,92673000.0,4648916000.0,1699000.0,94660000.0,-690662000.0,166840000.0,1498688000.0,-21930000.0,172596000.0,313382000.0,456694000.0,36231000.0,-21930000.0,862535000.0,1346246000.0,567592000.0,1662522000.0,398554000.0,461457000.0,662913000.0,80278000.0,,326272000.0,36170000.0,-459165000.0,-365005000.0,1852000.0,55680000.0,222766000.0,-10197000.0,-419589000.0,12990000.0,800983000.0,267220000.0,-1586000.0,-50054000.0,199097000.0,-254146000.0,1132185000.0,-1096000.0
2018-01-03,65.2699966430664,66.0,65.0999984741211,65.94000244140625,65.94000244140625,2287700,AKAM,0.9525325909580225,1.0993326536222614,1.172581086322072,0.9765980219270426,-0.0240654309690201,0.0953838612984059,0.0771326254365578,201259000.0,4073362000.0,1286447000.0,3362469000.0,23536000.0,92673000.0,4648916000.0,1699000.0,94660000.0,-690662000.0,166840000.0,1498688000.0,-21930000.0,172596000.0,313382000.0,456694000.0,36231000.0,-21930000.0,862535000.0,1346246000.0,567592000.0,1662522000.0,398554000.0,461457000.0,662913000.0,80278000.0,,326272000.0,36170000.0,-459165000.0,-365005000.0,1852000.0,55680000.0,222766000.0,-10197000.0,-419589000.0,12990000.0,800983000.0,267220000.0,-1586000.0,-50054000.0,199097000.0,-254146000.0,1132185000.0,-1096000.0
2018-01-04,66.16000366210938,66.25,65.44000244140625,65.5999984741211,65.5999984741211,1870600,AKAM,0.9705792629562764,1.0913109451691918,1.1841463736591429,0.9849127815791188,-0.0143335186228424,0.0929540088501996,0.0945515138759454,201259000.0,4073362000.0,1286447000.0,3362469000.0,23536000.0,92673000.0,4648916000.0,1699000.0,94660000.0,-690662000.0,166840000.0,1498688000.0,-21930000.0,172596000.0,313382000.0,456694000.0,36231000.0,-21930000.0,862535000.0,1346246000.0,567592000.0,1662522000.0,398554000.0,461457000.0,662913000.0,80278000.0,,326272000.0,36170000.0,-459165000.0,-365005000.0,1852000.0,55680000.0,222766000.0,-10197000.0,-419589000.0,12990000.0,800983000.0,267220000.0,-1586000.0,-50054000.0,199097000.0,-254146000.0,1132185000.0,-1096000.0
2018-01-05,65.69999694824219,65.86000061035156,65.45999908447266,65.83000183105469,65.83000183105469,1056000,AKAM,0.9794926562878472,1.0925109550128818,1.194440149875934,0.9789917900086822,0.000500866279165,0.0928841359312265,0.1045507789875355,201259000.0,4073362000.0,1286447000.0,3362469000.0,23536000.0,92673000.0,4648916000.0,1699000.0,94660000.0,-690662000.0,166840000.0,1498688000.0,-21930000.0,172596000.0,313382000.0,456694000.0,36231000.0,-21930000.0,862535000.0,1346246000.0,567592000.0,1662522000.0,398554000.0,461457000.0,662913000.0,80278000.0,,326272000.0,36170000.0,-459165000.0,-365005000.0,1852000.0,55680000.0,222766000.0,-10197000.0,-419589000.0,12990000.0,800983000.0,267220000.0,-1586000.0,-50054000.0,199097000.0,-254146000.0,1132185000.0,-1096000.0
2018-01-08,65.94999694824219,66.08999633789062,65.20999908447266,65.87999725341797,65.87999725341797,1185900,AKAM,0.948542870123218,1.084244129980893,1.1857924408539502,0.942840182406444,0.005702687716774,0.0925196455065761,0.0984424352008956,201259000.0,4073362000.0,1286447000.0,3362469000.0,23536000.0,92673000.0,4648916000.0,1699000.0,94660000.0,-690662000.0,166840000.0,1498688000.0,-21930000.0,172596000.0,313382000.0,456694000.0,36231000.0,-21930000.0,862535000.0,1346246000.0,567592000.0,1662522000.0,398554000.0,461457000.0,662913000.0,80278000.0,,326272000.0,36170000.0,-459165000.0,-365005000.0,1852000.0,55680000.0,222766000.0,-10197000.0,-419589000.0,12990000.0,800983000.0,267220000.0,-1586000.0,-50054000.0,199097000.0,-254146000.0,1132185000.0,-1096000.0
2018-01-09,65.75,69.55999755859375,65.2699966430664,67.48999786376953,67.48999786376953,4529900,AKAM,0.9502148360245348,1.0614906157539936,1.1592828617612223,0.9530778204901076,-0.0028629844655728,0.0602663687065785,0.0699850434103441,201259000.0,4073362000.0,1286447000.0,3362469000.0,23536000.0,92673000.0,4648916000.0,1699000.0,94660000.0,-690662000.0,166840000.0,1498688000.0,-21930000.0,172596000.0,313382000.0,456694000.0,36231000.0,-21930000.0,862535000.0,1346246000.0,567592000.0,1662522000.0,398554000.0,461457000.0,662913000.0,80278000.0,,326272000.0,36170000.0,-459165000.0,-365005000.0,1852000.0,55680000.0,222766000.0,-10197000.0,-419589000.0,12990000.0,800983000.0,267220000.0,-1586000.0,-50054000.0,199097000.0,-254146000.0,1132185000.0,-1096000.0
