,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,4000000.0,5000000.0,-1000000.0,46000000.0
Change To Liabilities,-73000000.0,385000000.0,-15000000.0,11000000.0
Total Cashflows From Investing Activities,-67000000.0,-168000000.0,-82000000.0,-319000000.0
Net Borrowings,-4000000.0,-1504000000.0,-504000000.0,-460000000.0
Total Cash From Financing Activities,-451000000.0,-1717000000.0,-784000000.0,-719000000.0
Change To Operating Activities,-1538000000.0,466000000.0,338000000.0,232000000.0
Issuance Of Stock,35000000.0,34000000.0,32000000.0,22000000.0
Net Income,983000000.0,374000000.0,316000000.0,572000000.0
Change In Cash,-969000000.0,-299000000.0,677000000.0,231000000.0
Repurchase Of Stock,-205000000.0,-1000000.0,-16000000.0,-3000000.0
Effect Of Exchange Rate,-43000000.0,203000000.0,122000000.0,53000000.0
Total Cash From Operating Activities,-408000000.0,1383000000.0,1421000000.0,1216000000.0
Depreciation,276000000.0,308000000.0,261000000.0,264000000.0
Other Cashflows From Investing Activities,-2000000.0,-2000000.0,-8000000.0,-8000000.0
Dividends Paid,-237000000.0,-230000000.0,-236000000.0,-234000000.0
Change To Account Receivables,-275000000.0,-152000000.0,466000000.0,-76000000.0
Other Cashflows From Financing Activities,-40000000.0,-16000000.0,-60000000.0,-44000000.0
Change To Netincome,98000000.0,92000000.0,109000000.0,100000000.0
Capital Expenditures,-69000000.0,-70000000.0,-78000000.0,-82000000.0
