,2020-11-27,2019-11-29,2018-11-30,2017-12-01
Intangible Assets,1359000000.0,1721000000.0,2069001000.0,385658000.0
Capital Surplus,7357000000.0,6504000000.0,5685337000.0,5082195000.0
Total Liab,11020000000.0,10232000000.0,9406568000.0,6075687000.0
Total Stockholder Equity,13264000000.0,10530000000.0,9362114000.0,8459869000.0
Deferred Long Term Liab,352000000.0,315000000.0,,
Other Current Liab,3823000000.0,3593000000.0,2952499000.0,2421744000.0
Total Assets,24284000000.0,20762000000.0,18768682000.0,14535556000.0
Other Current Assets,193000000.0,188000000.0,44259000.0,14198000.0
Retained Earnings,19611000000.0,14829000000.0,11815597000.0,9573870000.0
Other Liab,892000000.0,1052000000.0,970898000.0,665751000.0
Good Will,10742000000.0,10691000000.0,10581048000.0,5821561000.0
Treasury Stock,-13704000000.0,-10803000000.0,-8138881000.0,-6196257000.0
Other Assets,2033000000.0,562000000.0,186522000.0,143548000.0
Cash,4478000000.0,2650000000.0,1642775000.0,2306072000.0
Total Current Liabilities,5512000000.0,8191000000.0,4301126000.0,3527457000.0
Deferred Long Term Asset Charges,1370000000.0,,,
Other Stockholder Equity,-158000000.0,-188000000.0,-148130000.0,-111821000.0
Property Plant Equipment,2004000000.0,1293000000.0,1075072000.0,936976000.0
Total Current Assets,8146000000.0,6495000000.0,4857039000.0,7247813000.0
Net Tangible Assets,1163000000.0,-1882000000.0,-3287935000.0,2252650000.0
Short Term Investments,1514000000.0,1527000000.0,1586187000.0,3513702000.0
Net Receivables,1398000000.0,1535000000.0,1315578000.0,1217968000.0
Long Term Debt,4117000000.0,989000000.0,4134544000.0,1882479000.0
Accounts Payable,306000000.0,209000000.0,186258000.0,113538000.0
Short Long Term Debt,,3149000000.0,,
Common Stock,,,61000.0,61000.0
