Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2011-11-08,22.5,22.5,17.389999389648438,17.989999771118164,16.395246505737305,313300,VAC,1.008337762806179,1.2440243415674417,1.6103394773582682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-09,17.59000015258789,17.600000381469727,17.25,17.450000762939453,15.903119087219238,59100,VAC,1.0372490297067656,1.2939826137892612,1.660171979119948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-10,17.549999237060547,17.649999618530273,17.049999237060547,17.100000381469727,15.584150314331056,414800,VAC,1.0883033683153331,1.3380114980779216,1.702338498978592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-11,18.0,18.0,17.399999618530273,17.469999313354492,15.921343803405762,448700,VAC,1.0675440927827622,1.3045222210422098,1.6456785577779922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-14,17.75,17.75,17.510000228881836,17.549999237060547,15.99425220489502,665800,VAC,1.0478635712709456,1.31111121578798,1.5982907353795843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-15,17.649999618530273,17.649999618530273,17.0,17.25,15.720845222473145,1611800,VAC,1.0747824274450286,1.3240582775299052,1.6202899923995275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-16,17.399999618530273,17.399999618530273,17.059999465942383,17.139999389648438,15.620597839355469,494700,VAC,1.0840137822032867,1.3588098306993717,1.6738624602732313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-17,17.350000381469727,17.350000381469727,17.09000015258789,17.1200008392334,15.60236930847168,82900,VAC,1.087032548973825,1.395444207216629,1.674649501505782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-18,17.399999618530273,17.399999618530273,17.100000381469727,17.110000610351562,15.593259811401367,203200,VAC,1.050847430675521,1.4155461552208288,1.6540032064646946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-21,17.25,17.350000381469727,17.010000228881836,17.350000381469727,15.811983108520508,4455900,VAC,1.0040345436501883,1.4253600679273537,1.5561956146616065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-22,16.889999389648438,18.239999771118164,16.260000228881836,18.09000015258789,16.48638343811035,4717000,VAC,0.9480374699792784,1.378109825139094,1.4881149815476469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-23,18.13999938964844,18.200000762939453,17.81999969482422,17.950000762939453,16.35879135131836,1495200,VAC,0.952646804989974,1.4194991604014493,1.4997216884127471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-25,17.68000030517578,17.8700008392334,17.579999923706055,17.649999618530273,16.08538818359375,262200,VAC,0.9716712500426876,1.4611896825186024,1.53314449634405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-28,17.90999984741211,18.0,17.06999969482422,17.149999618530273,15.629709243774414,756200,VAC,0.9988342136628988,1.5142857944791783,1.5871720303048311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-29,16.75,17.079999923706055,15.880000114440918,16.25,14.809493064880373,2917700,VAC,1.055999921179114,1.5932309086831056,1.7046149950682206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-30,16.25,16.510000228881836,15.899999618530272,15.979999542236328,14.563427925109863,1427400,VAC,1.1082601039980653,1.639549597105232,1.7058822027127352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-01,15.770000457763672,16.18000030517578,15.760000228881836,15.899999618530272,14.490520477294922,1146300,VAC,1.095597447272063,1.6968551333213815,1.683647777880447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-02,15.90999984741211,16.239999771118164,15.81999969482422,16.229999542236328,14.791266441345217,1604700,VAC,1.1022796151612075,1.6561923850951463,1.6321626237196212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-05,15.93000030517578,17.25,15.75,17.239999771118164,15.711730003356934,1049600,VAC,1.020881953885971,1.5556848967550296,1.6624132781521612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-06,17.100000381469727,18.18000030517578,17.100000381469727,17.360000610351562,15.821097373962402,795700,VAC,1.0403224955744923,1.5259214751293626,1.6284562946367136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-07,17.100000381469727,17.950000762939453,17.049999237060547,17.209999084472656,15.684391021728516,617100,VAC,1.062754510504384,1.5485182177412076,1.7396863581761612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-08,17.100000381469727,17.420000076293945,17.010000228881836,17.239999771118164,15.711730003356934,855400,VAC,1.0736664764181585,1.5933877282610325,1.7888634880254215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-09,17.100000381469727,18.25,17.100000381469727,18.13999938964844,16.531946182250977,582200,VAC,1.011025669336525,1.4768473635018906,1.6984569139363237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-12,18.0,18.1299991607666,17.649999618530273,18.100000381469727,16.495494842529297,518900,VAC,1.0060775473816514,1.4751384939855858,1.6701661234056282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-13,18.0,18.65999984741211,17.860000610351562,18.61000061035156,16.960283279418945,803300,VAC,1.0198820904866617,1.4116070572070205,1.649651324275003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-14,18.5,18.739999771118164,18.350000381469727,18.64999961853028,16.996736526489258,781700,VAC,1.0182310209023828,1.4171585484983198,1.582842573686889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-15,18.75,18.75,18.290000915527344,18.38999938964844,16.759794235229492,287300,VAC,1.0560083414523729,1.4437192662444425,1.6242519169601224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-16,18.350000381469727,18.690000534057617,18.31999969482422,18.540000915527344,16.896488189697266,504600,VAC,1.0258903581661536,1.4870554417807005,1.5943909360210036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-19,18.6200008392334,18.88999938964844,18.36000061035156,18.57999992370605,16.93294334411621,204600,VAC,1.0161466787883715,1.5516687300674192,1.5592039820048775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-20,18.6299991607666,18.64999961853028,18.479999542236328,18.61000061035156,16.960283279418945,153600,VAC,1.042450393738333,1.5314350208326,1.6646969722358331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-21,18.5,18.5,17.920000076293945,17.979999542236328,16.386137008666992,321900,VAC,1.0622915346252584,1.5739708336170584,1.718576123654196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-22,18.0,18.51000022888184,17.040000915527344,17.420000076293945,15.875777244567873,252700,VAC,1.145235475139934,1.6257173457326348,1.7795639431802528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-23,17.600000381469727,17.649999618530273,17.0,17.149999618530273,15.629709243774414,413400,VAC,1.1679304662693824,1.66239093710648,1.8857148645018973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-27,17.139999389648438,17.25,17.010000228881836,17.100000381469727,15.584150314331056,131700,VAC,1.2228064998544166,1.6532159333061054,1.829823893839644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-28,17.049999237060547,17.190000534057617,17.010000228881836,17.149999618530273,15.629709243774414,429700,VAC,1.209912686227747,1.6314874093733225,1.7965016403137286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-29,17.139999389648438,17.190000534057617,17.049999237060547,17.1299991607666,15.611488342285156,225900,VAC,1.2866314083125594,1.6608288954950792,1.7991823007102334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-30,17.100000381469727,17.34000015258789,17.100000381469727,17.15999984741211,15.638823509216309,234600,VAC,1.3199305180140004,1.6759909979543854,1.762820673482536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-03,17.450000762939453,18.309999465942383,17.450000762939453,17.709999084472656,16.140066146850586,440700,VAC,1.27385691611352,1.6216830852785786,1.6533036998275712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-04,17.719999313354492,17.790000915527344,17.350000381469727,17.420000076293945,15.875777244567873,371900,VAC,1.2858783397015636,1.5952926897939737,1.704362700719092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-05,17.3700008392334,18.0,17.3700008392334,17.889999389648438,16.30411148071289,514600,VAC,1.2481836208258024,1.5874790156819392,1.648407297570791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-06,17.829999923706055,17.8700008392334,17.59000015258789,17.600000381469727,16.03982162475586,250500,VAC,1.2971588275430863,1.6312496388007542,1.7164770831415856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-09,17.639999389648438,18.100000381469727,17.450000762939453,18.059999465942383,16.459043502807617,281200,VAC,1.2740863981799635,1.5941305177408214,1.7070875793910476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-10,18.200000762939453,18.57999992370605,17.950000762939453,18.290000915527344,16.668657302856445,788100,VAC,1.2575176129285404,1.552214127257063,1.672498451513226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-11,18.190000534057617,18.790000915527344,17.950000762939453,18.51000022888184,16.869157791137695,717500,VAC,1.2155586814870645,1.5397076782925765,1.5640187117189754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-12,18.5,18.8799991607666,18.040000915527344,18.34000015258789,16.714221954345703,324200,VAC,1.2202832889767123,1.554525664875741,1.5627044233148537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-13,18.200000762939453,18.239999771118164,17.93000030517578,18.209999084472656,16.595746994018555,225600,VAC,1.2399779058633935,1.5837452710628988,1.5799014383600138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-17,18.209999084472656,18.989999771118164,18.209999084472656,18.979999542236328,17.297489166259766,219700,VAC,1.2054797148838674,1.5289778236882094,1.5400423823662186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-18,18.979999542236328,18.989999771118164,18.3799991607666,18.989999771118164,17.306604385375977,259700,VAC,1.2001052498747746,1.5355447562693934,1.6640334727664572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-19,18.989999771118164,19.59000015258789,18.88999938964844,19.420000076293945,17.698482513427734,445000,VAC,1.184861099705553,1.4881567203378083,1.6297632033789478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-20,19.420000076293945,19.420000076293945,18.979999542236328,19.020000457763672,17.33394432067871,156300,VAC,1.2008412431410769,1.525762218420619,1.6519452784827078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-23,18.959999084472656,18.989999771118164,18.51000022888184,18.8799991607666,17.20635414123535,156100,VAC,1.23358043960344,1.5460803218238162,1.643008462950964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-24,18.75,19.43000030517578,18.690000534057617,19.39999961853028,17.680253982543945,197600,VAC,1.231443614546345,1.5072164814993616,1.6154642973306674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-25,19.450000762939453,19.450000762939453,18.690000534057617,19.100000381469727,17.4068546295166,266500,VAC,1.268062464080086,1.5460728747601002,1.6214657680821327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-26,19.1200008392334,20.13999938964844,19.01000022888184,19.950000762939453,18.18150329589844,192900,VAC,1.2395987807406026,1.482706561995664,1.595488685678989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-27,19.88999938964844,20.170000076293945,19.40999984741211,20.030000686645508,18.254413604736328,169200,VAC,1.244633078280604,1.4917618281878715,1.61907127788627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-30,19.959999084472656,21.01000022888184,19.790000915527344,20.90999984741211,19.056400299072266,372800,VAC,1.2185559824490777,1.4509802881421174,1.5423244142102497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-31,20.989999771118164,21.06999969482422,20.61000061035156,20.75,18.91058349609375,239900,VAC,1.242891487617443,1.446747077438991,1.5518072755792671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-01,20.739999771118164,22.040000915527344,20.709999084472656,22.040000915527344,20.086231231689453,638700,VAC,1.1783119693627462,1.3738654653844802,1.4446460297579429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-02,22.1299991607666,22.729999542236328,21.75,22.64999961853028,20.64216041564941,201600,VAC,1.1430461549464324,1.311699573765133,1.3836642338504723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-03,22.71999931335449,22.790000915527344,22.299999237060547,22.559999465942383,20.560134887695312,444500,VAC,1.161347555232966,1.3289007250103717,1.3749999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-06,22.450000762939453,22.64999961853028,22.31999969482422,22.39999961853028,20.4143180847168,270400,VAC,1.2044641390595627,1.4017855958274057,1.3772322517219966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-07,22.38999938964844,22.450000762939453,22.239999771118164,22.32999992370605,20.35052490234375,282300,VAC,1.2037617193474954,1.4227498740338849,1.3819972115001065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-08,22.15999984741211,23.0,22.15999984741211,22.82999992370605,20.806196212768555,698500,VAC,1.1747702856476532,1.408234853767803,1.3994743885903382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-09,22.90999984741211,23.34000015258789,22.75,23.01000022888184,20.97024345397949,324900,VAC,1.1512385297778054,1.4293783943840015,1.375488826313866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-10,22.89999961853028,23.170000076293945,22.690000534057617,23.0,20.96113014221192,180600,VAC,1.1586954074776952,1.436956472483384,1.3478262175139213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-13,22.950000762939453,23.049999237060547,22.489999771118164,22.5,20.50545120239257,125500,VAC,1.2208889007123405,1.3279999129364042,1.3528891254405968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-14,22.459999084472656,22.6200008392334,22.25,22.3799991607666,20.396085739135746,157300,VAC,1.1970513090148962,1.294459781493727,1.3896339834307496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-15,22.440000534057617,22.71999931335449,22.31999969482422,22.57999992370605,20.57835960388184,481000,VAC,1.1824625425908843,1.2829940382725458,1.373339220818414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-16,22.56999969482422,22.940000534057617,22.5,22.8799991607666,20.85177230834961,121400,VAC,1.1481640608492203,1.2722898879598814,1.3474647774208142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-17,22.81999969482422,22.89999961853028,22.64999961853028,22.790000915527344,20.769746780395508,131500,VAC,1.159719024009652,1.26151822577865,1.3957875641373314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-21,22.51000022888184,23.170000076293945,22.46999931335449,23.01000022888184,20.97024345397949,305600,VAC,1.1538463007734725,1.2190352093197596,1.3798347474866175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-22,22.940000534057617,23.1200008392334,22.64999961853028,22.84000015258789,20.81531524658203,470800,VAC,1.207092682086497,1.2237301181502802,1.426444440779165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-23,22.770000457763672,23.3799991607666,22.700000762939453,23.290000915527344,21.22542190551757,312400,VAC,1.2378702676453426,1.231859250982681,1.3791325739555802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-24,23.18000030517578,23.89999961853028,22.989999771118164,23.88999938964844,21.772235870361328,438800,VAC,1.1929675910181428,1.2000834521690118,1.344495389456012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-27,23.989999771118164,24.229999542236328,23.11000061035156,24.21999931335449,22.072978973388672,940700,VAC,1.1684558644480694,1.1684558644480694,1.3092484505207906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-28,24.06999969482422,24.75,23.8700008392334,24.729999542236328,22.53776931762696,464000,VAC,1.1451677439654877,1.091791225023235,1.2749697409049647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-29,24.790000915527344,25.06999969482422,24.3799991607666,24.93000030517578,22.720046997070312,1006700,VAC,1.1436018156040944,1.0798232146682865,1.3044523402246235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-01,24.920000076293945,26.0,24.81999969482422,25.479999542236328,23.221290588378903,600100,VAC,1.10949757545272,1.056514670983398,1.2931707900452778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-02,25.520000457763672,25.8799991607666,25.520000457763672,25.790000915527344,23.503803253173828,204800,VAC,1.084916920411187,1.049243992539984,1.2768514071764103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-05,25.75,26.09000015258789,25.64999961853028,25.96999931335449,23.6678466796875,197500,VAC,1.095495136987008,1.0481324173358708,1.2845592729270143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-06,25.8799991607666,26.040000915527344,25.01000022888184,25.88999938964844,23.594942092895508,321300,VAC,1.1108536446858244,1.0699108244624629,1.2989569982567462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-07,26.020000457763672,26.61000061035156,25.459999084472656,26.200000762939453,23.87746238708496,350300,VAC,1.0961831639103428,1.0404578219070768,1.3427482334980234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-08,26.43000030517578,27.18000030517578,26.020000457763672,26.979999542236328,24.588314056396484,390100,VAC,1.030022283145034,0.9922165686500988,1.3276501979077766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-09,26.940000534057617,27.040000915527344,26.780000686645508,26.8799991607666,24.497182846069336,309300,VAC,1.0565474000666013,0.9854909601132208,1.3433777298368312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-12,26.8799991607666,27.0,26.739999771118164,26.81999969482422,24.442501068115234,395200,VAC,1.0704695546047531,1.0686053979310035,1.345265007713671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-13,26.850000381469727,26.8799991607666,26.280000686645508,26.489999771118164,24.141752243041992,669900,VAC,1.086825151567511,1.0671953447005904,1.3378638661173206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
