,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,227510000.0,-23712000.0,-557579000.0,-75671000.0
Change To Liabilities,43735000.0,34171000.0,23430000.0,55964000.0
Total Cashflows From Investing Activities,218075000.0,-29092000.0,-562713000.0,-79578000.0
Total Cash From Financing Activities,10422000.0,10944000.0,522705000.0,12312000.0
Change To Operating Activities,-20000000.0,-70250000.0,11675000.0,8526000.0
Issuance Of Stock,10422000.0,10944000.0,9418000.0,12312000.0
Net Income,-121752000.0,-11423000.0,-56842000.0,-57736000.0
Change In Cash,246985000.0,10402000.0,-15494000.0,-17308000.0
Total Cash From Operating Activities,18488000.0,28550000.0,24514000.0,49958000.0
Depreciation,4031000.0,4408000.0,4538000.0,4103000.0
Change To Account Receivables,-6176000.0,-511000.0,-4329000.0,-1765000.0
Change To Netincome,56305000.0,60744000.0,38448000.0,35350000.0
Capital Expenditures,-3720000.0,-5268000.0,-4928000.0,-3264000.0
Net Borrowings,,,575000000.0,575000000.0
Other Cashflows From Financing Activities,,,-61713000.0,-61713000.0
Other Cashflows From Investing Activities,,,,-2143000.0
