,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,49070000.0,19281000.0,44135000.0,18710000.0
Capital Surplus,851065000.0,862134000.0,817006000.0,695412000.0
Total Liab,1771381000.0,1591818000.0,1527628000.0,1036412000.0
Total Stockholder Equity,213828000.0,301708000.0,267497000.0,204839000.0
Other Current Liab,412368000.0,377293000.0,359761000.0,345399000.0
Total Assets,1985209000.0,1893526000.0,1795125000.0,1241251000.0
Common Stock,110000.0,107000.0,106000.0,104000.0
Other Current Assets,1512000.0,27607000.0,1135000.0,925000.0
Retained Earnings,-638164000.0,-569939000.0,-558516000.0,-501674000.0
Other Liab,81441000.0,66210000.0,41473000.0,30839000.0
Treasury Stock,817000.0,9406000.0,8901000.0,10997000.0
Other Assets,118898000.0,87680000.0,13290000.0,13243000.0
Cash,415843000.0,168858000.0,158456000.0,173950000.0
Total Current Liabilities,701329000.0,616981000.0,592559000.0,566288000.0
Other Stockholder Equity,817000.0,9406000.0,8901000.0,10997000.0
Property Plant Equipment,122185000.0,124269000.0,117610000.0,114038000.0
Total Current Assets,1231506000.0,1101184000.0,1080043000.0,824250000.0
Long Term Investments,463550000.0,536877000.0,540047000.0,245211000.0
Net Tangible Assets,164758000.0,258192000.0,223362000.0,160330000.0
Short Term Investments,708383000.0,867065000.0,839812000.0,580657000.0
Net Receivables,29915000.0,23670000.0,23159000.0,18830000.0
Long Term Debt,919084000.0,834440000.0,824248000.0,370883000.0
Accounts Payable,77781000.0,79881000.0,70346000.0,73059000.0
Good Will,,24235000.0,,25799000.0
