Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Deferred Long Term Asset Charges,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome
2017-10-13,54.65999984741211,55.040000915527344,54.16999816894531,54.58000183105469,54.58000183105469,351400,ATH,0.8842066086937074,0.9452179996673148,0.9014290786437068,1.0098252549340063,-0.1256186462402991,-0.1630314987199602,-0.1754615251999102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,54.75,54.85200119018555,54.52999877929688,54.790000915527344,54.790000915527344,334700,ATH,0.8928636129130181,0.9509034057956384,0.8985216046653628,1.0047827275420922,-0.1119191146290741,-0.1641583593460692,-0.1870723926948436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,54.79999923706055,54.90999984741211,54.09000015258789,54.22999954223633,54.22999954223633,438600,ATH,0.9089065338667108,0.962566867113546,0.9135165283736312,1.016827126331923,-0.1079205924652122,-0.1584289030557703,-0.1734217579411691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,54.7400016784668,54.84999847412109,54.11000061035156,54.33000183105469,54.33000183105469,1043000,ATH,0.906313271101742,0.9550892258573134,0.9018957914334528,1.016900814218988,-0.1105875431172459,-0.161494498239993,-0.1740995529912025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,54.150001525878906,54.459999084472656,54.0009994506836,54.40999984741211,54.40999984741211,678700,ATH,0.9020401023469048,0.9472523628021794,0.9058996701664522,1.0195478153138224,-0.1175077129669176,-0.1692985395370221,-0.1719338711513719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,54.5099983215332,54.54999923706055,53.59000015258789,53.720001220703125,53.720001220703125,597300,ATH,0.9164184367751578,0.9605360629484684,0.9026433465489062,1.0187296628598663,-0.1023112260847085,-0.1563894628290761,-0.1628306626755579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,54.040000915527344,54.040000915527344,53.470001220703125,53.95000076293945,53.95000076293945,480000,ATH,0.9138090554194545,0.9514365357769456,0.8815570102079034,1.0231439317955078,-0.1093348763760533,-0.1628016171877364,-0.1869001416576851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,54.25,54.709999084472656,54.060001373291016,54.31999969482422,54.31999969482422,916700,ATH,0.9011414034967964,0.92691455738205,0.8597201956057665,1.023176662025299,-0.1220352585285029,-0.1738783264643445,-0.2196606246920867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,54.31999969482422,54.459999084472656,52.97999954223633,53.150001525878906,53.150001525878906,912700,ATH,0.9143931717566854,0.9437440904491612,0.8780808434449723,1.028738706809164,-0.1143455350524785,-0.1644697311054044,-0.2157404188403322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,53.40999984741211,53.560001373291016,52.40999984741211,53.25,53.25,631100,ATH,0.9126760276830252,0.9635681009068736,0.8698591491985769,1.0357335667629224,-0.1230575390798971,-0.1408004297805677,-0.2211628851222843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,53.380001068115234,53.43000030517578,52.84000015258789,53.2400016784668,53.2400016784668,737400,ATH,0.9350112173161458,0.9457174471593868,0.8758452216010163,1.0327543330408862,-0.0977431157247403,-0.1327015064366539,-0.2202835771340533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,53.040000915527344,53.709999084472656,52.90999984741211,52.93999862670898,52.93999862670898,900300,ATH,0.9080090846578192,0.9146203140344764,0.8806195719915323,1.0448229351223306,-0.1368138504645114,-0.1314906195380023,-0.2297699204033346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,52.709999084472656,53.0,52.0099983215332,52.130001068115234,52.130001068115234,1042600,ATH,0.9075388529433136,0.9242278787261444,0.8921925449562392,1.0378093145840102,-0.1302704616406965,-0.1294284896883468,-0.2153874061721842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,52.220001220703125,52.415000915527344,51.08000183105469,51.13999938964844,51.13999938964844,1749900,ATH,0.9129839496274962,0.9395776263303328,0.9210011544046848,1.0388512590749122,-0.1258673094474159,-0.1150063920215169,-0.1884414518543837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,50.90999984741211,53.060001373291016,45.150001525878906,47.58000183105469,47.58000183105469,6690000,ATH,1.0014711999186712,0.98549805769541,0.9817149492832892,1.0310647944789963,-0.0295935945603251,-0.0325482844245894,-0.1227870620022929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,47.25,49.220001220703125,46.709999084472656,47.56999969482422,47.56999969482422,2250200,ATH,1.010300644978144,0.981080480730446,0.973092310542181,1.0262436118253355,-0.0159429668471917,-0.0445559248373065,-0.1347180081471851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,47.75,49.27999877929688,47.13999938964844,48.52999877929688,48.52999877929688,1721800,ATH,0.9868122933083304,0.9765093876298472,0.9624974296187156,1.0311845275729687,-0.0443722342646383,-0.0596015415725972,-0.143230854717391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,50.0,50.93999862670898,47.83000183105469,49.52999877929688,49.52999877929688,3046600,ATH,1.0397739000455328,0.9489198699444668,0.9355946152770273,1.0414917955670933,-0.0017178955215604,-0.0969899400831992,-0.1762317438180428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,49.41999816894531,50.18999862670898,48.18999862670898,49.0,49.0,1333500,ATH,1.0440816295390227,0.9924490013901068,0.9404082006337692,1.0390384642435906,0.0050431652954321,-0.0685557617076317,-0.1742451047675824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,48.93999862670898,49.61000061035156,48.43000030517578,48.77000045776367,48.77000045776367,1504000,ATH,1.060488019996929,1.0051261020638396,0.9649374806556836,1.0401272810196784,0.0203607389772506,-0.0704487506702526,-0.1477415121706398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,48.81999969482422,48.915000915527344,47.84999847412109,48.220001220703125,48.220001220703125,1239300,ATH,1.0605557464750046,1.022189955780524,0.9788469425146812,1.0393664161720684,0.0211893303029362,-0.0537032928598937,-0.1344910178402468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,48.130001068115234,48.91999816894531,48.130001068115234,48.38999938964844,48.38999938964844,1267100,ATH,1.0382310872525886,1.0012399539997483,0.9780946978308808,1.0305050740272153,0.0077260132253733,-0.0654272607665724,-0.133537862999726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,48.38999938964844,48.52000045776367,48.02999877929688,48.2599983215332,48.2599983215332,846000,ATH,1.0513883846495502,1.007459606773151,0.9749274942694566,1.043144349882203,0.0082440347673471,-0.0574811756696713,-0.1387247265687943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,48.27000045776367,49.09999847412109,47.94499969482422,48.91999816894531,48.91999816894531,1236600,ATH,1.049877402549765,0.9668847303245988,0.9165985656363448,1.0570826794517585,-0.0072052769019934,-0.1010649879489983,-0.1940295337943031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,49.18000030517578,49.83000183105469,48.9900016784668,49.290000915527344,49.290000915527344,1346200,ATH,1.0243457240951568,0.9784945961939088,0.9214850339886502,1.0412088647392546,-0.0168631406440977,-0.0919846161437093,-0.1907296767744979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,49.060001373291016,49.459999084472656,48.9109992980957,49.2400016784668,49.2400016784668,589300,ATH,1.030869142795564,0.977660392946343,0.9071892089004538,1.0392013474275237,-0.0083322046319596,-0.0976606547326224,-0.1927501630172219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,49.18000030517578,49.810001373291016,48.79999923706055,49.08000183105469,49.08000183105469,1228900,ATH,1.0664221312125235,0.9790138028613028,0.927872844672808,1.0381241126825425,0.028298018529981,-0.0786957577675558,-0.1792951071163238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,48.95000076293945,49.41999816894531,48.59000015258789,49.22999954223633,49.22999954223633,1204500,ATH,1.052610200623013,0.9589680991966976,0.928702044400349,1.03199537924298,0.0206148213800327,-0.0836334406067491,-0.1768674208190556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,49.2400016784668,49.619998931884766,48.9900016784668,49.29999923706055,49.29999923706055,796900,ATH,1.0496957566096208,0.9519269986092992,0.9184584073027392,1.0328322263084138,0.016863530301207,-0.0825766477090804,-0.1911656313932711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,49.36000061035156,49.36000061035156,48.68999862670898,48.95000076293945,48.95000076293945,554500,ATH,1.0580183883212129,0.9777323772094167,0.9338099769567352,1.032019884081241,0.0259985042399721,-0.0649786447852919,-0.183215094532501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,48.83000183105469,49.06999969482422,48.52000045776367,48.59999847412109,48.59999847412109,1087100,ATH,1.0662551712304629,0.9971193540320176,0.946502087330197,1.0369551897736955,0.0292999814567671,-0.0599118827583506,-0.1705654081556025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,48.5099983215332,49.060001373291016,48.36000061035156,48.59999847412109,48.59999847412109,1561800,ATH,1.0639917841151294,1.0226337926616214,0.9425926504438944,1.020376345675996,0.0436154384391334,-0.0307793870917629,-0.1688065995872403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,48.84000015258789,49.8849983215332,48.720001220703125,49.77999877929688,49.77999877929688,1370600,ATH,1.0224990513066832,1.0554439976679617,0.9284853827663344,1.026253639124301,-0.0037545878176177,0.0013906430127519,-0.1837988806758828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,49.720001220703125,49.93000030517578,47.83000183105469,48.06999969482422,48.06999969482422,3850400,ATH,1.0538797622015954,1.088620806392249,0.9427917616505396,1.0246409570196735,0.0292388051819219,0.0391956239184005,-0.1680099402833955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,48.04999923706055,48.584999084472656,46.83000183105469,47.310001373291016,47.310001373291016,1447900,ATH,1.076727904207318,1.106954077609695,0.982244765837988,1.029880242563007,0.0468476616443109,0.0387138019183534,-0.1269191648304026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,47.7599983215332,47.915000915527344,46.41999816894531,46.68999862670898,46.68999862670898,1700100,ATH,1.0946669975079872,1.1244378141824878,0.9978582463683372,1.036157586789428,0.0585094107185593,0.053826516228929,-0.1195524760867727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,46.790000915527344,47.68000030517578,46.47999954223633,47.650001525878906,47.650001525878906,1717500,ATH,1.0627491661704491,1.0805876186699044,0.9792234701623436,1.0465343935592823,0.0162147726111667,0.009177963644698,-0.1458017388925202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,47.619998931884766,48.43000030517578,47.02000045776367,48.060001373291016,48.060001373291016,960900,ATH,1.050769840969355,1.0424468797864783,0.957553040839881,1.048372731047773,0.002397109921582,-0.0266924647998449,-0.1704293142411649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,47.9900016784668,48.380001068115234,47.7400016784668,47.88999938964844,47.88999938964844,1000700,ATH,1.070369575586447,1.0438505390599837,0.9505116107310486,1.0387885930282448,0.0315809825582023,-0.0131682738487903,-0.1640993920519581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,48.04999923706055,51.63999938964844,47.810001373291016,51.5,51.5,3194000,ATH,0.9974757074152382,0.9706796442420738,0.8774757014894947,1.0447156071702373,-0.047239899754999,-0.0863023930492108,-0.2363501662147742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,51.560001373291016,52.4900016784668,50.77000045776367,51.15999984741211,51.15999984741211,2065700,ATH,0.9976544383846232,0.9712665905964132,0.8702111139669146,1.0484619827112251,-0.0508075443266019,-0.0733569292382377,-0.2342400774740045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,51.20000076293945,52.0,51.04999923706055,51.720001220703125,51.720001220703125,1075800,ATH,0.9920727022866352,0.9735111617508307,0.8605954615429551,1.0415757419863072,-0.0495030396996719,-0.0752760450977623,-0.2469010103864798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,51.58000183105469,51.93999862670898,51.05500030517578,51.13999938964844,51.13999938964844,2183200,ATH,1.00919048154698,0.9837700816139348,0.8662495065658444,1.0495576207370112,-0.0403671391900311,-0.0651057105414545,-0.224244704972256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,51.06999969482422,51.380001068115234,50.220001220703125,50.2400016784668,50.2400016784668,1561000,ATH,1.0274680972793329,0.9791002584259894,0.8839569738001528,1.0539026313731312,-0.0264345340937983,-0.0516262343088858,-0.2164951905115123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,50.09999847412109,51.2400016784668,50.0099983215332,50.7400016784668,50.7400016784668,1905400,ATH,1.0167520387466171,0.9434370782096364,0.8533700789260387,1.0520989179928428,-0.0353468792462257,-0.0572861194031348,-0.2204644826455607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,50.709999084472656,51.59000015258789,50.34000015258789,51.36000061035156,51.36000061035156,2152200,ATH,1.0144080579239787,0.9571650946885688,0.848714946156024,1.049480051520865,-0.0350719935968864,-0.0587283937184159,-0.2226774297573764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,51.2400016784668,51.9900016784668,50.18000030517578,50.4900016784668,50.4900016784668,2114200,ATH,1.0338680734328822,0.955436721624044,0.8682907248007673,1.0585213557872055,-0.0246532823543235,-0.0491702466683399,-0.2092839886663867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,50.75,51.150001525878906,50.31999969482422,50.7599983215332,50.7599983215332,1133200,ATH,1.022261645104032,0.9367612452597162,0.8760835833565865,1.0561912314345747,-0.0339295863305426,-0.0653661349837412,-0.2043724725738795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,53.0,53.63999938964844,52.15999984741211,52.34000015258789,52.34000015258789,2694800,ATH,0.9847153375099676,0.9134505394327384,0.8408482650598001,1.054691754118366,-0.0699764166083983,-0.1005458489756632,-0.2375421766171077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,52.5,52.56999969482422,51.7400016784668,51.81999969482422,51.81999969482422,1192900,ATH,0.9957545113469944,0.9147047820344396,0.8531454910233887,1.0628648969920689,-0.0671103856450742,-0.0764331181708356,-0.2349973233355358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,51.77999877929688,52.119998931884766,51.45000076293945,51.75,51.75,589100,ATH,0.9918840933537136,0.930821220655948,0.8641546129604468,1.054562443450246,-0.0626783500965324,-0.0705901433357439,-0.2328016246625582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,51.63999938964844,52.0,51.5,51.790000915527344,51.790000915527344,360500,ATH,0.9721953578692732,0.9237304365106664,0.8791272055306408,1.0427572783556516,-0.0705619204863783,-0.088217285898503,-0.2251536675610347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,51.84000015258789,52.09999847412109,51.31999969482422,51.81999969482422,51.81999969482422,620500,ATH,0.9679660390353512,0.925318430052571,0.8770745085025348,1.039387058829826,-0.0714210197944748,-0.0904255359054608,-0.2248388900755201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,51.900001525878906,51.970001220703125,51.52000045776367,51.709999084472656,51.709999084472656,568800,ATH,0.992264596436596,0.9195513455605288,0.8688841829561595,1.0452598484191695,-0.0529952519825734,-0.0804933930801238,-0.2328968103486099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,52.2400016784668,52.36000061035156,50.630001068115234,50.900001525878906,50.900001525878906,1046200,ATH,0.9891944393856612,0.9339882021684568,0.8789783956238154,1.0173995405954512,-0.02820510120979,-0.0595204165601962,-0.2216174143325117,2452000000.0,3472000000.0,90985000000.0,9176000000.0,,520000000.0,10282000000.0,100161000000.0,15735000000.0,4255000000.0,79424000000.0,1449000000.0,10912000000.0,4892000000.0,11561000000.0,2000000.0,1449000000.0,23437000000.0,63360000000.0,9176000000.0,243000000.0,29000000.0,,1236000000.0,3000000.0,-6206000000.0,0.0,-5769000000.0,998000000.0,5048000000.0,4356000000.0,351000000.0,1358000000.0,2481000000.0,-10000000.0,32000000.0,3170000000.0,1268000000.0,-36000000.0,5058000000.0,-2951000000.0
2018-01-03,50.95000076293945,51.34000015258789,50.505001068115234,50.65999984741211,50.65999984741211,949900,ATH,0.9557836224790036,0.9472957327874586,0.8789972150300279,0.9765980219270426,-0.0208143994480389,-0.0566530595363968,-0.2164512458554862,2452000000.0,3472000000.0,90985000000.0,9176000000.0,,520000000.0,10282000000.0,100161000000.0,15735000000.0,4255000000.0,79424000000.0,1449000000.0,10912000000.0,4892000000.0,11561000000.0,2000000.0,1449000000.0,23437000000.0,63360000000.0,9176000000.0,243000000.0,29000000.0,,1236000000.0,3000000.0,-6206000000.0,0.0,-5769000000.0,998000000.0,5048000000.0,4356000000.0,351000000.0,1358000000.0,2481000000.0,-10000000.0,32000000.0,3170000000.0,1268000000.0,-36000000.0,5058000000.0,-2951000000.0
2018-01-04,50.77999877929688,51.07799911499024,50.43000030517578,50.93999862670898,50.93999862670898,1226700,ATH,0.9458186416187678,0.9420887901890238,0.8692579500008053,0.9849127815791188,-0.039094139960351,-0.0562681461299683,-0.2203369097823921,2452000000.0,3472000000.0,90985000000.0,9176000000.0,,520000000.0,10282000000.0,100161000000.0,15735000000.0,4255000000.0,79424000000.0,1449000000.0,10912000000.0,4892000000.0,11561000000.0,2000000.0,1449000000.0,23437000000.0,63360000000.0,9176000000.0,243000000.0,29000000.0,,1236000000.0,3000000.0,-6206000000.0,0.0,-5769000000.0,998000000.0,5048000000.0,4356000000.0,351000000.0,1358000000.0,2481000000.0,-10000000.0,32000000.0,3170000000.0,1268000000.0,-36000000.0,5058000000.0,-2951000000.0
2018-01-05,51.13999938964844,51.22999954223633,50.7400016784668,51.11000061035156,51.11000061035156,668800,ATH,0.940129107087679,0.945216215933806,0.8726276255431706,0.9789917900086822,-0.0388626829210031,-0.0544106031478491,-0.2172617453452279,2452000000.0,3472000000.0,90985000000.0,9176000000.0,,520000000.0,10282000000.0,100161000000.0,15735000000.0,4255000000.0,79424000000.0,1449000000.0,10912000000.0,4892000000.0,11561000000.0,2000000.0,1449000000.0,23437000000.0,63360000000.0,9176000000.0,243000000.0,29000000.0,,1236000000.0,3000000.0,-6206000000.0,0.0,-5769000000.0,998000000.0,5048000000.0,4356000000.0,351000000.0,1358000000.0,2481000000.0,-10000000.0,32000000.0,3170000000.0,1268000000.0,-36000000.0,5058000000.0,-2951000000.0
2018-01-08,51.150001525878906,51.27000045776367,50.540000915527344,50.63999938964844,50.63999938964844,737900,ATH,0.925947866406046,0.9498420034332274,0.884281187184425,0.942840182406444,-0.0168923160003979,-0.0418824810410893,-0.2030688184686294,2452000000.0,3472000000.0,90985000000.0,9176000000.0,,520000000.0,10282000000.0,100161000000.0,15735000000.0,4255000000.0,79424000000.0,1449000000.0,10912000000.0,4892000000.0,11561000000.0,2000000.0,1449000000.0,23437000000.0,63360000000.0,9176000000.0,243000000.0,29000000.0,,1236000000.0,3000000.0,-6206000000.0,0.0,-5769000000.0,998000000.0,5048000000.0,4356000000.0,351000000.0,1358000000.0,2481000000.0,-10000000.0,32000000.0,3170000000.0,1268000000.0,-36000000.0,5058000000.0,-2951000000.0
2018-01-09,51.060001373291016,51.29999923706055,50.470001220703125,50.5,50.5,879600,ATH,0.9241583795830756,0.9671287158928296,0.8750494777566135,0.9530778204901076,-0.0289194409070321,-0.0340955311545855,-0.2142483405942646,2452000000.0,3472000000.0,90985000000.0,9176000000.0,,520000000.0,10282000000.0,100161000000.0,15735000000.0,4255000000.0,79424000000.0,1449000000.0,10912000000.0,4892000000.0,11561000000.0,2000000.0,1449000000.0,23437000000.0,63360000000.0,9176000000.0,243000000.0,29000000.0,,1236000000.0,3000000.0,-6206000000.0,0.0,-5769000000.0,998000000.0,5048000000.0,4356000000.0,351000000.0,1358000000.0,2481000000.0,-10000000.0,32000000.0,3170000000.0,1268000000.0,-36000000.0,5058000000.0,-2951000000.0
2018-01-10,50.66999816894531,51.45000076293945,50.33000183105469,51.2599983215332,51.2599983215332,1047100,ATH,0.924502554455624,0.9447912971318104,0.8573937222404672,0.966664672858564,-0.0421621184029399,-0.0684832808643978,-0.2283913172191819,2452000000.0,3472000000.0,90985000000.0,9176000000.0,,520000000.0,10282000000.0,100161000000.0,15735000000.0,4255000000.0,79424000000.0,1449000000.0,10912000000.0,4892000000.0,11561000000.0,2000000.0,1449000000.0,23437000000.0,63360000000.0,9176000000.0,243000000.0,29000000.0,,1236000000.0,3000000.0,-6206000000.0,0.0,-5769000000.0,998000000.0,5048000000.0,4356000000.0,351000000.0,1358000000.0,2481000000.0,-10000000.0,32000000.0,3170000000.0,1268000000.0,-36000000.0,5058000000.0,-2951000000.0
