Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day
2017-09-29,155.0,155.58999633789062,154.5399932861328,154.77000427246094,154.77000427246094,475100,FLT,1.0678426032832276,1.2629062564977034,1.2926923938828003,1.0206479989635429,0.047194604319684696,0.17264586777525737,0.2033991948915974
2017-10-02,155.38999938964844,155.8000030517578,153.4499969482422,154.75999450683594,154.75999450683594,677100,FLT,1.0617084737059486,1.2729387890440786,1.2967174967618456,1.012478214064533,0.049230259641415586,0.18423123328267899,0.20758661828491176
2017-10-03,154.86000061035156,156.0,154.66000366210938,155.0,155.0,671600,FLT,1.1761935326360886,1.272000023626512,1.2966451337260585,1.0113391723313174,0.16485436030477119,0.18203664862161006,0.21484449150548635
2017-10-04,155.3699951171875,158.52999877929688,154.83999633789062,158.38999938964844,158.38999938964844,537500,FLT,1.1288591687654446,1.2431971994500708,1.2805732850094993,1.0126829906128405,0.11617617815260406,0.1547135124285044,0.19061391841283526
2017-10-05,158.32000732421875,158.94000244140625,156.35000610351562,157.74000549316406,157.74000549316406,762100,FLT,1.1402307236393885,1.2736781835018771,1.3252820829958534,1.0121464877707815,0.12808423586860695,0.19087770781876445,0.22736033422459423
2017-10-06,158.17999267578125,160.8800048828125,157.50999450683594,160.75999450683594,160.75999450683594,656600,FLT,1.1010201918890554,1.260139392592729,1.311831342347308,1.0081446760609294,0.09287551582812603,0.16519616976569274,0.21125827591154445
2017-10-09,160.7899932861328,163.50999450683594,159.91000366210938,162.16000366210938,162.16000366210938,529700,FLT,1.0850394238696912,1.2535150449059675,1.2931055605939334,1.0143616235707735,0.07067780029891768,0.14979961995331492,0.19462341441723652
2017-10-10,163.07000732421875,164.67999267578125,160.8000030517578,161.5500030517578,161.5500030517578,818700,FLT,1.0956360053010477,1.2491488656122438,1.2934075704182948,1.008797349947511,0.08683865535353674,0.1562981894682982,0.20411025772433922
2017-10-11,162.00999450683594,162.22000122070312,160.14999389648438,161.57000732421875,161.57000732421875,455100,FLT,1.1174722712579468,1.2588969776322805,1.2774029215427989,1.0091988628593096,0.1082734083986372,0.15766476988957412,0.18930587134980525
2017-10-12,160.9199981689453,161.55999755859375,160.0,160.35000610351562,160.35000610351562,587000,FLT,1.1314000078791873,1.2675397085347777,1.2831929321786584,1.0112728774332036,0.12012713044598367,0.16885478271142507,0.20715783121352893
2017-10-13,160.4600067138672,161.80999755859375,159.85000610351562,160.6199951171875,160.6199951171875,615200,FLT,1.1124392859395698,1.2865770151824103,1.2532063217862304,1.0098252549340065,0.10261403100556321,0.17832751679513525,0.17631571794261336
2017-10-16,161.02999877929688,161.2100067138672,160.00999450683594,160.69000244140625,160.69000244140625,653500,FLT,1.0982636943570303,1.286763340163973,1.2823448529956374,1.0047827275420922,0.09348096681493812,0.17170157502226546,0.19675085563543093
2017-10-17,160.72000122070312,162.77999877929688,160.36000061035156,162.63999938964844,162.63999938964844,503400,FLT,1.0984382351630464,1.2841244889773915,1.2772380503388052,1.016827126331923,0.08161110883112332,0.16312871880807522,0.19029976402400495
2017-10-18,163.8699951171875,166.22999572753906,163.8699951171875,165.9600067138672,165.9600067138672,1118200,FLT,1.0767052013289378,1.2522896687355276,1.2489755989023896,1.016900814218988,0.05980438710994984,0.13570594463822117,0.17298025447773435
2017-10-19,165.2100067138672,165.2100067138672,162.8300018310547,164.0399932861328,164.0399932861328,651600,FLT,1.0895513474923315,1.293099267245088,1.282309282569921,1.0195478153138224,0.07000353217850908,0.17654836490588655,0.20447574125209678
2017-10-20,165.0,165.77999877929688,162.77999877929688,164.67999267578125,164.67999267578125,539700,FLT,1.0925431513903956,1.2875273755734091,1.2780544728045522,1.0187296628598663,0.07381348853052927,0.17060184979586457,0.21258046358008809
2017-10-23,164.69000244140625,165.0500030517578,164.10000610351562,164.6699981689453,164.6699981689453,414500,FLT,1.084836347701725,1.275277842564544,1.277949868108352,1.0231439317955078,0.061692415906217324,0.1610396895998618,0.20949271624276355
2017-10-24,164.72000122070312,166.27000427246094,163.47000122070312,163.8300018310547,163.8300018310547,640000,FLT,1.099798514691998,1.2793138863175058,1.2210217362532825,1.0231766620252993,0.07662185266669863,0.17852100247111125,0.14164091595542927
2017-10-25,163.41000366210938,165.7899932861328,163.00999450683594,164.39999389648438,164.39999389648438,1069200,FLT,1.0861922989891144,1.2925791234140929,1.2352190685121511,1.028738706809164,0.057453592179950386,0.18436530185952726,0.1413978062268466
2017-10-26,164.83999633789062,165.61000061035156,163.64999389648438,164.13999938964844,164.13999938964844,746800,FLT,1.0974168731121152,1.2870110928812553,1.2382722112573497,1.0357335667629224,0.061683306349192835,0.18264256219381392,0.14725017693648845
2017-10-27,164.6999969482422,166.0399932861328,163.1199951171875,165.3699951171875,165.3699951171875,798100,FLT,1.0855657590438108,1.254822523032588,1.2342626028724948,1.0327543330408862,0.052811426002924655,0.17640356943654734,0.13813380413742515
2017-10-30,165.25999450683594,165.3000030517578,163.24000549316406,163.6999969482422,163.6999969482422,1036400,FLT,1.1109957147689515,1.223824068861975,1.2476481936510948,1.0448229351223306,0.06617277964662094,0.17771313528949628,0.13725870125622786
2017-10-31,164.27000427246094,165.6999969482422,163.38999938964844,165.27000427246094,165.27000427246094,1587900,FLT,1.0942094249586956,1.2310158630651358,1.2257517794764814,1.0378093145840102,0.0564001103746854,0.1773594946506445,0.11817182834805795
2017-11-01,166.5,167.82000732421875,164.00999450683594,164.30999755859375,164.30999755859375,1435400,FLT,1.1174000902656147,1.237417140437324,1.2312093363619985,1.0388512590749122,0.07854883119070255,0.1828331220854742,0.12176673010292993
2017-11-02,168.5,183.6100006103516,168.5,182.3099975585937,182.3099975585937,3265300,FLT,1.0085568404337917,1.0674675180542674,1.1090998829247194,1.0310647944789963,-0.02250795404520467,0.04942117593426798,0.004597871639137274
2017-11-03,182.509994506836,182.91000366210932,174.9600067138672,178.8000030517578,178.8000030517578,1217500,FLT,1.03176729630221,1.062192365365724,1.13719238456722,1.0262436118253357,0.0055236844768742355,0.03655595979797144,0.029382065877853858
2017-11-06,178.6699981689453,181.13999938964844,177.7899932861328,179.86000061035156,179.86000061035156,927400,FLT,1.0325808995355596,1.0713332691399773,1.1425553169278304,1.0311845275729687,0.0013963719625909032,0.035222339937532876,0.03682703259172371
2017-11-07,179.3000030517578,179.32000732421875,176.0399932861328,177.0,177.0,820300,FLT,1.0532767947784252,1.0971751240013683,1.1551977470096222,1.0414917955670933,0.011784999211331915,0.051265313973702265,0.043371387914552084
2017-11-08,177.0,177.9600067138672,175.67999267578125,175.9499969482422,175.9499969482422,1010300,FLT,1.0749076906119377,1.1069622486538313,1.1567490895675756,1.0390384642435906,0.03586922636834711,0.04595748555609269,0.04209578416622395
2017-11-09,175.33999633789062,177.17999267578125,174.7100067138672,177.0,177.0,822900,FLT,1.0694349903171343,1.1093785345217604,1.1275706318138683,1.0401272810196784,0.029307709297455853,0.03380368178766813,0.014891638987544864
2017-11-10,176.11000061035156,180.58999633789065,176.11000061035156,180.5500030517578,180.5500030517578,970500,FLT,1.0508445999480245,1.0999723220529851,1.111049585781564,1.0393664161720684,0.011478183775956108,0.02407907341256732,-0.0022883745733639493
2017-11-13,179.25999450683594,181.8999938964844,178.66000366210938,181.4199981689453,181.4199981689453,903100,FLT,1.039025476256821,1.0993826422735746,1.1154227905013323,1.0305050740272153,0.008520402229605706,0.03271542750725387,0.003790229670725509
2017-11-14,181.0,181.25,178.57000732421875,178.67999267578125,178.67999267578125,528900,FLT,1.0639691538118112,1.1396911111316064,1.1311842590229937,1.043144349882203,0.02082480392960817,0.07475032868878406,0.017532038184742804
2017-11-15,176.2100067138672,177.44000244140625,174.30999755859375,176.47999572753906,176.47999572753906,759000,FLT,1.080462359995549,1.1563350649626878,1.133046303007498,1.0570826794517585,0.02337968054379047,0.0883853466890907,0.022418203576850093
2017-11-16,176.52999877929688,179.6999969482422,176.39999389648438,178.64999389648438,178.64999389648438,754600,FLT,1.0571508931580664,1.1541001943456468,1.1269521898092638,1.0412088647392546,0.01594202841881187,0.0836209820080287,0.014737479046115665
2017-11-17,179.0,179.94000244140625,178.00999450683594,178.69000244140625,178.69000244140625,1060000,FLT,1.0642453163058376,1.141418120360411,1.1156192477465767,1.0392013474275237,0.02504396887831395,0.0660970726814456,0.015679875828900958
2017-11-20,178.47999572753906,179.24000549316406,176.9600067138672,178.72999572753906,178.72999572753906,664400,FLT,1.0696581281589763,1.126391832018597,1.122810929742892,1.0381241126825425,0.03153401547643386,0.06868227138973837,0.01564297795376035
2017-11-21,179.41000366210938,182.8300018310547,178.8000030517578,179.9199981689453,179.9199981689453,676100,FLT,1.0585816399076704,1.1112160666433897,1.1240551775865415,1.0319953792429801,0.026586260664690275,0.06861452683994296,0.01848571236713692
2017-11-22,180.0,180.0,178.0399932861328,178.63999938964844,178.63999938964844,318100,FLT,1.0710926835626609,1.1181706263013724,1.142857167261834,1.0328322263084138,0.03826045725424709,0.08366697998299277,0.03323312856582361
2017-11-24,179.6300048828125,180.2400054931641,178.41000366210938,180.17999267578125,180.17999267578125,140200,FLT,1.0624375649756157,1.118048646559413,1.1516816680097923,1.0320198840812407,0.03041768089437502,0.07533762456470439,0.03465659652055608
2017-11-27,179.66000366210938,180.1999969482422,178.1300048828125,178.57000732421875,178.57000732421875,385700,FLT,1.082936646419598,1.1407290619549364,1.1208488866390882,1.0369551897736957,0.04598145664590225,0.08369782516456814,0.0037813911532886824
2017-11-28,178.67999267578125,181.2899932861328,178.67999267578125,180.1300048828125,180.1300048828125,721900,FLT,1.068283947479881,1.1292954680220246,1.1241880559085131,1.020376345675996,0.04790760180388509,0.0758822882686403,0.012788805877378406
2017-11-29,180.6699981689453,181.33999633789065,177.7100067138672,179.52000427246094,179.52000427246094,494600,FLT,1.079935330343171,1.1428253051438997,1.1297348079982503,1.026253639124301,0.05368169121887001,0.08877195048868991,0.01745054455603312
2017-11-30,180.38999938964844,184.0599975585937,180.38999938964844,181.8699951171875,181.8699951171875,811100,FLT,1.071974552967053,1.135536426112456,1.1270687921636589,1.0246409570196735,0.047333595947379514,0.08611124363860778,0.016267090229723724
2017-12-01,181.97000122070312,182.91000366210932,180.0,180.83999633789065,180.83999633789065,900300,FLT,1.080845004822162,1.1579296512770925,1.148307939987495,1.029880242563007,0.05096476225915514,0.08968937558575085,0.03914400931910422
2017-12-04,182.8800048828125,186.0399932861328,180.9499969482422,183.6000061035156,183.6000061035156,1227300,FLT,1.0729847137855175,1.136655748931428,1.11944440058143,1.036157586789428,0.03682712699608959,0.06604445097786926,0.0020336781263199377
2017-12-05,183.9900054931641,184.7899932861328,182.0399932861328,183.8699951171875,183.8699951171875,660100,FLT,1.072279376177998,1.1301463456249008,1.126284885176095,1.0465343935592823,0.025744982618715717,0.05873669059969444,0.0012596761212311236
